Unnamed: 0,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_doordash_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_doordash_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_apple_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_apple_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_samsara_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_samsara_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_yelp_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_yelp_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_match_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_match_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_i2c_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_i2c_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_adobe_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_adobe_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_amazon_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_amazon_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_rowan_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_rowan_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_google_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_google_ux_Score
56798,0.58316094,0.79158044,0.6216613,0.81083065,0.54449815,0.7722491,0.567894,0.783947,0.6313555,0.81567776,0.67499495,0.8374975,0.71357834,0.8567892,0.7037921,0.85189605,0.71291614,0.85645807,0.7303146,0.8651573
56799,0.61121464,0.8056073,0.59451103,0.7972555,0.523462,0.761731,0.5487678,0.7743839,0.650143,0.8250715,0.72243273,0.86121637,0.7450466,0.8725233,0.70706415,0.8535321,0.7156371,0.85781854,0.77449805,0.887249
56800,0.6129239,0.80646193,0.59729046,0.79864526,0.5286742,0.76433706,0.5920572,0.7960286,0.55682194,0.778411,0.60887575,0.8044379,0.52493894,0.7624695,0.6443447,0.82217234,0.6250724,0.81253624,0.6070409,0.80352044
56801,0.5981473,0.79907364,0.58799124,0.7939956,0.5782777,0.78913885,0.5511707,0.77558535,0.61085796,0.805429,0.71723676,0.8586184,0.6522917,0.8261459,0.6918334,0.8459167,0.69714755,0.8485738,0.7224126,0.8612063
56802,0.5353167,0.76765835,0.5693405,0.78467023,0.48663825,0.74331915,0.4958927,0.7479464,0.5796962,0.7898481,0.6755352,0.8377676,0.73117334,0.86558664,0.6552918,0.8276459,0.71139264,0.8556963,0.733238,0.866619
56803,0.6864971,0.84324855,0.64698297,0.82349145,0.620385,0.81019247,0.64166623,0.8208331,0.6826886,0.8413443,0.7814863,0.89074314,0.7591337,0.87956685,0.7686465,0.88432324,0.76453245,0.8822662,0.8282374,0.9141187
56804,0.7195831,0.8597915,0.6942016,0.8471008,0.6226547,0.81132734,0.66555953,0.83277977,0.7140709,0.85703546,0.75831777,0.87915885,0.696999,0.84849954,0.8042563,0.90212816,0.7617129,0.88085645,0.76122844,0.8806142
56805,0.60895133,0.80447567,0.5813864,0.79069316,0.5656671,0.7828336,0.6059441,0.8029721,0.5529653,0.77648264,0.6236081,0.81180406,0.541517,0.7707585,0.67178273,0.83589137,0.6907486,0.8453743,0.65595347,0.8279767
56807,0.69182086,0.84591043,0.6888604,0.8444302,0.59869754,0.7993488,0.6228291,0.81141454,0.7163417,0.85817087,0.7628596,0.8814298,0.77689433,0.88844717,0.7605498,0.8802749,0.7926097,0.89630485,0.8054192,0.9027096
56809,0.6818016,0.8409008,0.69718385,0.8485919,0.64672947,0.82336473,0.67765975,0.8388299,0.68150866,0.84075433,0.7393021,0.8696511,0.74507713,0.87253857,0.8052621,0.90263104,0.79999125,0.8999956,0.79169357,0.8958468
56859,0.5643892,0.7821946,0.5626317,0.78131586,0.46521664,0.7326083,0.5597122,0.7798561,0.5729696,0.78648484,0.63834465,0.8191723,0.6261486,0.8130743,0.638736,0.819368,0.684699,0.8423495,0.6679466,0.8339733
56860,0.69385624,0.8469281,0.6846831,0.84234154,0.6458026,0.8229013,0.6950029,0.84750146,0.722588,0.86129403,0.7832118,0.8916059,0.75286,0.87643003,0.80158556,0.9007928,0.7861705,0.89308524,0.8397909,0.9198954
56861,0.58345985,0.7917299,0.56119525,0.7805976,0.5344881,0.76724404,0.6043053,0.80215263,0.6009147,0.80045736,0.6650358,0.83251786,0.6691521,0.834576,0.6915109,0.84575546,0.69936204,0.849681,0.7055149,0.85275745
56862,0.6799613,0.83998066,0.6418761,0.82093805,0.53339344,0.7666967,0.58806765,0.7940338,0.6333126,0.8166563,0.7134825,0.85674125,0.657876,0.828938,0.7294102,0.8647051,0.72557604,0.862788,0.72973347,0.86486673
57384,0.74474823,0.8723741,0.6953156,0.8476578,0.65768546,0.82884276,0.6416602,0.8208301,0.74064755,0.8703238,0.8495554,0.9247777,0.7737097,0.8868549,0.8120303,0.90601516,0.7380935,0.86904675,0.8179382,0.9089691
57400,0.80155957,0.9007798,0.72586787,0.86293393,0.66727364,0.8336368,0.6464379,0.82321894,0.7794119,0.88970596,0.83480376,0.9174019,0.7774379,0.88871896,0.8082187,0.90410936,0.7107494,0.8553747,0.80333686,0.9016684
62042,0.70570314,0.85285157,0.6564309,0.8282155,0.64191246,0.82095623,0.63958085,0.8197904,0.6626925,0.8313463,0.6818918,0.8409459,0.6198579,0.80992895,0.67902267,0.83951133,0.660227,0.83011353,0.64405143,0.8220257
63086,0.4889024,0.74445117,0.5313387,0.76566935,0.4486689,0.7243345,0.47518766,0.7375938,0.5409988,0.7704994,0.62049425,0.8102471,0.6446879,0.82234395,0.6255532,0.81277657,0.6498863,0.8249432,0.6567988,0.8283994
63087,0.67766905,0.8388345,0.6484097,0.82420486,0.62314606,0.811573,0.6521482,0.8260741,0.7058556,0.8529278,0.76895195,0.88447595,0.79205865,0.89602935,0.7352042,0.8676021,0.76771283,0.8838564,0.82759166,0.9137958
83710,0.64892155,0.82446074,0.63385534,0.8169277,0.5698514,0.7849257,0.63935864,0.8196793,0.63658255,0.8182913,0.7183114,0.8591557,0.64441746,0.82220876,0.738686,0.86934304,0.70915484,0.8545774,0.7377602,0.8688801
83711,0.5172843,0.75864214,0.55788827,0.77894413,0.5217059,0.76085293,0.4836024,0.7418012,0.4466343,0.72331715,0.42105907,0.71052957,0.40326858,0.7016343,0.5428076,0.7714038,0.49965838,0.7498292,0.431946,0.715973
86666,0.60255027,0.80127513,0.6928674,0.8464337,0.5764266,0.7882133,0.6390077,0.81950384,0.6250792,0.8125396,0.6852573,0.84262866,0.71547604,0.857738,0.7853467,0.8926734,0.7757253,0.8878627,0.75583947,0.87791973
87779,0.41218305,0.7060915,0.45307028,0.72653514,0.35317245,0.6765862,0.4392476,0.7196238,0.39803034,0.69901514,0.38417274,0.69208634,0.43043208,0.71521604,0.41357565,0.7067878,0.43314022,0.71657014,0.39347786,0.69673896
97622,0.7093456,0.8546728,0.7396165,0.86980826,0.69939816,0.8496991,0.63627416,0.81813705,0.76251197,0.881256,0.7994088,0.8997044,0.7354045,0.86770225,0.8358762,0.9179381,0.7745443,0.8872721,0.78993124,0.89496565
98134,0.64238715,0.8211936,0.63694525,0.8184726,0.6144263,0.8072132,0.52660704,0.7633035,0.670525,0.83526254,0.7599101,0.87995505,0.7342394,0.86711967,0.71448433,0.85724217,0.7378447,0.86892235,0.7756754,0.8878377
98135,0.67951155,0.8397558,0.67143035,0.8357152,0.64031535,0.82015765,0.63520247,0.8176012,0.7273159,0.86365795,0.8052281,0.90261406,0.7436112,0.8718056,0.8301581,0.91507906,0.7644403,0.88222015,0.82126844,0.9106342
98136,0.5913799,0.79568994,0.5413443,0.77067214,0.49770102,0.7488505,0.5360968,0.7680484,0.5952456,0.7976228,0.71237624,0.8561881,0.59403014,0.7970151,0.6653806,0.8326903,0.65816855,0.8290843,0.6737947,0.8368974
98137,0.6275377,0.81376886,0.6485199,0.82425994,0.6013253,0.80066264,0.6419699,0.82098496,0.6595332,0.82976663,0.7385286,0.8692643,0.7009716,0.8504858,0.75901055,0.8795053,0.73604643,0.8680232,0.76596963,0.8829848
98138,0.6696,0.8348,0.614669,0.80733454,0.5952686,0.7976343,0.6013326,0.80066633,0.6985837,0.84929186,0.8301803,0.91509014,0.7584216,0.8792108,0.7311914,0.8655957,0.7772429,0.88862145,0.8473582,0.9236791
98171,0.6740557,0.83702785,0.6588776,0.8294388,0.59546924,0.7977346,0.61106527,0.80553263,0.7219528,0.8609764,0.78274554,0.8913728,0.7701504,0.8850752,0.75890785,0.8794539,0.751534,0.875767,0.8135031,0.9067515
98172,0.5584036,0.7792018,0.60723627,0.80361813,0.51336884,0.7566844,0.5334298,0.76671493,0.64747536,0.8237377,0.6923406,0.8461703,0.72999513,0.86499757,0.69119215,0.8455961,0.68026763,0.8401338,0.7175751,0.85878754
98173,0.72516954,0.86258477,0.73736143,0.8686807,0.65381277,0.8269064,0.70737827,0.85368913,0.7405035,0.8702518,0.76213104,0.8810655,0.7239059,0.86195296,0.79797405,0.89898705,0.8149323,0.9074662,0.80814207,0.90407103
98245,0.58681786,0.79340893,0.57571757,0.7878588,0.55737114,0.77868557,0.5541147,0.77705735,0.60764515,0.8038226,0.69232833,0.84616417,0.64959013,0.82479507,0.6779711,0.83898556,0.7098603,0.85493016,0.7031094,0.8515547
98250,0.6132446,0.80662227,0.68703735,0.8435187,0.6104465,0.8052232,0.6203108,0.8101554,0.57935846,0.7896792,0.5518695,0.77593476,0.54601747,0.7730087,0.6390389,0.81951946,0.5925576,0.79627883,0.5381123,0.76905614
98251,0.5955086,0.7977543,0.556757,0.7783785,0.501564,0.750782,0.5069919,0.75349593,0.59564865,0.7978243,0.6381286,0.81906426,0.5809874,0.7904937,0.5999932,0.7999966,0.6495414,0.8247707,0.6019305,0.80096525
98252,0.4168093,0.70840466,0.3980655,0.6990328,0.32874843,0.66437423,0.5962231,0.79811156,0.41284007,0.70642006,0.39256978,0.6962849,0.39635414,0.6981771,0.41764033,0.70882016,0.46837354,0.73418677,0.40776664,0.7038833
98253,0.68310404,0.841552,0.65873736,0.8293687,0.61649215,0.8082461,0.6416453,0.82082266,0.6439768,0.8219884,0.66101533,0.83050764,0.6067445,0.80337226,0.66292334,0.83146167,0.7059679,0.85298395,0.6792568,0.8396284
98254,0.66307414,0.83153707,0.64316463,0.8215823,0.58827555,0.7941378,0.63986784,0.8199339,0.69055825,0.8452791,0.7945531,0.8972765,0.71537155,0.8576858,0.78682065,0.8934103,0.7772389,0.8886194,0.79077196,0.895386
98255,0.70917106,0.8545855,0.6641009,0.83205044,0.6343987,0.81719935,0.67888767,0.8394438,0.72378314,0.86189157,0.8164165,0.90820825,0.7278373,0.86391866,0.78705454,0.89352727,0.77010894,0.88505447,0.8241277,0.91206384
98256,0.6404036,0.8202018,0.6099384,0.8049692,0.56904763,0.78452384,0.6581881,0.82909405,0.6333506,0.8166753,0.72012764,0.8600638,0.63612807,0.81806403,0.6855527,0.84277636,0.71932673,0.85966337,0.72173786,0.86086893
98257,0.7101978,0.8550989,0.7271348,0.8635674,0.6835624,0.8417812,0.75426614,0.8771331,0.6804851,0.84024256,0.66734433,0.83367217,0.63195467,0.81597733,0.76820374,0.88410187,0.75659776,0.8782989,0.72573423,0.8628671
98258,0.5421956,0.7710978,0.578846,0.789423,0.4948707,0.74743533,0.52343094,0.7617155,0.53019875,0.7650994,0.59749633,0.79874814,0.60833037,0.8041652,0.5566214,0.77831066,0.6411208,0.8205604,0.6426797,0.82133985
98259,0.7324953,0.86624765,0.71143097,0.8557155,0.67961967,0.83980983,0.70825374,0.8541269,0.7457758,0.8728879,0.7848141,0.89240706,0.76523817,0.8826191,0.78863025,0.8943151,0.8210445,0.9105222,0.84069824,0.9203491
98260,0.62880176,0.8144009,0.6178316,0.8089158,0.6096144,0.8048072,0.66824985,0.8341249,0.6259443,0.8129722,0.6984587,0.84922934,0.62358737,0.8117937,0.75896204,0.879481,0.67798615,0.8389931,0.68945676,0.84472835
98261,0.6399659,0.81998295,0.5765185,0.78825927,0.58009535,0.79004765,0.6346714,0.8173357,0.6022836,0.8011418,0.6646917,0.83234584,0.621606,0.810803,0.6526401,0.82632005,0.68140244,0.8407012,0.6741695,0.8370848
98262,0.6244426,0.8122213,0.61123466,0.80561733,0.5662726,0.7831363,0.697822,0.848911,0.6023764,0.80118823,0.6239977,0.81199884,0.59020823,0.79510415,0.6518314,0.8259157,0.71134496,0.8556725,0.6678071,0.83390355
98263,0.67468977,0.8373449,0.68573755,0.8428688,0.6643301,0.83216506,0.68275666,0.84137833,0.6852398,0.8426199,0.7245743,0.86228716,0.65574944,0.8278747,0.7476818,0.8738409,0.74405634,0.8720282,0.7530186,0.8765093
98264,0.66334677,0.8316734,0.6419873,0.82099366,0.58516574,0.79258287,0.71023476,0.8551174,0.6120665,0.80603325,0.64100003,0.8205,0.57022405,0.785112,0.716102,0.858051,0.664727,0.8323635,0.652951,0.8264755
98265,0.6913543,0.84567714,0.6130519,0.80652595,0.6048906,0.8024453,0.5971414,0.7985707,0.6741955,0.83709776,0.82140005,0.9107,0.6651355,0.83256775,0.73238003,0.86619,0.7559353,0.87796766,0.76379013,0.88189507
98266,0.75783396,0.878917,0.6724933,0.8362466,0.62595403,0.812977,0.7109388,0.8554694,0.6749624,0.8374812,0.7579334,0.8789667,0.6605532,0.8302766,0.75913715,0.8795686,0.7374328,0.86871636,0.73391604,0.866958
98267,0.64527327,0.8226366,0.6081104,0.8040552,0.60182685,0.80091345,0.6706002,0.8353001,0.63730675,0.81865335,0.62791216,0.8139561,0.5766347,0.7883173,0.67614526,0.83807266,0.723812,0.861906,0.66283774,0.8314189
98268,0.624835,0.8124175,0.64946735,0.8247337,0.62109053,0.81054527,0.62820745,0.8141037,0.5997696,0.7998848,0.6147971,0.80739856,0.5586817,0.77934086,0.6580861,0.82904303,0.6391448,0.8195724,0.62237537,0.8111877
98269,0.6453434,0.8226717,0.62988853,0.81494427,0.587223,0.7936115,0.62003016,0.8100151,0.65467227,0.82733613,0.68190527,0.84095263,0.62807274,0.81403637,0.69997,0.849985,0.7058728,0.8529364,0.6571232,0.8285616
98270,0.68493664,0.8424683,0.6498492,0.8249246,0.57672846,0.78836423,0.64941937,0.82470965,0.6724498,0.8362249,0.76914823,0.8845741,0.7309319,0.86546594,0.75291616,0.87645805,0.78480315,0.8924016,0.7810248,0.8905124
98271,0.6165049,0.80825245,0.5707735,0.78538674,0.5233979,0.76169896,0.57839715,0.7891986,0.6136995,0.8068497,0.7628362,0.8814181,0.7181623,0.85908115,0.72002125,0.8600106,0.76923025,0.8846151,0.8228105,0.9114052
98272,0.65703464,0.8285173,0.6251199,0.81255996,0.59976923,0.7998846,0.5815716,0.7907858,0.6976118,0.8488059,0.8580295,0.92901474,0.7456174,0.8728087,0.81599885,0.9079994,0.7714674,0.8857337,0.8721385,0.93606925
98273,0.6646564,0.8323282,0.68085,0.840425,0.60901237,0.8045062,0.6576698,0.8288349,0.6348811,0.8174405,0.70365846,0.85182923,0.66663945,0.8333197,0.78798574,0.8939929,0.7583978,0.8791989,0.77749467,0.88874733
98274,0.70480597,0.852403,0.65541494,0.82770747,0.60997164,0.8049858,0.6575221,0.82876104,0.6948345,0.84741724,0.8489504,0.9244752,0.7179064,0.85895324,0.7742852,0.8871426,0.75833416,0.8791671,0.7939045,0.8969523
98275,0.66530025,0.8326501,0.6769922,0.8384961,0.6331978,0.8165989,0.6846196,0.84230983,0.73356724,0.8667836,0.7550812,0.8775406,0.73726535,0.8686327,0.80113256,0.9005663,0.7649461,0.88247305,0.7908949,0.8954475
98276,0.67415726,0.83707863,0.6756171,0.83780855,0.59312767,0.79656386,0.63249016,0.8162451,0.7226585,0.86132926,0.765602,0.882801,0.7457736,0.8728868,0.789729,0.8948645,0.78158915,0.8907946,0.7992811,0.89964056
98277,0.6493672,0.8246836,0.6238276,0.8119138,0.55181897,0.7759095,0.6224827,0.8112414,0.6522466,0.8261233,0.7924206,0.8962103,0.71476245,0.8573812,0.7766447,0.88832235,0.7828984,0.8914492,0.7930228,0.89651144
98278,0.7531668,0.8765834,0.70041746,0.85020876,0.68620574,0.8431029,0.71398824,0.85699415,0.7465143,0.87325716,0.86593103,0.9329655,0.76540303,0.8827015,0.835124,0.917562,0.7996489,0.89982444,0.8400389,0.92001945
98279,0.69167876,0.8458394,0.6555,0.82774997,0.6092367,0.80461836,0.68835413,0.84417707,0.681416,0.840708,0.77159286,0.8857964,0.6776729,0.83883643,0.76028836,0.8801442,0.7369443,0.86847216,0.7682565,0.8841282
98280,0.67258465,0.8362923,0.6720924,0.8360462,0.6165551,0.80827755,0.7135141,0.85675704,0.6653532,0.8326766,0.7349846,0.8674923,0.70051825,0.8502591,0.7512313,0.87561566,0.7611631,0.88058156,0.76322985,0.8816149
98281,0.7157501,0.85787505,0.65928143,0.82964075,0.6227933,0.81139666,0.69943225,0.8497161,0.68040544,0.8402027,0.7886449,0.89432245,0.7408289,0.87041444,0.7987431,0.89937156,0.7751736,0.88758683,0.7930461,0.89652306
98282,0.6827503,0.8413751,0.7131635,0.85658175,0.664029,0.8320145,0.72688365,0.8634418,0.65993214,0.82996607,0.6776332,0.83881664,0.67129165,0.8356458,0.7264444,0.86322224,0.71717834,0.8585892,0.7280668,0.8640334
98283,0.7708395,0.8854197,0.70360893,0.8518045,0.6578684,0.8289342,0.67160946,0.8358047,0.7646694,0.8823347,0.83419526,0.9170976,0.7866243,0.89331216,0.8128537,0.90642685,0.7818422,0.8909211,0.8429555,0.9214778
98284,0.48797536,0.7439877,0.52265286,0.76132643,0.44942582,0.7247129,0.4910648,0.7455324,0.53735524,0.7686776,0.6367387,0.8183694,0.6544448,0.8272224,0.66288257,0.8314413,0.68274224,0.8413711,0.6862334,0.8431167
98285,0.577354,0.788677,0.5771425,0.78857124,0.5005495,0.7502748,0.54220617,0.7711031,0.61362696,0.8068135,0.7011956,0.8505978,0.6780491,0.83902454,0.67192423,0.8359621,0.7131338,0.8565669,0.7092052,0.8546026
98286,0.6684917,0.83424586,0.6834334,0.8417167,0.6491897,0.82459486,0.6070671,0.80353355,0.6654686,0.8327343,0.69973105,0.84986556,0.6642487,0.83212435,0.7659944,0.8829972,0.7351976,0.8675988,0.71063185,0.8553159
98287,0.6319525,0.81597626,0.65493584,0.8274679,0.6111809,0.80559045,0.6084789,0.80423945,0.643404,0.821702,0.72952414,0.86476207,0.67243177,0.83621585,0.777806,0.888903,0.72402537,0.8620127,0.7348524,0.86742616
98288,0.52672637,0.7633632,0.5302999,0.76514995,0.4544079,0.72720397,0.5050677,0.75253385,0.5035765,0.75178826,0.52191377,0.7609569,0.50500035,0.7525002,0.6094839,0.804742,0.6029647,0.8014823,0.5634788,0.7817394
98289,0.62842727,0.81421363,0.59885097,0.7994255,0.5693431,0.78467155,0.62819135,0.8140957,0.65551233,0.82775617,0.7698642,0.8849321,0.68195975,0.8409799,0.7500576,0.8750288,0.75301456,0.8765073,0.78367627,0.89183813
98290,0.44990462,0.72495234,0.46840012,0.73420006,0.48665607,0.74332803,0.41658545,0.7082927,0.52669144,0.7633457,0.607161,0.8035805,0.6444081,0.82220405,0.5281163,0.7640581,0.6102751,0.8051375,0.6482342,0.82411706
98291,0.74048114,0.87024057,0.71189725,0.8559486,0.6814724,0.8407362,0.6573477,0.82867384,0.73087263,0.8654363,0.8306096,0.9153048,0.75495434,0.87747717,0.8095232,0.9047616,0.7995351,0.8997675,0.83627856,0.9181393
98292,0.61749506,0.80874753,0.6409399,0.82047,0.5602981,0.78014904,0.6156082,0.8078041,0.6703354,0.8351677,0.7452714,0.8726357,0.72662205,0.86331105,0.7698493,0.88492465,0.7471081,0.87355405,0.7817591,0.8908795
98293,0.63073957,0.8153698,0.61883235,0.8094162,0.5540613,0.77703065,0.60870326,0.8043516,0.64646715,0.8232336,0.7590593,0.87952965,0.71427333,0.85713667,0.7539864,0.8769932,0.7616205,0.88081026,0.78605783,0.8930289
98294,0.6420069,0.82100344,0.56934536,0.7846727,0.57764846,0.7888242,0.6191902,0.8095951,0.64649177,0.8232459,0.6804708,0.8402354,0.58333474,0.79166734,0.69596267,0.84798133,0.67910457,0.8395523,0.6489459,0.82447296
98295,0.66003186,0.8300159,0.6405039,0.82025194,0.5895846,0.7947923,0.6028812,0.8014406,0.70565885,0.85282946,0.8380943,0.9190471,0.7991841,0.89959204,0.79254574,0.8962729,0.8082971,0.9041486,0.8638792,0.9319396
98296,0.68666655,0.84333324,0.6325814,0.81629074,0.62506783,0.8125339,0.5946616,0.7973308,0.66924834,0.8346242,0.7506523,0.87532616,0.6807438,0.8403719,0.7523806,0.8761903,0.7235673,0.8617836,0.7646517,0.8823259
98297,0.6847927,0.8423964,0.68247867,0.84123933,0.6179997,0.80899984,0.70237756,0.8511888,0.6624626,0.8312313,0.6920786,0.8460393,0.6628387,0.83141935,0.7493449,0.8746724,0.750458,0.875229,0.7517284,0.8758642
98298,0.6968511,0.8484255,0.65733945,0.8286697,0.59789073,0.79894537,0.6491346,0.8245673,0.69030046,0.84515023,0.7938858,0.8969429,0.73044336,0.8652217,0.7700815,0.88504076,0.76397467,0.88198733,0.8024305,0.90121526
98299,0.66851366,0.8342568,0.67596805,0.837984,0.616619,0.8083095,0.6523303,0.82616514,0.69462454,0.8473123,0.7419981,0.87099904,0.6754812,0.8377406,0.7786791,0.88933957,0.6798614,0.8399307,0.7242757,0.86213785
98300,0.67782974,0.8389149,0.68748087,0.84374046,0.645555,0.8227775,0.64587384,0.8229369,0.740659,0.8703295,0.8061328,0.9030664,0.77026844,0.8851342,0.8362251,0.9181125,0.77095014,0.88547504,0.8320435,0.91602176
98301,0.5920274,0.7960137,0.5549676,0.7774838,0.53824204,0.76912105,0.50512856,0.7525643,0.65440536,0.8272027,0.78507066,0.8925353,0.7459183,0.87295914,0.70958,0.85479,0.73272794,0.866364,0.79720306,0.89860153
98302,0.7104072,0.8552036,0.68308187,0.84154093,0.614287,0.8071435,0.68926895,0.8446345,0.72848874,0.86424434,0.81559706,0.9077985,0.7521566,0.8760783,0.80310917,0.9015546,0.7867031,0.89335155,0.82466304,0.9123315
98303,0.71398747,0.85699373,0.6471583,0.8235792,0.6305857,0.81529284,0.6219406,0.8109703,0.72427875,0.86213934,0.86644363,0.9332218,0.766294,0.883147,0.782485,0.8912425,0.807248,0.903624,0.8681972,0.9340986
98304,0.7823806,0.8911903,0.76307994,0.88153994,0.68671477,0.8433574,0.667601,0.8338005,0.7521558,0.8760779,0.8580375,0.92901874,0.7756333,0.88781667,0.8472625,0.92363125,0.7990197,0.89950985,0.83210564,0.9160528
98305,0.7549046,0.8774523,0.7226608,0.8613304,0.6489264,0.8244632,0.67551017,0.8377551,0.75928795,0.879644,0.8314514,0.9157257,0.7609942,0.8804971,0.8202734,0.9101367,0.77309215,0.8865461,0.8177972,0.9088986
98306,0.67213494,0.83606744,0.67361796,0.836809,0.6142068,0.8071034,0.6425067,0.82125336,0.6586453,0.82932264,0.7324457,0.86622286,0.69179565,0.8458978,0.7604395,0.88021976,0.7447988,0.8723994,0.7606565,0.88032824
98307,0.69433284,0.8471664,0.67847884,0.8392394,0.63158876,0.81579435,0.62307334,0.81153667,0.73053706,0.8652685,0.8546591,0.92732954,0.75332856,0.8766643,0.8342953,0.91714764,0.7894803,0.89474016,0.8313879,0.91569394
98308,0.692508,0.846254,0.6699256,0.8349628,0.6025725,0.8012862,0.6390053,0.81950265,0.718678,0.859339,0.8132893,0.90664464,0.7987145,0.89935726,0.79226243,0.8961312,0.8071295,0.90356475,0.84472084,0.9223604
98309,0.6800224,0.84001124,0.64007485,0.8200374,0.5883503,0.79417515,0.60313857,0.8015693,0.69615805,0.848079,0.7897565,0.89487827,0.70938003,0.85469,0.8069067,0.90345335,0.784382,0.892191,0.791759,0.8958795
98310,0.7350315,0.86751574,0.6332875,0.8166437,0.68098295,0.8404915,0.61858964,0.8092948,0.6662215,0.83311075,0.71702045,0.85851026,0.6260748,0.8130374,0.71276355,0.8563818,0.64783007,0.823915,0.6956233,0.84781164
