,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Score
98135,0.73041093,0.86520547,0.6929679,0.84648395,0.64447176,0.8222359,0.6492363,0.82461816,0.7443686,0.8721843,0.85176444,0.9258822,0.77633035,0.8881652,0.81573266,0.90786636,0.81261843,0.90630925,0.8459733,0.9229866
98136,0.6101866,0.8050933,0.59550846,0.7977542,0.52976257,0.76488125,0.57623386,0.78811693,0.6078299,0.80391496,0.6942542,0.8471271,0.6484033,0.82420164,0.6750511,0.83752555,0.70755744,0.8537787,0.70795804,0.853979
98137,0.5992093,0.79960465,0.6010572,0.8005286,0.51677775,0.7583889,0.61927474,0.80963737,0.58880806,0.79440403,0.6556592,0.8278296,0.64709055,0.8235453,0.6952137,0.84760684,0.6880369,0.84401846,0.6827965,0.84139824
98138,0.65628964,0.8281448,0.58528316,0.7926416,0.5771198,0.7885599,0.56970775,0.7848539,0.6782477,0.83912385,0.841431,0.9207155,0.73862565,0.8693128,0.7530264,0.87651324,0.7902355,0.89511776,0.8477636,0.92388177
98171,0.6321558,0.8160779,0.6315417,0.81577086,0.5450903,0.77254516,0.5876522,0.7938261,0.6731638,0.8365819,0.70342827,0.85171413,0.72065985,0.8603299,0.70662266,0.8533113,0.70894647,0.85447323,0.72518593,0.86259294
98172,0.6502539,0.82512695,0.68978,0.84489,0.588585,0.7942925,0.5913403,0.79567015,0.7299212,0.8649606,0.74409467,0.8720473,0.77805567,0.88902783,0.7609769,0.88048846,0.72528756,0.8626438,0.749886,0.874943
98173,0.72503024,0.8625151,0.68746716,0.84373355,0.62399054,0.81199527,0.6482173,0.82410866,0.714103,0.8570515,0.81000966,0.90500486,0.74075544,0.8703777,0.7634131,0.88170654,0.7857201,0.89286005,0.80232745,0.9011637
98245,0.64409304,0.8220465,0.6129498,0.8064749,0.5651456,0.7825728,0.5598236,0.77991176,0.6655371,0.83276856,0.83331925,0.9166596,0.7551209,0.87756044,0.76686096,0.8834305,0.79389167,0.89694583,0.8469794,0.9234897
98250,0.6706185,0.83530927,0.7265235,0.86326176,0.6545199,0.82725996,0.68880737,0.8444037,0.63016224,0.8150811,0.5972319,0.79861593,0.6009263,0.80046314,0.7027005,0.85135025,0.63581383,0.8179069,0.60682315,0.8034116
98251,0.62618816,0.8130941,0.60308456,0.8015423,0.5249883,0.76249415,0.543681,0.7718405,0.6038851,0.8019426,0.6309443,0.8154721,0.6310097,0.81550485,0.58739054,0.7936953,0.6543077,0.82715386,0.6162125,0.80810624
98252,0.6474259,0.82371294,0.59838474,0.79919237,0.5658152,0.7829076,0.71083033,0.85541517,0.6338518,0.8169259,0.63352,0.81676,0.5988197,0.79940987,0.6275275,0.81376374,0.64879334,0.82439667,0.63569045,0.8178452
98253,0.7090471,0.85452354,0.6846775,0.84233874,0.6012653,0.80063266,0.62809134,0.81404567,0.6680553,0.83402765,0.6964847,0.84824234,0.6558107,0.82790536,0.69875455,0.8493773,0.71802527,0.8590126,0.6981857,0.84909284
98254,0.70314515,0.8515726,0.66231346,0.83115673,0.64775145,0.8238757,0.6571905,0.8285953,0.71519005,0.857595,0.8372731,0.91863656,0.7333444,0.86667216,0.813071,0.9065355,0.8046204,0.9023102,0.842695,0.9213475
98255,0.7407173,0.87035865,0.728452,0.864226,0.6646788,0.8323394,0.7149575,0.85747874,0.7235224,0.8617612,0.8089193,0.90445966,0.7364948,0.8682474,0.8218076,0.9109038,0.7988753,0.89943767,0.80251324,0.9012566
98256,0.6918502,0.8459251,0.67818165,0.8390908,0.6293472,0.8146736,0.67976844,0.8398842,0.6951102,0.8475551,0.7827141,0.89135706,0.7031772,0.8515886,0.7502173,0.87510866,0.7777474,0.8888737,0.7902224,0.8951112
98257,0.73136806,0.86568403,0.72915053,0.86457527,0.6607164,0.8303582,0.7014823,0.85074115,0.6917944,0.8458972,0.7831054,0.8915527,0.720994,0.860497,0.7985912,0.89929557,0.7959364,0.8979682,0.7941473,0.8970736
98258,0.6091481,0.804574,0.62559277,0.81279635,0.5371835,0.76859176,0.5768069,0.78840345,0.53438663,0.7671933,0.5851303,0.7925651,0.6141875,0.80709374,0.5519128,0.7759564,0.6200049,0.81000245,0.6350952,0.81754756
98259,0.7017294,0.8508647,0.6165865,0.8082932,0.58319056,0.7915953,0.62501067,0.81250536,0.67395854,0.83697927,0.8197056,0.9098528,0.77263695,0.88631845,0.729553,0.8647765,0.78373635,0.8918682,0.8382257,0.91911286
98260,0.67701745,0.8385087,0.66741765,0.8337088,0.6441671,0.8220836,0.7321049,0.86605245,0.6609163,0.83045816,0.711263,0.8556315,0.6626169,0.8313085,0.7571638,0.8785819,0.72639096,0.8631955,0.72133446,0.8606672
98261,0.6923544,0.8461772,0.65103126,0.8255156,0.62411237,0.8120562,0.70950925,0.8547546,0.66198194,0.83099097,0.7523708,0.8761854,0.7077422,0.8538711,0.73509485,0.8675474,0.7606035,0.8803017,0.75844383,0.8792219
98262,0.7003846,0.8501923,0.6247314,0.8123657,0.61246854,0.80623424,0.6504093,0.8252046,0.62590456,0.8129523,0.7552345,0.87761724,0.64585495,0.8229275,0.72534215,0.8626711,0.7286205,0.86431026,0.75303566,0.87651783
98263,0.68107903,0.8405395,0.70036036,0.85018015,0.64153814,0.8207691,0.676556,0.838278,0.7101691,0.85508454,0.75132227,0.87566113,0.70364606,0.85182303,0.75916696,0.8795835,0.7515471,0.87577355,0.76650316,0.88325155
98264,0.7297019,0.86485094,0.6717968,0.8358984,0.613421,0.8067105,0.734491,0.8672455,0.63627076,0.8181354,0.6808319,0.84041595,0.6212498,0.8106249,0.7348381,0.86741906,0.6956071,0.8478036,0.67442733,0.83721364
98265,0.70674306,0.8533715,0.6691679,0.83458394,0.644009,0.8220045,0.6573606,0.8286803,0.6945032,0.8472516,0.80559564,0.9027978,0.70036495,0.8501825,0.7666842,0.8833421,0.7741373,0.8870686,0.78746545,0.8937327
98266,0.7826991,0.89134955,0.7029971,0.85149854,0.6728114,0.8364057,0.72548485,0.8627424,0.7277018,0.8638509,0.8013668,0.9006834,0.7161042,0.85805213,0.7664983,0.88324916,0.7796116,0.8898058,0.7836977,0.89184886
98267,0.6777636,0.8388818,0.6841677,0.8420838,0.6173378,0.8086689,0.6938226,0.8469113,0.6825006,0.8412503,0.6696943,0.83484715,0.66347593,0.831738,0.72599536,0.86299765,0.7785833,0.88929164,0.7180699,0.85903496
98268,0.6945573,0.84727865,0.6895708,0.8447854,0.67145836,0.8357292,0.65372705,0.8268635,0.6439903,0.82199514,0.6784827,0.8392414,0.5942831,0.79714155,0.71972895,0.8598645,0.6926869,0.84634346,0.6791284,0.8395642
98269,0.6939244,0.8469622,0.5982894,0.7991447,0.5902305,0.79511523,0.5972694,0.7986347,0.6692401,0.83462006,0.7906684,0.89533424,0.672335,0.8361675,0.7345339,0.86726695,0.7124514,0.8562257,0.75948286,0.87974143
98270,0.68503535,0.8425177,0.6508863,0.82544315,0.5916432,0.7958216,0.63652444,0.8182622,0.6450436,0.8225218,0.75008786,0.8750439,0.70995224,0.8549761,0.7257704,0.86288524,0.77144444,0.8857222,0.750077,0.8750385
98271,0.61119777,0.80559886,0.58423513,0.7921176,0.50752044,0.7537602,0.55435884,0.7771794,0.6165174,0.8082587,0.751928,0.875964,0.73722315,0.8686116,0.701498,0.850749,0.7404107,0.87020534,0.76055926,0.88027966
98272,0.6662952,0.8331476,0.6891306,0.8445653,0.5880858,0.7940429,0.63307846,0.8165392,0.68283904,0.8414195,0.7874503,0.89372516,0.7410566,0.87052834,0.77413213,0.88706607,0.7696533,0.88482666,0.83070743,0.9153537
98273,0.74226105,0.8711305,0.7240337,0.86201686,0.6334288,0.8167144,0.6564772,0.8282386,0.6932183,0.8466091,0.79744434,0.8987222,0.74675715,0.8733786,0.832546,0.916273,0.7992842,0.8996421,0.8466885,0.92334425
98274,0.6839593,0.8419796,0.69160354,0.8458018,0.6151031,0.80755156,0.647066,0.823533,0.69920695,0.8496035,0.80244607,0.90122306,0.7286531,0.86432654,0.79833025,0.89916515,0.7993113,0.89965564,0.7970055,0.8985027
98275,0.72344023,0.8617201,0.6772425,0.83862126,0.6350829,0.8175415,0.65725636,0.8286282,0.75382733,0.87691367,0.83589286,0.91794646,0.76866734,0.88433367,0.8131709,0.90658545,0.787364,0.893682,0.8246175,0.91230875
98276,0.68799615,0.8439981,0.6706042,0.8353021,0.60812986,0.8040649,0.64165735,0.8208287,0.7228954,0.8614477,0.7799275,0.88996375,0.74253833,0.87126917,0.777308,0.888654,0.79256237,0.8962812,0.8030483,0.9015242
98277,0.66520745,0.8326037,0.64419645,0.82209826,0.57572246,0.7878612,0.60419154,0.8020958,0.6731434,0.8365717,0.7801354,0.8900677,0.72836995,0.864185,0.7592778,0.8796389,0.7792052,0.8896026,0.77371764,0.8868588
98278,0.710768,0.855384,0.6456325,0.82281625,0.61825573,0.80912787,0.6332242,0.8166121,0.71226865,0.8561343,0.84445333,0.92222667,0.72058195,0.860291,0.7935631,0.89678156,0.7375697,0.86878484,0.8022194,0.9011097
98279,0.7280717,0.86403584,0.6879586,0.8439793,0.62298024,0.8114901,0.68034124,0.8401706,0.7115579,0.85577893,0.8097382,0.9048691,0.7100121,0.85500604,0.7785789,0.88928944,0.74411595,0.872058,0.7828481,0.89142406
98280,0.6916789,0.84583944,0.6850183,0.84250915,0.61997616,0.8099881,0.6740469,0.83702344,0.6911123,0.84555614,0.7709692,0.8854846,0.7199856,0.8599928,0.7707428,0.8853714,0.7654406,0.8827203,0.7721741,0.88608706
98281,0.6924877,0.84624386,0.6413919,0.82069594,0.57264423,0.7863221,0.6154091,0.80770457,0.6833564,0.8416782,0.77947223,0.8897361,0.75323033,0.87661517,0.7379112,0.8689556,0.77362823,0.8868141,0.78900635,0.8945032
98282,0.70194554,0.8509728,0.722404,0.861202,0.6543478,0.8271739,0.7141168,0.8570584,0.6919923,0.84599614,0.7660954,0.8830477,0.7254843,0.8627422,0.77036405,0.885182,0.7837961,0.89189804,0.7906388,0.8953194
98283,0.7674754,0.8837377,0.74246186,0.87123096,0.66634464,0.8331723,0.6718956,0.8359478,0.76743305,0.8837165,0.8354639,0.91773194,0.79071367,0.89535683,0.8208344,0.9104172,0.7919869,0.8959935,0.82880926,0.91440463
98284,0.5749517,0.7874758,0.575958,0.787979,0.49976116,0.74988055,0.5295243,0.76476216,0.6146992,0.80734956,0.73175514,0.86587757,0.70705897,0.85352945,0.7230486,0.86152434,0.7473374,0.8736687,0.7569257,0.87846285
98285,0.5888406,0.7944203,0.58253187,0.79126596,0.5018071,0.75090355,0.57826537,0.7891327,0.61710584,0.8085529,0.6950538,0.8475269,0.67817724,0.8390886,0.7000736,0.8500368,0.74138916,0.8706946,0.7254739,0.86273694
98286,0.68187714,0.84093857,0.66606724,0.8330336,0.62584376,0.8129219,0.60305595,0.801528,0.68893886,0.8444694,0.7596681,0.87983406,0.71055907,0.85527956,0.7751806,0.8875903,0.7493676,0.8746838,0.7559546,0.8779773
98287,0.72645235,0.8632262,0.7052554,0.8526277,0.6629869,0.83149344,0.6369798,0.8184899,0.7267608,0.86338043,0.83523965,0.9176198,0.73667985,0.8683399,0.83472586,0.9173629,0.773831,0.8869155,0.8016164,0.9008082
98288,0.6646818,0.8323409,0.666833,0.83341646,0.5830406,0.7915203,0.6138444,0.8069222,0.6396923,0.81984615,0.6624794,0.8312397,0.64284444,0.8214222,0.70040965,0.8502048,0.70498437,0.8524922,0.682582,0.841291
98289,0.6759374,0.8379687,0.66299284,0.8314964,0.61672926,0.8083646,0.66556865,0.8327843,0.6670014,0.83350074,0.75577796,0.877889,0.67980665,0.83990335,0.74358225,0.8717911,0.7718039,0.8859019,0.7738022,0.88690114
98290,0.5769422,0.7884711,0.5847148,0.7923574,0.5562688,0.7781344,0.49198812,0.7459941,0.613291,0.8066455,0.6733857,0.8366928,0.687218,0.843609,0.6304562,0.8152281,0.6686065,0.83430326,0.68873596,0.844368
98291,0.70937043,0.8546852,0.7055248,0.8527624,0.66105926,0.83052963,0.63692683,0.81846344,0.6804567,0.8402283,0.7779093,0.88895464,0.72680736,0.8634037,0.7626616,0.8813308,0.7920082,0.8960041,0.79325444,0.8966272
98292,0.58208555,0.7910428,0.5903525,0.79517627,0.518714,0.759357,0.58998775,0.7949939,0.5920073,0.79600364,0.62979555,0.8148978,0.6359267,0.81796336,0.6577915,0.82889575,0.67361325,0.83680665,0.6515558,0.8257779
98293,0.61845446,0.8092272,0.6078876,0.8039438,0.5383011,0.76915056,0.5843835,0.79219174,0.5843961,0.79219806,0.6798482,0.8399241,0.6297928,0.8148964,0.66479504,0.8323975,0.6958107,0.84790534,0.6831156,0.8415578
98294,0.65769404,0.82884705,0.58603764,0.7930188,0.561678,0.78083897,0.62813866,0.81406933,0.6110655,0.80553275,0.6884165,0.84420824,0.62526304,0.8126315,0.67850935,0.8392547,0.7030431,0.85152155,0.68077326,0.8403866
98295,0.70253766,0.8512688,0.6524162,0.8262081,0.61325604,0.806628,0.6240678,0.8120339,0.71303225,0.8565161,0.8582858,0.9291429,0.7681581,0.88407904,0.80536973,0.90268487,0.82798654,0.91399324,0.86924475,0.9346224
98296,0.68882346,0.84441173,0.6542132,0.8271066,0.570068,0.785034,0.59992516,0.7999626,0.6723609,0.83618045,0.7935036,0.89675176,0.71336293,0.85668147,0.7650862,0.8825431,0.7488326,0.8744163,0.78398776,0.8919939
98297,0.73328745,0.8666437,0.68687785,0.8434389,0.65951765,0.8297588,0.66265774,0.83132887,0.67976296,0.8398815,0.7938471,0.89692354,0.696988,0.848494,0.77869844,0.8893492,0.77105284,0.8855264,0.8035878,0.9017939
98298,0.6670691,0.83353454,0.6579622,0.8289811,0.5920176,0.7960088,0.62560225,0.8128011,0.6665535,0.83327675,0.7582114,0.8791057,0.73223794,0.86611897,0.75371635,0.8768582,0.75491685,0.87745845,0.7712033,0.88560164
98299,0.688746,0.844373,0.65608716,0.8280436,0.583162,0.79158103,0.6059116,0.8029558,0.70875186,0.85437596,0.8234037,0.91170186,0.7524549,0.87622744,0.7879112,0.8939556,0.77059597,0.885298,0.8126361,0.90631807
98300,0.61884487,0.80942243,0.62991476,0.8149574,0.5589995,0.77949977,0.57339835,0.7866992,0.6372374,0.8186187,0.7126471,0.85632354,0.6884886,0.8442443,0.7296059,0.86480296,0.695768,0.847884,0.72598755,0.8629938
98301,0.5409967,0.77049834,0.525082,0.762541,0.46776405,0.733882,0.48473948,0.7423698,0.58927166,0.79463583,0.680832,0.840416,0.65472174,0.82736087,0.6467255,0.8233627,0.68822753,0.84411377,0.7140428,0.8570214
98302,0.7432798,0.8716399,0.6832483,0.84162414,0.63455534,0.81727767,0.64707905,0.8235395,0.7345412,0.8672706,0.8492522,0.9246261,0.74399924,0.8719996,0.80226004,0.90113,0.7695502,0.8847751,0.82437617,0.91218805
98303,0.6351687,0.81758434,0.61891705,0.8094585,0.5117122,0.7558561,0.57246685,0.7862334,0.67260927,0.83630466,0.79196614,0.8959831,0.7386182,0.86930907,0.7429129,0.87145644,0.74984646,0.8749232,0.8001901,0.90009505
98304,0.76653945,0.8832697,0.7377274,0.8688637,0.6600245,0.83001226,0.6830294,0.8415147,0.72837204,0.86418605,0.81652653,0.90826327,0.7591724,0.8795862,0.8220112,0.9110056,0.78931797,0.894659,0.8208975,0.9104488
98305,0.78092045,0.89046025,0.7030151,0.85150754,0.66590524,0.8329526,0.6534598,0.8267299,0.72505176,0.8625259,0.82274365,0.9113718,0.7472093,0.87360466,0.7904485,0.8952242,0.776825,0.8884125,0.7980361,0.89901805
98306,0.6473751,0.82368755,0.6133816,0.8066908,0.5604286,0.7802143,0.59396267,0.79698133,0.65972674,0.82986337,0.7697488,0.8848744,0.6831988,0.8415994,0.7338978,0.8669489,0.74641436,0.8732072,0.75161505,0.8758075
98307,0.73463005,0.86731505,0.7310058,0.8655029,0.6456609,0.82283044,0.6629759,0.83148795,0.7539762,0.8769881,0.8552706,0.9276353,0.8011448,0.9005724,0.8470546,0.9235273,0.80352527,0.9017626,0.85041153,0.92520577
98308,0.7317093,0.8658546,0.7021773,0.85108864,0.6367372,0.8183686,0.65732527,0.82866263,0.7150202,0.8575101,0.8191956,0.9095978,0.7877749,0.89388746,0.8134546,0.9067273,0.8169071,0.9084536,0.84531105,0.9226555
98309,0.72373956,0.8618698,0.69344574,0.84672284,0.6430598,0.82152987,0.6274666,0.81373334,0.7241732,0.8620866,0.8109211,0.90546054,0.73133373,0.86566687,0.81730145,0.90865076,0.7989851,0.89949256,0.7855467,0.8927734
98310,0.6608009,0.83040047,0.63986206,0.81993103,0.6170029,0.8085015,0.59108794,0.79554397,0.653749,0.8268745,0.70587325,0.8529366,0.71133864,0.8556693,0.70727515,0.8536376,0.655614,0.827807,0.6936766,0.8468383
98311,0.73262465,0.8663123,0.66123927,0.83061963,0.6126113,0.80630565,0.61562705,0.8078135,0.73426807,0.86713403,0.846704,0.923352,0.78814256,0.8940713,0.76227593,0.88113797,0.7845944,0.8922972,0.86664516,0.93332255
98312,0.7138452,0.8569226,0.719383,0.8596915,0.61997235,0.8099862,0.6487665,0.82438326,0.7396356,0.8698178,0.80513537,0.9025677,0.7992778,0.8996389,0.79901385,0.8995069,0.7531653,0.8765826,0.8335124,0.9167562
98313,0.64897716,0.8244886,0.63663495,0.8183175,0.58884716,0.7944236,0.6028067,0.80140334,0.63695073,0.81847537,0.7683002,0.8841501,0.677844,0.838922,0.753983,0.8769915,0.7256689,0.86283445,0.77410305,0.8870515
98314,0.75106585,0.8755329,0.70455307,0.85227656,0.6590295,0.82951474,0.69441545,0.8472077,0.7369186,0.86845934,0.82802755,0.91401374,0.7285118,0.8642559,0.7828448,0.8914224,0.7802551,0.89012754,0.8044273,0.9022137
98315,0.66328514,0.83164257,0.65521944,0.8276097,0.5690471,0.78452355,0.6076822,0.8038411,0.66779256,0.8338963,0.7799771,0.88998854,0.6986131,0.8493066,0.7291881,0.86459404,0.7441038,0.8720519,0.76364315,0.8818216
98316,0.7542639,0.87713194,0.71180165,0.8559008,0.64630413,0.82315207,0.6517786,0.8258893,0.76433337,0.8821667,0.8284924,0.9142462,0.7332542,0.8666271,0.79942054,0.8997103,0.75991225,0.8799561,0.7927122,0.8963561
98317,0.6562768,0.8281384,0.6539672,0.8269836,0.5524883,0.77624416,0.5937289,0.79686445,0.70226896,0.8511345,0.76656795,0.883284,0.7776335,0.8888167,0.7296691,0.86483455,0.73066443,0.86533225,0.79535675,0.8976784
98318,0.73365617,0.8668281,0.68426704,0.8421335,0.6372834,0.81864166,0.6688639,0.83443195,0.7135726,0.8567863,0.81512177,0.9075609,0.7416407,0.87082034,0.78856856,0.89428425,0.78835344,0.8941767,0.81834984,0.9091749
98319,0.6890304,0.8445152,0.65937716,0.82968855,0.61494267,0.80747133,0.64881516,0.8244076,0.66053605,0.830268,0.75941396,0.879707,0.70769596,0.853848,0.7247026,0.8623513,0.7626674,0.8813337,0.75545996,0.87773
98320,0.71657676,0.8582884,0.67955375,0.8397769,0.62109864,0.8105493,0.6061206,0.8030603,0.7492398,0.8746199,0.85946953,0.92973477,0.7736274,0.8868137,0.8156209,0.90781045,0.78164583,0.8908229,0.83488756,0.91744375
98321,0.7759168,0.8879584,0.6927147,0.84635735,0.68124306,0.84062153,0.66182005,0.83091,0.72052413,0.86026204,0.867455,0.9337275,0.73520195,0.867601,0.79691935,0.8984597,0.79792434,0.89896214,0.8359337,0.91796684
98322,0.7014533,0.85072666,0.6709131,0.83545655,0.59295106,0.7964755,0.61196494,0.8059825,0.7330336,0.8665168,0.8349868,0.9174934,0.7488987,0.8744494,0.79192984,0.8959649,0.79137146,0.89568573,0.8341369,0.9170685
98323,0.7299527,0.86497635,0.7042378,0.8521189,0.60118234,0.8005912,0.6030556,0.8015278,0.7500178,0.87500894,0.79225636,0.8961282,0.7531086,0.8765543,0.78571236,0.8928562,0.7336793,0.86683965,0.7577783,0.87888914
98324,0.7457651,0.87288254,0.6984911,0.84924555,0.6546682,0.8273341,0.69624376,0.8481219,0.723354,0.861677,0.79029226,0.89514613,0.73145473,0.86572737,0.7966045,0.89830226,0.7590399,0.87951994,0.791381,0.8956905
98325,0.7275135,0.8637568,0.6757949,0.8378974,0.6384882,0.8192441,0.643444,0.82172203,0.7446861,0.87234306,0.862658,0.931329,0.7895136,0.8947568,0.80626434,0.9031322,0.81400156,0.9070008,0.85584915,0.9279246
98326,0.66291785,0.8314589,0.61093885,0.8054694,0.55859745,0.7792987,0.5946065,0.79730326,0.62370133,0.81185067,0.76258826,0.88129413,0.65637374,0.82818687,0.73259234,0.8662962,0.7722328,0.8861164,0.7591398,0.8795699
98327,0.5811182,0.7905591,0.6173693,0.80868465,0.50560564,0.75280285,0.5741134,0.7870567,0.5691492,0.7845746,0.6589203,0.82946014,0.6426341,0.8213171,0.68864775,0.8443239,0.7130555,0.85652775,0.7179724,0.8589862
98328,0.6936999,0.8468499,0.61618435,0.8080922,0.5866929,0.79334646,0.6479618,0.8239809,0.6702609,0.83513045,0.75017655,0.8750883,0.6907804,0.8453902,0.7526412,0.8763206,0.7340459,0.867023,0.73462665,0.8673133
98329,0.7371105,0.86855525,0.69410324,0.8470516,0.61612654,0.80806327,0.65434635,0.8271732,0.7141007,0.85705036,0.8115226,0.9057613,0.76602685,0.8830134,0.8098888,0.9049444,0.8022007,0.90110034,0.822942,0.911471
98330,0.65206945,0.8260347,0.6537111,0.82685554,0.59457874,0.7972894,0.6072349,0.8036175,0.6373872,0.81869364,0.7169529,0.85847646,0.6818545,0.84092724,0.69725823,0.8486291,0.723912,0.861956,0.72924376,0.8646219
98331,0.6479647,0.82398236,0.5909275,0.79546374,0.59698606,0.798493,0.6275065,0.81375325,0.5817232,0.7908616,0.6764451,0.83822256,0.5571689,0.7785845,0.64645004,0.823225,0.6873901,0.84369504,0.6328732,0.8164366
98332,0.60672426,0.80336213,0.60711306,0.80355656,0.55577636,0.7778882,0.5941652,0.7970826,0.61964047,0.80982023,0.7207756,0.8603878,0.7076485,0.85382426,0.7340459,0.867023,0.7456629,0.87283146,0.7616535,0.8808267
98333,0.6774392,0.8387196,0.6509283,0.8254641,0.5923335,0.7961668,0.60328287,0.80164146,0.6674292,0.8337146,0.8276838,0.9138419,0.7476065,0.87380326,0.7704096,0.8852048,0.76957816,0.8847891,0.83754826,0.9187741
98334,0.6361823,0.81809115,0.6594627,0.82973135,0.65043294,0.8252165,0.5840889,0.79204446,0.5819158,0.7909579,0.60076225,0.8003811,0.5240948,0.7620474,0.62209886,0.81104946,0.6181954,0.8090977,0.6021352,0.8010676
98335,0.7199381,0.859969,0.7082245,0.85411227,0.65216815,0.8260841,0.6901246,0.84506226,0.71562684,0.8578134,0.7959338,0.89796686,0.7241959,0.862098,0.8129393,0.90646964,0.7789242,0.8894621,0.7908423,0.89542115
98336,0.604761,0.8023805,0.61839485,0.8091974,0.5888828,0.7944414,0.59667635,0.7983382,0.6308087,0.81540436,0.6984805,0.84924024,0.6187718,0.8093859,0.7119416,0.8559708,0.6774781,0.83873904,0.66199243,0.8309962
98337,0.5698211,0.78491056,0.5036752,0.7518376,0.4583335,0.72916675,0.549793,0.7748965,0.5633999,0.78169996,0.5928463,0.79642314,0.5776522,0.7888261,0.5602221,0.7801111,0.60709524,0.8035476,0.5787213,0.78936064
98338,0.6643584,0.8321792,0.6675495,0.83377475,0.57762516,0.7888126,0.6346043,0.8173021,0.62471426,0.8123571,0.66321576,0.8316079,0.6647465,0.83237326,0.7166817,0.85834086,0.7320978,0.86604893,0.6947183,0.8473592
98339,0.6224395,0.81121975,0.6037762,0.8018881,0.56526726,0.78263366,0.56541514,0.7827076,0.64847636,0.8242382,0.7970369,0.89851844,0.72385556,0.86192775,0.7461637,0.87308186,0.7777349,0.88886744,0.8314602,0.9157301
98340,0.61319536,0.8065977,0.59159625,0.7957981,0.5516177,0.7758088,0.5868994,0.7934497,0.6196869,0.8098434,0.7628944,0.8814472,0.6983675,0.84918374,0.69385874,0.8469294,0.75942993,0.87971497,0.78057647,0.89028823
98341,0.61820185,0.8091009,0.63746095,0.8187305,0.5410414,0.7705207,0.6256811,0.8128406,0.618533,0.8092665,0.72193766,0.8609688,0.70275974,0.8513799,0.7454885,0.87274426,0.76099896,0.8804995,0.7759141,0.88795704
98342,0.7289271,0.86446357,0.66837144,0.8341857,0.6106975,0.80534875,0.64860845,0.8243042,0.681889,0.8409445,0.78691846,0.8934592,0.7033963,0.85169816,0.7750423,0.88752115,0.7476982,0.8738491,0.77880406,0.88940203
98343,0.5032921,0.75164604,0.48882055,0.7444103,0.4500533,0.72502667,0.47919917,0.7395996,0.5271276,0.7635638,0.64743984,0.8237199,0.58484817,0.7924241,0.5998209,0.7999104,0.6733084,0.8366542,0.6725774,0.8362887
98344,0.72120595,0.860603,0.6957383,0.84786916,0.6345606,0.8172803,0.6842418,0.8421209,0.69558096,0.8477905,0.76858824,0.88429415,0.70983386,0.85491693,0.7507359,0.87536794,0.7736458,0.88682294,0.7637604,0.88188016
98345,0.71466005,0.85733,0.66626894,0.8331345,0.6556972,0.8278486,0.5733484,0.7866742,0.7254859,0.86274296,0.8364782,0.9182391,0.69479716,0.8473986,0.7543389,0.8771695,0.7284025,0.86420125,0.8021065,0.90105325
98346,0.5733885,0.7866943,0.59578764,0.7978938,0.5414183,0.77070916,0.58520246,0.7926012,0.6184765,0.80923826,0.708562,0.854281,0.65595174,0.82797587,0.71393484,0.85696745,0.6971556,0.8485778,0.7077347,0.85386735
98347,0.6526411,0.8263205,0.6118157,0.80590785,0.59256715,0.7962836,0.599619,0.79980946,0.61219263,0.8060963,0.725173,0.8625865,0.6546558,0.8273279,0.69916844,0.8495842,0.75559163,0.8777958,0.7384,0.8692
98348,0.6762148,0.8381074,0.63991916,0.8199596,0.6415519,0.820776,0.633157,0.8165785,0.6407381,0.82036906,0.700149,0.8500745,0.6357132,0.8178566,0.70960534,0.85480267,0.7431872,0.8715936,0.7221291,0.86106455
