,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Score
98135,0.6736261,0.8368131,0.698706,0.84935296,0.62798554,0.81399274,0.6569162,0.8284581,0.7154124,0.8577062,0.7840215,0.89201075,0.7597237,0.87986183,0.8114883,0.90574414,0.78366697,0.8918335,0.8173579,0.90867895
98136,0.62801576,0.8140079,0.6046601,0.80233,0.53990155,0.76995075,0.5984099,0.79920495,0.6203877,0.81019384,0.7278768,0.8639384,0.6694648,0.8347324,0.71566963,0.8578348,0.73059297,0.8652965,0.7401296,0.8700648
98137,0.6452535,0.8226267,0.64971614,0.82485807,0.57354665,0.7867733,0.61727196,0.80863595,0.67879343,0.8393967,0.7621379,0.88106894,0.73217964,0.8660898,0.7692718,0.8846359,0.7613807,0.88069034,0.78017676,0.8900884
98138,0.60553277,0.8027664,0.5665517,0.78327584,0.5320513,0.76602566,0.54366153,0.7718308,0.6311567,0.81557834,0.7768357,0.88841784,0.7216308,0.8608154,0.70416665,0.8520833,0.74615747,0.8730787,0.7913656,0.8956828
98171,0.67558813,0.83779407,0.61144054,0.80572027,0.55932623,0.7796631,0.5753588,0.78767943,0.6654234,0.8327117,0.779196,0.889598,0.72923315,0.8646166,0.7300435,0.8650217,0.7228606,0.8614303,0.78326046,0.89163023
98172,0.64540625,0.8227031,0.6717899,0.83589494,0.5788988,0.7894494,0.60314906,0.8015745,0.720618,0.860309,0.7340919,0.86704594,0.76272655,0.8813633,0.7604656,0.8802328,0.7395587,0.86977935,0.7518962,0.8759481
98173,0.6974236,0.8487118,0.6839427,0.84197134,0.5999123,0.79995614,0.64100873,0.82050437,0.70716417,0.8535821,0.80406046,0.9020302,0.7478386,0.8739193,0.766925,0.8834625,0.8138989,0.90694946,0.8149087,0.9074544
98245,0.6398778,0.8199389,0.6353109,0.81765544,0.55679166,0.77839583,0.58358467,0.79179233,0.66564643,0.8328232,0.7671095,0.88355476,0.7487517,0.8743758,0.748785,0.8743925,0.7519361,0.87596804,0.79313326,0.8965666
98250,0.681836,0.840918,0.7387968,0.86939836,0.6572902,0.8286451,0.6854856,0.8427428,0.6401758,0.8200879,0.6154045,0.80770224,0.61237276,0.8061864,0.7158617,0.85793084,0.6637108,0.8318554,0.63053465,0.8152673
98251,0.6248454,0.8124227,0.5802015,0.79010075,0.5253935,0.76269674,0.5610089,0.78050447,0.5809156,0.7904578,0.60070455,0.8003523,0.59068704,0.7953435,0.5696703,0.78483516,0.63473547,0.81736773,0.5891551,0.79457754
98252,0.60142255,0.8007113,0.5512994,0.77564967,0.5247417,0.7623708,0.6824423,0.84122115,0.58746195,0.793731,0.60115725,0.8005786,0.5708691,0.78543454,0.5950786,0.7975393,0.626577,0.8132885,0.59954333,0.79977167
98253,0.6744261,0.83721304,0.64442474,0.82221234,0.5849665,0.7924832,0.6096622,0.8048311,0.6361034,0.8180517,0.65321803,0.826609,0.6268666,0.8134333,0.6561365,0.82806826,0.6890699,0.844535,0.6676302,0.8338151
98254,0.67391396,0.836957,0.6575104,0.8287552,0.5943785,0.79718924,0.6464077,0.82320386,0.680542,0.840271,0.7844138,0.8922069,0.7314457,0.8657229,0.7676467,0.88382334,0.7830303,0.89151514,0.80299705,0.90149856
98255,0.77821493,0.88910747,0.7652017,0.88260084,0.72564644,0.86282325,0.727085,0.8635425,0.74931335,0.8746567,0.769107,0.8845535,0.7116519,0.85582596,0.8302827,0.91514134,0.7810025,0.89050126,0.77850103,0.8892505
98256,0.7276138,0.8638069,0.66521263,0.8326063,0.6366925,0.81834626,0.6973176,0.8486588,0.70670444,0.8533522,0.8085948,0.9042974,0.7070295,0.8535148,0.7709149,0.88545746,0.7859719,0.89298594,0.8050956,0.90254784
98257,0.76614666,0.88307333,0.7378359,0.86891794,0.6797352,0.8398676,0.73137784,0.8656889,0.71165884,0.8558294,0.7847636,0.8923818,0.7261745,0.86308724,0.8155041,0.90775204,0.803441,0.9017205,0.80621743,0.9031087
98258,0.61490685,0.8074534,0.62076735,0.8103837,0.5328092,0.7664046,0.60650396,0.803252,0.5745667,0.78728336,0.64763165,0.8238158,0.66152453,0.83076227,0.6310332,0.8155166,0.67241764,0.8362088,0.69158864,0.8457943
98259,0.64204437,0.82102215,0.6282671,0.8141335,0.5835254,0.7917627,0.6050897,0.80254483,0.6550052,0.8275026,0.70328856,0.8516443,0.7046777,0.85233885,0.68519664,0.8425983,0.73879105,0.8693955,0.7504551,0.8752276
98260,0.6978338,0.8489169,0.7117921,0.85589606,0.6711179,0.83555895,0.7328931,0.86644655,0.71109426,0.85554713,0.76429653,0.88214827,0.715294,0.857647,0.8097019,0.90485096,0.7745528,0.8872764,0.78567123,0.8928356
98261,0.69330585,0.8466529,0.64080703,0.8204035,0.6232567,0.81162834,0.69693637,0.8484682,0.65937686,0.82968843,0.74497724,0.8724886,0.7035265,0.85176325,0.69899434,0.8494972,0.76074886,0.88037443,0.76110375,0.8805519
98262,0.68056095,0.8402805,0.6338972,0.8169486,0.6100823,0.8050412,0.63548434,0.81774217,0.63661695,0.8183085,0.78551084,0.8927554,0.69981337,0.8499067,0.74831295,0.8741565,0.7539312,0.87696564,0.78938496,0.8946925
98263,0.7307426,0.8653713,0.7120564,0.8560282,0.6831231,0.84156156,0.6903926,0.8451963,0.7465985,0.87329924,0.8201691,0.91008455,0.74913967,0.87456983,0.82503957,0.9125198,0.8019614,0.9009807,0.82109153,0.91054577
98264,0.71321476,0.8566074,0.690637,0.8453185,0.60139155,0.8006958,0.7402221,0.87011105,0.6408427,0.82042134,0.69218266,0.84609133,0.6364511,0.81822556,0.7365265,0.86826324,0.72354317,0.8617716,0.7058301,0.85291505
98265,0.75130785,0.8756539,0.6634653,0.83173263,0.6355468,0.8177734,0.61505055,0.8075253,0.7153258,0.8576629,0.83688873,0.9184444,0.7337561,0.86687803,0.75803053,0.87901527,0.7738903,0.8869451,0.8012899,0.90064496
98266,0.74131304,0.8706565,0.66660994,0.833305,0.6348413,0.81742066,0.6894781,0.8447391,0.64959824,0.8247991,0.7326127,0.86630636,0.63223493,0.81611747,0.7348025,0.86740124,0.73117745,0.8655887,0.71671534,0.85835767
98267,0.6773823,0.8386911,0.6615797,0.83078986,0.6294056,0.8147028,0.69124246,0.8456212,0.67956865,0.8397843,0.6478937,0.82394683,0.63051677,0.8152584,0.7097021,0.854851,0.74015915,0.8700796,0.68300426,0.84150213
98268,0.6655283,0.83276415,0.69045514,0.8452276,0.6626674,0.8313337,0.66408885,0.8320444,0.6355859,0.81779295,0.6822506,0.8411253,0.6008141,0.80040705,0.72409135,0.86204565,0.7030328,0.85151637,0.6935431,0.84677154
98269,0.6145918,0.8072959,0.57787627,0.78893816,0.5372709,0.76863545,0.583642,0.791821,0.6079687,0.80398434,0.72996986,0.8649849,0.6490932,0.8245466,0.69099474,0.84549737,0.7108923,0.85544616,0.7337036,0.8668518
98270,0.62839586,0.8141979,0.597268,0.798634,0.5170438,0.7585219,0.58200914,0.79100454,0.5887331,0.79436654,0.69654906,0.8482745,0.667892,0.833946,0.66508937,0.8325447,0.7354809,0.86774045,0.7031296,0.85156476
98271,0.5473683,0.77368414,0.5322305,0.76611525,0.44820237,0.7241012,0.4897799,0.74489,0.5574816,0.77874076,0.70912087,0.85456043,0.6565246,0.8282623,0.6236459,0.81182295,0.69116294,0.8455815,0.7074616,0.8537308
98272,0.6986097,0.84930485,0.72284555,0.8614228,0.65051055,0.8252553,0.65514416,0.8275721,0.70957255,0.8547863,0.8272759,0.91363794,0.75304,0.87652004,0.819175,0.9095875,0.81527495,0.9076375,0.8554108,0.9277054
98273,0.6995412,0.8497706,0.71960455,0.85980225,0.6152696,0.80763483,0.64515793,0.82257897,0.6388901,0.819445,0.7575965,0.87879825,0.7252555,0.86262774,0.780341,0.8901705,0.7876998,0.8938499,0.8168921,0.9084461
98274,0.70832354,0.85416174,0.6832705,0.8416352,0.6338726,0.8169363,0.6913384,0.8456692,0.6937197,0.8468598,0.79273176,0.8963659,0.7266998,0.8633499,0.7954452,0.8977226,0.7731688,0.8865844,0.79236627,0.89618313
98275,0.7013536,0.8506768,0.6963707,0.84818536,0.5984265,0.7992133,0.6577823,0.82889116,0.7092809,0.8546405,0.7323042,0.8661521,0.71143985,0.8557199,0.75666404,0.878332,0.74971664,0.8748583,0.7475139,0.87375695
98276,0.68050194,0.84025097,0.6717516,0.8358758,0.60730696,0.8036535,0.6360182,0.81800914,0.6933999,0.84669995,0.7520821,0.87604105,0.7235627,0.86178136,0.7615022,0.88075113,0.77102494,0.8855125,0.76658654,0.8832933
98277,0.65330875,0.8266544,0.64765215,0.8238261,0.57147586,0.78573793,0.62607867,0.8130393,0.6623507,0.8311753,0.76470304,0.8823515,0.7371498,0.86857486,0.74306154,0.8715308,0.79369736,0.8968487,0.7849629,0.89248145
98278,0.7233814,0.8616907,0.6800318,0.8400159,0.63672566,0.81836283,0.6593919,0.82969594,0.69037306,0.84518653,0.8313879,0.91569394,0.7283715,0.86418575,0.7888502,0.8944251,0.76283085,0.8814154,0.82990175,0.91495085
98279,0.7095001,0.85475004,0.67847955,0.8392398,0.59595525,0.7979776,0.6562207,0.82811034,0.6905695,0.84528476,0.80390966,0.9019548,0.72509587,0.86254793,0.7759526,0.8879763,0.75572604,0.87786305,0.7874925,0.89374626
98280,0.6911206,0.8455603,0.6878588,0.8439294,0.6163355,0.80816776,0.6458273,0.82291365,0.653821,0.8269105,0.7505135,0.8752568,0.7192565,0.85962826,0.7540742,0.8770371,0.76171845,0.88085926,0.7829225,0.89146125
98281,0.71633536,0.85816765,0.686121,0.8430605,0.6086564,0.8043282,0.65446746,0.82723373,0.73049086,0.86524546,0.7909021,0.89545107,0.80689526,0.9034476,0.75798196,0.878991,0.7986517,0.89932585,0.8068526,0.9034263
98282,0.7019559,0.85097796,0.6869434,0.8434717,0.62800235,0.8140012,0.6894375,0.84471875,0.6800947,0.84004736,0.79420877,0.8971044,0.7325454,0.8662727,0.7988782,0.8994391,0.7879283,0.8939642,0.8260334,0.9130167
98283,0.7255969,0.86279845,0.68020916,0.8401046,0.6224812,0.8112406,0.6671226,0.8335613,0.71915823,0.8595791,0.8250587,0.91252935,0.7612649,0.88063246,0.8054921,0.9027461,0.77939725,0.8896986,0.8296493,0.91482466
98284,0.52325314,0.7616266,0.5272815,0.76364076,0.4595049,0.7297524,0.49501222,0.74750614,0.5532397,0.77661985,0.6455647,0.82278234,0.6533725,0.82668626,0.6474943,0.82374716,0.6910182,0.8455091,0.6850655,0.84253275
98285,0.5954672,0.7977336,0.60712147,0.80356073,0.5057602,0.7528801,0.58900785,0.7945039,0.6154893,0.8077446,0.6892029,0.84460145,0.6874211,0.84371054,0.67937374,0.8396869,0.7448798,0.87243986,0.72773194,0.863866
98286,0.70259476,0.8512974,0.6714746,0.8357373,0.60496914,0.8024846,0.6175574,0.8087787,0.70076406,0.85038203,0.77354425,0.88677216,0.7219883,0.86099416,0.76410294,0.88205147,0.7709383,0.88546914,0.7814088,0.8907044
98287,0.66352785,0.8317639,0.64529526,0.82264763,0.6172455,0.8086227,0.60365427,0.80182713,0.65044737,0.8252237,0.789594,0.89479697,0.71798396,0.858992,0.78660476,0.8933024,0.75741243,0.8787062,0.78207386,0.8910369
98288,0.64447176,0.8222359,0.6850323,0.8425162,0.5723599,0.78617996,0.5769998,0.7884999,0.63535374,0.8176769,0.607877,0.8039385,0.6334251,0.81671256,0.6912695,0.84563476,0.67576706,0.83788353,0.6335777,0.81678885
98289,0.7066888,0.85334444,0.6362828,0.8181414,0.6213052,0.8106526,0.6464935,0.8232467,0.68233097,0.8411655,0.82276106,0.9113805,0.70052016,0.8502601,0.7677418,0.8838709,0.7698498,0.8849249,0.8080054,0.90400267
98290,0.56916094,0.78458047,0.58446515,0.7922326,0.5620143,0.7810072,0.51631796,0.758159,0.63814855,0.8190743,0.68833,0.84416497,0.72008395,0.860042,0.65250087,0.82625043,0.696345,0.8481725,0.72572684,0.8628634
98291,0.7086868,0.8543434,0.680635,0.8403175,0.649297,0.8246485,0.60253215,0.8012661,0.6853696,0.8426848,0.8102944,0.9051472,0.7430314,0.8715157,0.7553857,0.8776928,0.78226525,0.8911326,0.8221854,0.9110927
98292,0.6495913,0.82479566,0.6371776,0.8185888,0.55799115,0.7789956,0.6270746,0.8135373,0.66786206,0.833931,0.7468089,0.87340444,0.73341787,0.86670893,0.7352798,0.8676399,0.753627,0.87681353,0.7704996,0.8852498
98293,0.663718,0.831859,0.64726526,0.8236326,0.55738735,0.7786937,0.61530626,0.8076531,0.6554903,0.82774514,0.74776804,0.873884,0.7209923,0.86049616,0.73337424,0.8666871,0.75701976,0.8785099,0.7630742,0.8815371
98294,0.66649437,0.8332472,0.5895214,0.7947607,0.56655455,0.7832773,0.6258236,0.8129118,0.6366343,0.8183172,0.7263707,0.86318535,0.6451232,0.8225616,0.68930864,0.8446543,0.72397447,0.86198723,0.70644915,0.8532246
98295,0.6548369,0.82741845,0.6408912,0.8204456,0.59313214,0.79656607,0.6248777,0.81243885,0.6723069,0.83615345,0.78193164,0.8909658,0.73087084,0.8654354,0.76600635,0.8830032,0.7770095,0.88850474,0.8034761,0.90173805
98296,0.7025131,0.85125655,0.7125442,0.8562721,0.61580145,0.8079007,0.64970607,0.82485306,0.6970854,0.8485427,0.79024714,0.8951236,0.7301111,0.86505556,0.81220734,0.9061037,0.7984732,0.89923656,0.80264366,0.9013218
98297,0.68295455,0.8414773,0.6813875,0.8406937,0.63046134,0.81523067,0.6956987,0.84784937,0.6506992,0.82534957,0.68820167,0.84410083,0.64105636,0.82052815,0.74563783,0.87281895,0.74581337,0.8729067,0.74081,0.87040496
98298,0.7022593,0.85112965,0.6582929,0.82914644,0.59950304,0.7997515,0.63890326,0.81945163,0.6912153,0.84560764,0.77712333,0.88856167,0.74083346,0.87041676,0.77525264,0.8876263,0.7435385,0.87176925,0.77085817,0.8854291
98299,0.65631306,0.82815653,0.6922657,0.8461329,0.6013421,0.80067104,0.63038766,0.81519383,0.71092963,0.8554648,0.74660444,0.8733022,0.722721,0.8613605,0.7553104,0.8776552,0.7107297,0.85536486,0.7398702,0.8699351
98300,0.59540963,0.7977048,0.60343075,0.8017154,0.5257388,0.76286936,0.56801254,0.78400624,0.627355,0.8136775,0.7251595,0.86257976,0.70445174,0.8522259,0.7165177,0.85825884,0.69684935,0.8484247,0.7373144,0.86865723
98301,0.5658129,0.7829064,0.5367683,0.76838416,0.47594818,0.7379741,0.49489382,0.7474469,0.6091548,0.8045774,0.70611084,0.8530554,0.6820208,0.8410104,0.6642038,0.83210194,0.69889426,0.84944713,0.7358333,0.86791664
98302,0.73839045,0.8691952,0.67362094,0.83681047,0.63463956,0.81731975,0.6687043,0.83435214,0.71707106,0.8585355,0.8065021,0.90325105,0.71993315,0.8599666,0.78525126,0.89262563,0.7432816,0.8716408,0.7843126,0.8921563
98303,0.6828287,0.84141433,0.65109485,0.82554746,0.57714564,0.7885728,0.6099099,0.80495495,0.7127132,0.8563566,0.8400389,0.92001945,0.75702286,0.8785114,0.7815441,0.89077204,0.7804345,0.89021724,0.8366544,0.9183272
98304,0.77594024,0.8879701,0.7117298,0.8558649,0.67340785,0.8367039,0.67981696,0.8399085,0.7154729,0.85773647,0.8172875,0.9086437,0.74076855,0.8703843,0.80786264,0.9039313,0.77616274,0.8880814,0.80967176,0.9048359
98305,0.75398695,0.8769935,0.70047,0.850235,0.6270902,0.8135451,0.63580656,0.8179033,0.7080915,0.85404575,0.8059875,0.90299374,0.7463261,0.87316304,0.7878256,0.8939128,0.762485,0.8812425,0.80723226,0.90361613
98306,0.7248846,0.8624423,0.69571286,0.8478564,0.64409107,0.82204556,0.6346432,0.8173216,0.74459815,0.8722991,0.84283733,0.92141867,0.74132633,0.87066317,0.7935729,0.89678645,0.79288757,0.8964438,0.805003,0.90250146
98307,0.724657,0.8623285,0.70656955,0.8532848,0.63857377,0.8192869,0.6601021,0.83005106,0.7309363,0.86546814,0.8285784,0.91428924,0.79244465,0.89622235,0.8188954,0.90944767,0.80675006,0.903375,0.8460924,0.92304623
98308,0.6933814,0.8466907,0.6964759,0.848238,0.61556673,0.80778337,0.67902637,0.8395132,0.7180842,0.8590421,0.7938113,0.89690566,0.7856281,0.89281404,0.7965223,0.8982612,0.80038464,0.9001923,0.82335067,0.91167533
98309,0.7129846,0.8564923,0.6876396,0.8438198,0.6299666,0.8149833,0.63610864,0.8180543,0.7022182,0.8511091,0.780758,0.890379,0.748184,0.874092,0.7898546,0.89492726,0.78127545,0.89063776,0.78924644,0.8946232
98310,0.76029384,0.8801469,0.73207915,0.8660396,0.7054819,0.85274094,0.6693016,0.8346508,0.75587237,0.8779362,0.79589397,0.89794695,0.7650615,0.88253075,0.7787416,0.8893708,0.72845995,0.86423,0.78649855,0.8932493
98311,0.6965512,0.8482756,0.6446314,0.8223157,0.6060059,0.80300295,0.60495746,0.80247873,0.6687838,0.8343919,0.8000201,0.90001005,0.7482483,0.87412417,0.73753095,0.8687655,0.7621966,0.8810983,0.8259364,0.91296816
98312,0.70804715,0.8540236,0.7043532,0.8521766,0.6012576,0.8006288,0.6510162,0.8255081,0.72819793,0.86409897,0.79685783,0.8984289,0.79241884,0.8962094,0.80353093,0.90176547,0.7586718,0.8793359,0.830729,0.9153645
98313,0.7041149,0.85205746,0.69774145,0.84887075,0.63469595,0.817348,0.65657175,0.8282859,0.7025149,0.85125744,0.82232577,0.91116285,0.7432691,0.87163454,0.8147785,0.9073893,0.79204065,0.8960203,0.8256129,0.91280645
98314,0.77072763,0.8853638,0.7460445,0.87302226,0.6871933,0.84359664,0.718113,0.8590565,0.7539402,0.8769701,0.8408332,0.9204166,0.7506083,0.87530416,0.83201313,0.91600657,0.7801634,0.8900817,0.8158126,0.9079063
98315,0.6435262,0.8217631,0.6461129,0.82305646,0.5533296,0.7766648,0.5917604,0.7958802,0.65163183,0.8258159,0.7660276,0.88301384,0.69993186,0.84996593,0.72653985,0.8632699,0.74819684,0.8740984,0.7715882,0.8857941
98316,0.75663877,0.8783194,0.72742987,0.86371493,0.67675734,0.83837867,0.6860368,0.8430184,0.7408776,0.8704388,0.83532536,0.9176627,0.7411213,0.87056065,0.80628026,0.9031401,0.794515,0.8972575,0.8031446,0.9015723
98317,0.6773236,0.8386618,0.6473646,0.8236823,0.5996599,0.79982996,0.5909203,0.79546016,0.71925306,0.85962653,0.85203683,0.9260184,0.7774432,0.8887216,0.76428777,0.88214386,0.769032,0.884516,0.85153496,0.9257675
98318,0.65104735,0.8255237,0.63854337,0.8192717,0.56503576,0.7825179,0.6192862,0.8096431,0.63200545,0.8160027,0.7238474,0.8619237,0.679792,0.83989596,0.714375,0.8571875,0.74020207,0.87010103,0.7660032,0.88300157
98319,0.66907513,0.83453757,0.65123737,0.8256187,0.5929718,0.7964859,0.62570894,0.81285447,0.6258599,0.81293,0.7087017,0.85435086,0.6861017,0.84305084,0.70503664,0.8525183,0.7386883,0.8693441,0.72750807,0.86375403
98320,0.7042631,0.85213155,0.6506835,0.82534176,0.60900426,0.8045021,0.57630676,0.7881534,0.7367992,0.8683996,0.8561441,0.92807204,0.76716167,0.8835808,0.7944995,0.89724976,0.77511954,0.8875598,0.8291225,0.9145613
98321,0.69506145,0.8475307,0.67932785,0.8396639,0.64669037,0.8233452,0.679134,0.839567,0.6858178,0.84290886,0.81098926,0.90549463,0.7405423,0.87027115,0.7857032,0.8928516,0.7908164,0.8954082,0.8128487,0.90642434
98322,0.65977365,0.8298868,0.6662992,0.8331496,0.5812994,0.7906497,0.62682647,0.81341326,0.69294727,0.84647363,0.77388495,0.8869425,0.73746455,0.8687323,0.7722074,0.8861037,0.756147,0.8780735,0.80515975,0.9025799
98323,0.731857,0.86592853,0.67631304,0.8381565,0.6361618,0.8180809,0.59808403,0.799042,0.7582345,0.87911725,0.8236241,0.91181207,0.7645681,0.88228405,0.80855036,0.9042752,0.7285821,0.8642911,0.79767525,0.8988376
98324,0.71974814,0.85987407,0.70736444,0.8536822,0.6210982,0.81054914,0.68201894,0.8410095,0.72472227,0.86236113,0.7840347,0.89201736,0.7755933,0.88779664,0.7952007,0.89760035,0.79249275,0.8962464,0.8179965,0.90899825
98325,0.7091111,0.85455555,0.6709053,0.8354527,0.629866,0.814933,0.6536459,0.82682294,0.71245134,0.85622567,0.8266524,0.9133262,0.7727277,0.88636386,0.8184092,0.9092046,0.78835595,0.894178,0.84434605,0.922173
98326,0.62615395,0.813077,0.6153827,0.80769134,0.5154062,0.75770307,0.5843049,0.79215246,0.6035855,0.80179274,0.7204662,0.86023307,0.6797085,0.83985424,0.7049011,0.85245055,0.75315607,0.87657803,0.7509875,0.87549376
98327,0.6480699,0.8240349,0.64299655,0.8214983,0.55760264,0.7788013,0.57473147,0.78736573,0.6296612,0.8148306,0.76579356,0.8828968,0.7032592,0.8516296,0.73730487,0.86865246,0.76676524,0.8833826,0.7982347,0.89911735
98328,0.6995412,0.8497706,0.64243835,0.8212192,0.6323637,0.81618184,0.6678101,0.83390504,0.6774274,0.8387137,0.7633612,0.8816806,0.68814784,0.8440739,0.7920394,0.8960197,0.76669985,0.8833499,0.77800274,0.88900137
98329,0.7000159,0.85000795,0.6734967,0.83674836,0.6016272,0.80081356,0.64729214,0.82364607,0.6835545,0.8417772,0.7781733,0.88908666,0.74541855,0.8727093,0.77839756,0.8891988,0.803985,0.9019925,0.81548834,0.90774417
98330,0.62456226,0.81228113,0.60034454,0.80017227,0.54336464,0.7716823,0.5733861,0.78669304,0.5976162,0.7988081,0.69419324,0.8470966,0.65678084,0.8283904,0.6581681,0.82908404,0.6830967,0.8415483,0.7024198,0.8512099
98331,0.71654415,0.8582721,0.6540798,0.8270399,0.64427185,0.8221359,0.6888219,0.84441096,0.67116433,0.83558214,0.77352893,0.88676447,0.6539753,0.8269876,0.74574137,0.8728707,0.77298534,0.88649267,0.73894894,0.8694745
98332,0.57561505,0.7878075,0.5798673,0.7899337,0.511114,0.755557,0.59228563,0.7961428,0.5696152,0.78480756,0.6442874,0.8221437,0.6453178,0.8226589,0.69063556,0.8453178,0.6957903,0.84789515,0.69599634,0.84799814
98333,0.6223748,0.8111874,0.6135954,0.80679774,0.5617307,0.7808653,0.5800071,0.79000354,0.63115656,0.8155783,0.76642436,0.8832122,0.72384775,0.8619239,0.69711965,0.84855986,0.7507787,0.87538934,0.79689753,0.89844877
98334,0.7004722,0.85023606,0.66841906,0.83420956,0.6871015,0.84355074,0.6826805,0.84134024,0.6293067,0.81465334,0.66474116,0.8323706,0.5798559,0.78992796,0.6872205,0.8436103,0.6871833,0.8435917,0.6620509,0.8310255
98335,0.7334595,0.86672974,0.72909796,0.864549,0.667369,0.8336845,0.72600365,0.8630018,0.712008,0.856004,0.77681804,0.888409,0.73644096,0.86822045,0.7996975,0.89984876,0.7880826,0.8940413,0.78193635,0.8909682
98336,0.57704496,0.7885225,0.5683068,0.7841534,0.5820222,0.7910111,0.56772125,0.7838606,0.5833542,0.7916771,0.6434034,0.8217017,0.5330593,0.7665297,0.63511443,0.8175572,0.6355367,0.81776834,0.5781785,0.78908926
98337,0.6077839,0.80389196,0.59253913,0.79626954,0.5144768,0.7572384,0.57180727,0.78590363,0.60903174,0.80451584,0.6854654,0.84273267,0.66889995,0.83445,0.67005754,0.83502877,0.69612515,0.8480626,0.69288343,0.84644175
98338,0.6256553,0.81282765,0.6636126,0.8318063,0.5902096,0.7951048,0.6126064,0.8063032,0.58764255,0.7938213,0.5252633,0.76263165,0.5282067,0.76410335,0.6288759,0.814438,0.62909305,0.8145465,0.55813223,0.7790661
98339,0.5922929,0.79614645,0.5841238,0.7920619,0.494411,0.7472055,0.5502498,0.7751249,0.6090561,0.80452806,0.72271746,0.86135876,0.6849319,0.84246594,0.6828158,0.8414079,0.70680046,0.85340023,0.7512685,0.87563425
98340,0.63313127,0.81656563,0.624495,0.8122475,0.56182766,0.78091383,0.60217094,0.8010855,0.62456197,0.812281,0.7371291,0.86856455,0.70640135,0.8532007,0.71519506,0.85759753,0.7473686,0.8736843,0.77975583,0.8898779
98341,0.6879668,0.8439834,0.7091972,0.85459864,0.6311493,0.81557465,0.64852417,0.8242621,0.6975963,0.84879816,0.81133854,0.9056693,0.7486562,0.87432814,0.85202503,0.9260125,0.81758636,0.9087932,0.84675515,0.9233776
98342,0.72846806,0.86423403,0.66738707,0.8336935,0.6292191,0.8146095,0.62093663,0.8104683,0.6902128,0.84510636,0.80072063,0.90036035,0.72350365,0.8617518,0.7620561,0.88102806,0.77479696,0.8873985,0.8123325,0.90616626
98343,0.44216007,0.72108006,0.47003895,0.73501945,0.37646604,0.688233,0.44003862,0.72001934,0.43373275,0.7168664,0.50960886,0.75480443,0.50259376,0.7512969,0.5490539,0.77452695,0.5613001,0.78065,0.5916827,0.79584134
98344,0.7197278,0.8598639,0.7079781,0.85398906,0.64675516,0.8233776,0.6941652,0.8470826,0.6928984,0.8464492,0.7709161,0.88545805,0.72991717,0.8649586,0.7744336,0.8872168,0.797614,0.898807,0.7992045,0.8996023
98345,0.7303102,0.8651551,0.682372,0.841186,0.6473299,0.82366496,0.6065215,0.80326074,0.73742056,0.8687103,0.86079764,0.9303988,0.76638204,0.883191,0.76634264,0.8831713,0.7793232,0.8896616,0.8544975,0.9272487
98346,0.6152141,0.80760705,0.6201172,0.8100586,0.592963,0.7964815,0.6023747,0.80118734,0.6430286,0.8215143,0.7232337,0.86161685,0.66552615,0.8327631,0.7446653,0.8723327,0.7124704,0.8562352,0.71158427,0.85579216
98347,0.6157074,0.8078537,0.60329634,0.80164814,0.55352426,0.7767621,0.5765387,0.78826934,0.60463107,0.80231553,0.6885135,0.84425676,0.64809096,0.8240455,0.67216575,0.8360829,0.738626,0.869313,0.7026192,0.8513096
98348,0.5908445,0.79542226,0.5660014,0.7830007,0.5466188,0.7733094,0.5731117,0.7865559,0.58549106,0.79274553,0.6706047,0.83530235,0.6294237,0.8147118,0.641521,0.8207605,0.71541595,0.857708,0.71466213,0.85733104
