,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Score
98134,0.56620836,0.7831042,0.58152556,0.7907628,0.50537133,0.75268567,0.50938654,0.75469327,0.5840528,0.7920264,0.6462157,0.82310784,0.6799557,0.83997786,0.6495153,0.82475764,0.6812016,0.8406008,0.7135789,0.85678947
98135,0.6164726,0.8082363,0.63908744,0.8195437,0.60189426,0.8009471,0.62552965,0.8127648,0.62370145,0.8118507,0.6767134,0.83835673,0.6635581,0.83177906,0.73878413,0.86939204,0.7182511,0.85912555,0.71003485,0.8550174
98136,0.55568445,0.7778422,0.5366892,0.76834464,0.47400373,0.7370019,0.53029263,0.7651463,0.5374124,0.7687062,0.63391244,0.8169562,0.5794215,0.78971076,0.5956961,0.79784805,0.64597327,0.8229866,0.63381374,0.81690687
98137,0.5328609,0.76643044,0.5593115,0.77965575,0.43611658,0.7180583,0.54950327,0.77475166,0.54358745,0.7717937,0.61239177,0.80619586,0.61825573,0.80912787,0.6382928,0.8191464,0.66682774,0.83341384,0.6659538,0.83297694
98138,0.56941026,0.78470516,0.53653926,0.76826966,0.53319967,0.76659983,0.5728297,0.78641486,0.5712632,0.7856316,0.6558874,0.8279437,0.612396,0.806198,0.66070247,0.83035123,0.68289334,0.84144664,0.69524384,0.8476219
98171,0.5275912,0.7637956,0.564206,0.782103,0.4537625,0.72688127,0.5325115,0.76625574,0.55300236,0.7765012,0.5715749,0.78578746,0.631487,0.8157435,0.60275203,0.801376,0.62787503,0.81393754,0.6195078,0.8097539
98172,0.55755377,0.7787769,0.5850792,0.7925396,0.49898782,0.7494939,0.51394725,0.7569736,0.6249789,0.81248945,0.6769961,0.83849806,0.7126533,0.85632664,0.6701628,0.8350814,0.6570806,0.8285403,0.69566405,0.847832
98173,0.58533084,0.7926654,0.6042285,0.80211425,0.5231595,0.76157975,0.5710348,0.7855174,0.60395825,0.8019791,0.673455,0.8367275,0.6663251,0.83316255,0.6678952,0.8339476,0.71107244,0.8555362,0.71510184,0.8575509
98245,0.57513124,0.7875656,0.56654024,0.7832701,0.52142125,0.7607106,0.55005234,0.7750262,0.56303334,0.7815167,0.6722466,0.8361233,0.63921285,0.8196064,0.6698965,0.83494824,0.71421146,0.85710573,0.6988633,0.84943163
98250,0.68921185,0.8446059,0.7414557,0.87072784,0.6624286,0.8312143,0.67759407,0.83879703,0.6253188,0.8126594,0.59559983,0.79779994,0.59324837,0.7966242,0.70112896,0.8505645,0.63733566,0.8186678,0.6141576,0.80707884
98251,0.59435725,0.7971786,0.54828334,0.77414167,0.48982757,0.7449138,0.5611702,0.7805851,0.5532656,0.7766328,0.6125946,0.8062973,0.57641757,0.7882088,0.5790351,0.7895175,0.64348733,0.82174367,0.59140927,0.7957046
98252,0.37915376,0.68957686,0.3458031,0.6729016,0.3118993,0.65594965,0.51602465,0.7580123,0.38006008,0.69003004,0.31997013,0.65998507,0.35650384,0.6782519,0.35441744,0.6772087,0.41899177,0.7094959,0.34419727,0.67209864
98253,0.6932651,0.84663254,0.6757815,0.83789074,0.60845065,0.8042253,0.65566975,0.82783484,0.66433907,0.83216953,0.70730746,0.8536537,0.66806376,0.8340319,0.7241602,0.8620801,0.7416407,0.87082034,0.75496066,0.8774803
98254,0.60333407,0.80166703,0.6244801,0.81224006,0.57444924,0.78722465,0.64582723,0.82291365,0.61633646,0.80816823,0.68565047,0.84282523,0.6393227,0.8196614,0.7279984,0.8639992,0.7398112,0.8699056,0.73077106,0.86538553
98255,0.7338544,0.8669272,0.72564834,0.8628242,0.6583586,0.8291793,0.7498933,0.87494665,0.7416954,0.8708477,0.75713533,0.8785677,0.73307884,0.8665394,0.8122493,0.90612465,0.7688786,0.8844393,0.79074585,0.8953729
98256,0.62712526,0.81356263,0.6149508,0.8074754,0.57942855,0.7897143,0.6563264,0.8281632,0.6017906,0.80089533,0.64961183,0.8248059,0.57812,0.78906,0.66786015,0.8339301,0.68061024,0.8403051,0.6595239,0.829762
98257,0.71048075,0.85524035,0.728286,0.864143,0.66412187,0.83206093,0.7250564,0.8625282,0.68169487,0.84084743,0.7324141,0.86620706,0.67135835,0.8356792,0.7956873,0.89784366,0.7533438,0.8766719,0.73031473,0.86515737
98258,0.5747126,0.78735626,0.5740326,0.7870163,0.49864334,0.7493217,0.5763282,0.78816414,0.48536056,0.7426803,0.5548651,0.77743256,0.5672628,0.78363144,0.57390606,0.78695303,0.62987566,0.81493783,0.62783134,0.81391567
98259,0.62958777,0.8147939,0.5759121,0.78795606,0.5549711,0.77748555,0.5830529,0.79152644,0.6027652,0.8013826,0.70264566,0.8513228,0.6893078,0.8446539,0.6666311,0.83331555,0.710369,0.8551845,0.74539244,0.8726962
98260,0.62250113,0.81125057,0.6701236,0.8350618,0.64415383,0.8220769,0.75071657,0.8753583,0.62517524,0.8125876,0.6264224,0.8132112,0.6244298,0.8122149,0.719954,0.859977,0.6996068,0.8498034,0.66133714,0.83066857
98261,0.62067914,0.81033957,0.5908411,0.7954205,0.5840161,0.79200804,0.67440146,0.83720076,0.5969093,0.79845464,0.6330145,0.8165072,0.6300517,0.8150258,0.63859046,0.8192952,0.6745045,0.83725226,0.6406039,0.82030195
98262,0.72731596,0.86365795,0.7061171,0.8530586,0.65199375,0.8259969,0.7218093,0.8609047,0.6899495,0.84497476,0.7694051,0.88470256,0.72068286,0.8603414,0.7786045,0.88930225,0.8035265,0.90176326,0.80763614,0.9038181
98263,0.6260743,0.81303716,0.63645357,0.8182268,0.59507,0.797535,0.6143236,0.8071618,0.6241247,0.8120624,0.69931996,0.84966,0.66006637,0.8300332,0.70133233,0.85066617,0.70862484,0.8543124,0.7218106,0.8609053
98264,0.62206364,0.8110318,0.6088142,0.8044071,0.5610994,0.7805497,0.6682669,0.83413345,0.5426091,0.77130455,0.6053517,0.80267584,0.5637121,0.78185606,0.6540862,0.82704306,0.6426966,0.8213483,0.6126174,0.8063087
98265,0.7129034,0.8564517,0.6750614,0.83753073,0.6305717,0.81528586,0.65082586,0.8254129,0.69791174,0.84895587,0.79654294,0.89827144,0.7030114,0.8515057,0.74262035,0.8713102,0.7672299,0.88361496,0.7727031,0.8863516
98266,0.7488456,0.8744228,0.7029042,0.8514521,0.6448426,0.8224213,0.71813905,0.8590695,0.6890892,0.8445446,0.75667185,0.87833595,0.69383395,0.846917,0.7503902,0.8751951,0.74723804,0.873619,0.7379813,0.86899066
98267,0.6567068,0.8283534,0.6496973,0.82484865,0.6057592,0.8028796,0.6849173,0.8424586,0.630743,0.8153715,0.62444437,0.8122222,0.60162055,0.8008103,0.7039176,0.8519588,0.72326577,0.8616329,0.674677,0.8373385
98268,0.6359985,0.81799924,0.65897477,0.8294874,0.60935074,0.80467534,0.6562223,0.8281112,0.60448605,0.802243,0.63637775,0.8181889,0.5929125,0.7964562,0.67840385,0.8392019,0.65739405,0.828697,0.66045797,0.830229
98269,0.64237463,0.8211873,0.5985979,0.79929894,0.5651009,0.78255045,0.6069833,0.80349165,0.6386372,0.8193186,0.71226823,0.8561341,0.63986087,0.81993043,0.6944719,0.8472359,0.6864434,0.84322166,0.6864959,0.84324795
98270,0.65763444,0.82881725,0.6335176,0.8167588,0.5697378,0.7848689,0.62902695,0.81451344,0.6186559,0.80932796,0.71895075,0.8594754,0.69075674,0.8453784,0.7251858,0.86259294,0.7708132,0.8854066,0.7213175,0.86065876
98271,0.52094746,0.7604737,0.5361596,0.76807976,0.43399405,0.716997,0.5255527,0.7627764,0.52691084,0.7634554,0.6332629,0.81663144,0.6416396,0.8208198,0.6205519,0.8102759,0.676155,0.8380775,0.67057455,0.8352873
98272,0.6018872,0.8009436,0.63201404,0.816007,0.52574074,0.7628704,0.5740433,0.78702164,0.6140441,0.80702204,0.7259464,0.8629732,0.6795274,0.8397637,0.71823573,0.85911787,0.7283532,0.86417663,0.7891011,0.89455056
98273,0.56731504,0.78365755,0.6266861,0.81334305,0.50098747,0.75049376,0.5904529,0.79522645,0.565851,0.7829255,0.6142997,0.8071499,0.63190854,0.81595427,0.6921536,0.8460768,0.7075568,0.85377836,0.72009057,0.8600453
98274,0.63934416,0.8196721,0.64904153,0.82452077,0.5724008,0.7862004,0.6682431,0.8341216,0.6476314,0.8238157,0.7295803,0.86479014,0.68022573,0.84011286,0.7356268,0.8678134,0.7118602,0.8559301,0.7153266,0.8576633
98275,0.663739,0.8318695,0.63449216,0.8172461,0.6020046,0.80100226,0.6688935,0.8344468,0.69592386,0.8479619,0.7382765,0.86913824,0.7170013,0.85850066,0.74813414,0.87406707,0.74204874,0.87102437,0.75192535,0.8759627
98276,0.70766747,0.85383373,0.70613086,0.85306543,0.64410603,0.822053,0.67434263,0.8371713,0.7441983,0.87209916,0.7678037,0.88390183,0.75708514,0.87854254,0.7930218,0.8965109,0.795701,0.8978505,0.7912613,0.89563066
98277,0.64037585,0.8201879,0.6293011,0.81465054,0.5671902,0.7835951,0.65535116,0.8276756,0.616296,0.808148,0.7187612,0.8593806,0.6872511,0.84362555,0.7385314,0.8692657,0.7685853,0.88429266,0.7375821,0.86879104
98278,0.71686167,0.85843086,0.69700503,0.8485025,0.6584487,0.82922435,0.6834373,0.8417187,0.7355229,0.8677615,0.82600576,0.91300285,0.750312,0.875156,0.81723964,0.9086198,0.800205,0.9001025,0.82643414,0.91321707
98279,0.7241007,0.86205035,0.70365053,0.85182524,0.6610229,0.83051145,0.70316553,0.85158277,0.72076714,0.86038357,0.78902566,0.89451283,0.7208948,0.8604474,0.82541275,0.9127064,0.78231716,0.8911586,0.79645514,0.8982276
98280,0.63212657,0.8160633,0.57808506,0.78904253,0.5552727,0.77763635,0.6335481,0.816774,0.5778365,0.78891826,0.65697706,0.8284885,0.587706,0.79385304,0.6492684,0.8246342,0.66781634,0.8339082,0.65276587,0.82638294
98281,0.63032645,0.81516325,0.6219772,0.8109886,0.55870247,0.77935123,0.6299896,0.8149948,0.62270844,0.8113542,0.69321924,0.8466096,0.7080814,0.85404074,0.7093792,0.8546896,0.742064,0.871032,0.74556756,0.8727838
98282,0.6190443,0.80952215,0.66293526,0.8314676,0.5598017,0.77990085,0.6283283,0.81416416,0.6026647,0.80133235,0.6891682,0.8445841,0.66328204,0.831641,0.70819306,0.85409653,0.7143463,0.85717314,0.72705185,0.8635259
98283,0.69056714,0.84528357,0.6691147,0.83455735,0.6006237,0.80031186,0.6588379,0.82941896,0.69907737,0.8495387,0.76815295,0.8840765,0.7338846,0.8669423,0.7578979,0.8789489,0.7803915,0.8901957,0.79389834,0.8969492
98284,0.49361914,0.7468096,0.53472483,0.7673624,0.44476402,0.722382,0.48272157,0.7413608,0.52900857,0.7645043,0.59052765,0.7952638,0.63799155,0.8189958,0.63515663,0.8175783,0.66732913,0.83366454,0.67447996,0.83724
98285,0.57708246,0.7885412,0.60041195,0.80020595,0.5043323,0.75216615,0.5739737,0.7869868,0.60187566,0.80093783,0.65782416,0.8289121,0.66670537,0.8333527,0.6755287,0.8377644,0.72577065,0.86288536,0.6882779,0.844139
98286,0.6004814,0.8002407,0.6281321,0.81406605,0.5643468,0.7821734,0.58717906,0.79358953,0.6258935,0.81294674,0.64676845,0.8233842,0.64460754,0.8223038,0.7192917,0.85964584,0.6869147,0.84345734,0.6755174,0.83775866
98287,0.66020024,0.8301001,0.6412716,0.8206358,0.5825727,0.79128635,0.6170724,0.8085362,0.6596954,0.8298477,0.7481262,0.87406313,0.69313586,0.8465679,0.7619,0.88095,0.7211087,0.86055434,0.740152,0.870076
98288,0.66278213,0.8313911,0.69725,0.848625,0.6178074,0.8089037,0.6070583,0.80352914,0.67363286,0.83681643,0.64598036,0.8229902,0.64831436,0.8241572,0.73354304,0.8667715,0.70907706,0.85453856,0.67405605,0.837028
98289,0.6382779,0.81913894,0.6511072,0.8255536,0.59105325,0.7955266,0.6358763,0.81793815,0.62525034,0.81262517,0.6720469,0.83602345,0.65276134,0.82638067,0.6860541,0.84302706,0.7136116,0.8568058,0.7099065,0.8549533
98290,0.48626095,0.74313045,0.51644087,0.75822043,0.4696391,0.73481953,0.42746645,0.7137332,0.5219325,0.76096624,0.6153327,0.80766636,0.628862,0.814431,0.56872594,0.784363,0.61698556,0.8084928,0.65659666,0.82829833
98291,0.69628704,0.8481435,0.66033363,0.8301668,0.60508627,0.80254316,0.6205698,0.8102849,0.6871693,0.84358466,0.79670966,0.8983548,0.7341666,0.8670833,0.78245455,0.89122725,0.7930019,0.89650095,0.83144677,0.9157234
98292,0.57723904,0.7886195,0.60504353,0.80252177,0.5252288,0.76261437,0.5961883,0.79809415,0.6002101,0.80010504,0.6670469,0.83352345,0.6619358,0.8309679,0.6903845,0.84519225,0.6975777,0.84878886,0.7006779,0.85033894
98293,0.6156064,0.8078032,0.6226713,0.8113357,0.5472949,0.7736474,0.60813403,0.804067,0.6194918,0.8097459,0.6883186,0.8441593,0.65901864,0.8295093,0.7012979,0.85064894,0.7290387,0.86451936,0.71436065,0.85718036
98294,0.6115261,0.805763,0.60674596,0.803373,0.57149553,0.78574777,0.6225282,0.8112641,0.5966418,0.7983209,0.5966769,0.7983384,0.5778055,0.78890276,0.6385281,0.81926405,0.6591083,0.82955414,0.61644435,0.8082222
98295,0.56417847,0.78208923,0.56978786,0.78489393,0.5195594,0.7597797,0.5550815,0.77754074,0.6060691,0.80303454,0.6970186,0.8485093,0.65447474,0.82723737,0.6861615,0.84308076,0.7198765,0.85993826,0.7402539,0.87012696
98296,0.5774503,0.78872514,0.59564614,0.7978231,0.5496465,0.77482325,0.5763332,0.78816664,0.5451819,0.77259094,0.5940226,0.79701126,0.58652425,0.7932621,0.6766337,0.83831686,0.6662247,0.83311236,0.64960116,0.8248006
98297,0.67431587,0.83715796,0.6613565,0.8306782,0.61202145,0.8060107,0.6727018,0.8363509,0.6399268,0.8199634,0.6986918,0.8493459,0.6857108,0.8428554,0.7464117,0.87320584,0.771229,0.8856145,0.7639899,0.88199496
98298,0.6797476,0.8398738,0.6505573,0.82527864,0.59813297,0.7990665,0.6950789,0.8475394,0.6404046,0.8202023,0.71805084,0.8590254,0.6716641,0.83583206,0.74139005,0.870695,0.76286817,0.8814341,0.7478881,0.87394404
98299,0.68799615,0.8439981,0.7184528,0.8592264,0.6402098,0.8201049,0.628788,0.814394,0.7131331,0.85656655,0.76208127,0.88104063,0.72783136,0.8639157,0.7760985,0.88804924,0.70028543,0.8501427,0.74552286,0.8727614
98300,0.5519935,0.77599674,0.5796255,0.78981274,0.5364486,0.7682243,0.53904307,0.76952153,0.58909976,0.7945499,0.6229823,0.81149113,0.6386967,0.81934834,0.6686231,0.83431154,0.6578964,0.8289482,0.66498333,0.83249164
98301,0.5862932,0.7931466,0.5801264,0.7900632,0.54127836,0.7706392,0.51589084,0.7579454,0.64774823,0.8238741,0.74769807,0.87384903,0.7365891,0.86829454,0.70038736,0.8501937,0.7319648,0.8659824,0.77215147,0.88607574
98302,0.7262515,0.86312574,0.66397524,0.8319876,0.64125437,0.8206272,0.67215276,0.8360764,0.7207297,0.86036485,0.7935058,0.8967529,0.7343615,0.86718076,0.7726283,0.88631415,0.759843,0.8799215,0.8067708,0.9033854
98303,0.6553185,0.82765925,0.61750126,0.8087506,0.57664454,0.78832227,0.57532966,0.78766483,0.6856353,0.84281766,0.8312143,0.91560715,0.73739636,0.8686982,0.7490919,0.87454593,0.7386223,0.86931115,0.8153434,0.9076717
98304,0.754179,0.8770895,0.7363138,0.8681569,0.68400455,0.8420023,0.69797206,0.848986,0.6969208,0.84846044,0.76647013,0.8832351,0.7070087,0.85350436,0.77371335,0.8868567,0.79505825,0.8975291,0.7695021,0.8847511
98305,0.7224641,0.86123204,0.7002098,0.8501049,0.6351303,0.81756514,0.66161764,0.8308088,0.7127172,0.8563586,0.77609193,0.88804597,0.71669114,0.85834557,0.774953,0.8874765,0.766428,0.883214,0.7622687,0.8811344
98306,0.6529552,0.8264776,0.60320354,0.80160177,0.59953684,0.79976845,0.6027883,0.80139416,0.61963284,0.8098164,0.73852295,0.8692615,0.6340151,0.81700754,0.7103542,0.8551771,0.7253034,0.8626517,0.7394978,0.8697489
98307,0.646059,0.8230295,0.6757481,0.83787405,0.62169325,0.8108466,0.65904546,0.8295227,0.6462207,0.82311034,0.6901598,0.8450799,0.6623402,0.8311701,0.75653446,0.8782672,0.73614454,0.8680723,0.7302026,0.86510134
98308,0.67074317,0.8353716,0.6866195,0.84330976,0.5958762,0.7979381,0.6483424,0.8241712,0.68907094,0.84453547,0.7502854,0.8751427,0.77809376,0.8890469,0.76299936,0.88149965,0.75959134,0.8797957,0.78397906,0.8919895
98309,0.60692143,0.8034607,0.61028624,0.8051431,0.53832674,0.76916337,0.5587544,0.7793772,0.6257175,0.81285876,0.70200443,0.8510022,0.6791958,0.83959794,0.71711874,0.85855937,0.74349326,0.87174666,0.727193,0.8635965
98310,0.73077476,0.8653874,0.6878366,0.8439183,0.6736759,0.83683795,0.663833,0.8319165,0.6801131,0.84005654,0.71378803,0.856894,0.6938759,0.84693795,0.7140059,0.857003,0.68257296,0.8412865,0.7313616,0.8656808
98311,0.66105217,0.8305261,0.65831333,0.82915664,0.58411086,0.7920554,0.6149014,0.8074507,0.6512629,0.82563144,0.69888985,0.8494449,0.6944617,0.84723085,0.6841486,0.8420743,0.7462091,0.8731046,0.74805677,0.8740284
98312,0.6752858,0.8376429,0.73986316,0.8699316,0.62528074,0.81264037,0.6999976,0.84999883,0.7189561,0.85947806,0.6912562,0.84562814,0.73384583,0.8669229,0.7897954,0.8948977,0.7187358,0.8593679,0.7263214,0.8631607
98313,0.6494285,0.82471424,0.6497903,0.82489514,0.6134372,0.8067186,0.6285483,0.8142742,0.6414027,0.82070136,0.76217973,0.88108987,0.6824544,0.8412272,0.7603817,0.88019085,0.74241686,0.8712084,0.7827516,0.8913758
98314,0.7856668,0.8928334,0.7216332,0.8608166,0.68528044,0.8426402,0.71271515,0.8563576,0.7561168,0.87805843,0.8153212,0.9076606,0.7226173,0.8613087,0.79748195,0.898741,0.7808482,0.89042413,0.79397416,0.8969871
98315,0.5597335,0.77986676,0.5956236,0.7978118,0.52485657,0.7624283,0.5849738,0.7924869,0.5829731,0.79148656,0.68794364,0.84397185,0.64159137,0.82079566,0.65242714,0.8262136,0.7126025,0.85630125,0.7019685,0.8509842
98316,0.77946734,0.8897337,0.7410675,0.87053376,0.6740439,0.83702195,0.668777,0.8343885,0.7618719,0.8809359,0.8583027,0.92915136,0.7954838,0.8977419,0.8305614,0.9152807,0.7980391,0.89901954,0.8495511,0.92477554
98317,0.44802818,0.7240141,0.49061418,0.7453071,0.4016751,0.70083755,0.4326401,0.71632004,0.4955202,0.7477601,0.5799349,0.7899674,0.6214973,0.81074864,0.53899753,0.76949877,0.5881568,0.7940784,0.6103343,0.80516714
98318,0.6940365,0.84701824,0.6932037,0.84660184,0.61881804,0.809409,0.6846076,0.8423038,0.67947924,0.8397396,0.7104633,0.85523164,0.68707204,0.843536,0.7271426,0.8635713,0.73947966,0.86973983,0.75145805,0.875729
98319,0.6660916,0.83304584,0.64475274,0.8223764,0.61002886,0.80501443,0.691174,0.845587,0.62544775,0.8127239,0.68962395,0.844812,0.6443169,0.82215846,0.69407886,0.84703946,0.71832484,0.85916245,0.6917476,0.84587383
98320,0.68488944,0.8424447,0.7111519,0.8555759,0.6838939,0.84194696,0.64761627,0.82380813,0.7338689,0.8669344,0.8088552,0.9044276,0.73536855,0.86768425,0.8275987,0.91379935,0.78790665,0.8939533,0.82773155,0.9138658
98321,0.6547903,0.82739514,0.6001897,0.80009484,0.593475,0.7967375,0.63946974,0.8197349,0.5904857,0.79524285,0.7115591,0.8557795,0.6117546,0.8058773,0.68591124,0.8429556,0.71409166,0.8570458,0.7100279,0.85501397
98322,0.64011544,0.82005775,0.66007245,0.8300362,0.56077135,0.7803857,0.6148181,0.80740905,0.6784465,0.83922327,0.76234496,0.8811725,0.7198206,0.8599103,0.79400694,0.8970035,0.74575424,0.8728771,0.7826264,0.8913132
98323,0.67517495,0.8375875,0.6544484,0.8272242,0.5599922,0.7799961,0.6000395,0.80001974,0.68451846,0.8422592,0.7490181,0.87450904,0.70750856,0.8537543,0.746732,0.873366,0.699856,0.849928,0.7281145,0.86405724
98324,0.6347567,0.81737834,0.62362325,0.8118116,0.5634727,0.7817364,0.6682121,0.8341061,0.59460795,0.797304,0.64328325,0.8216416,0.61395043,0.80697525,0.68171036,0.8408552,0.66958207,0.83479106,0.66761124,0.8338056
98325,0.6992272,0.8496136,0.68823063,0.8441153,0.6591729,0.82958645,0.6902246,0.8451123,0.705112,0.852556,0.7696365,0.88481826,0.73583376,0.8679169,0.80849254,0.9042463,0.7924248,0.8962124,0.79608357,0.8980418
98326,0.5427213,0.77136064,0.5567968,0.7783984,0.47642025,0.73821014,0.5436064,0.7718032,0.5146356,0.7573178,0.62551534,0.8127577,0.5826601,0.79133004,0.6409319,0.8204659,0.6784693,0.83923465,0.6764127,0.83820635
98327,0.5782141,0.7891071,0.6260662,0.8130331,0.5329125,0.76645625,0.58911645,0.7945582,0.581926,0.790963,0.6531676,0.8265838,0.6539979,0.82699895,0.67786896,0.8389345,0.72249067,0.86124533,0.72292364,0.8614618
98328,0.670782,0.83539104,0.61815846,0.80907923,0.58010244,0.7900512,0.69229686,0.84614843,0.63753855,0.8187693,0.6985214,0.8492607,0.66024095,0.83012044,0.71122485,0.8556124,0.7270553,0.86352766,0.71633565,0.8581678
98329,0.56216,0.78108,0.5638312,0.7819156,0.49126178,0.74563086,0.6067528,0.80337644,0.54129624,0.7706481,0.61241525,0.80620766,0.6065152,0.8032576,0.6596645,0.82983226,0.6859915,0.84299576,0.66996706,0.8349835
98330,0.59907275,0.79953635,0.6083983,0.80419916,0.5484365,0.77421826,0.5906199,0.79530996,0.5745132,0.7872566,0.61996895,0.80998445,0.5984631,0.7992315,0.6590378,0.8295189,0.66406804,0.832034,0.6573399,0.8286699
98331,0.6318191,0.81590956,0.5778936,0.7889468,0.55212086,0.77606046,0.63407826,0.81703913,0.5929002,0.79645014,0.69239247,0.84619623,0.5871819,0.79359096,0.66827565,0.8341378,0.7007698,0.8503849,0.67132926,0.83566463
98332,0.55301774,0.77650887,0.57292986,0.7864649,0.52115715,0.7605786,0.594767,0.7973835,0.5481017,0.77405083,0.6057167,0.80285835,0.6282903,0.81414515,0.6829224,0.8414612,0.6764536,0.8382268,0.6573693,0.8286847
98333,0.47540063,0.73770034,0.4741915,0.7370957,0.4203331,0.7101666,0.49800938,0.7490047,0.46779507,0.73389757,0.5463424,0.7731712,0.5781423,0.78907114,0.53246343,0.7662317,0.61115,0.805575,0.6178025,0.80890125
98334,0.5622587,0.78112936,0.60583735,0.8029187,0.60985327,0.80492663,0.54886115,0.7744306,0.5338113,0.76690567,0.5577699,0.77888495,0.48599628,0.7429981,0.5806775,0.79033875,0.588682,0.79434097,0.55839926,0.7791996
98335,0.673965,0.8369825,0.71449614,0.85724807,0.63184965,0.8159248,0.70115316,0.8505766,0.6599581,0.82997906,0.68221533,0.84110767,0.68860155,0.84430075,0.7678964,0.8839482,0.7466031,0.8733015,0.72863364,0.8643168
98336,0.568427,0.78421354,0.58288175,0.79144084,0.57900894,0.78950447,0.57989454,0.7899473,0.56177497,0.7808875,0.6138003,0.80690014,0.533384,0.76669204,0.6369941,0.81849706,0.6208778,0.8104389,0.5723053,0.78615266
98337,0.49992347,0.74996173,0.47991872,0.73995936,0.40901732,0.70450866,0.52257216,0.7612861,0.49909738,0.7495487,0.5211739,0.760587,0.5452291,0.77261454,0.5182808,0.7591404,0.5834719,0.79173595,0.5480361,0.77401805
98338,0.55911374,0.7795569,0.5978723,0.7989361,0.53512686,0.76756346,0.5691079,0.78455395,0.54104114,0.77052057,0.5051973,0.75259864,0.54647964,0.77323985,0.5767049,0.7883525,0.62060565,0.81030285,0.58536845,0.7926842
98339,0.5576608,0.7788304,0.59961843,0.7998092,0.5205618,0.7602809,0.5621306,0.7810653,0.61183524,0.8059176,0.70701003,0.853505,0.69064826,0.84532416,0.7073736,0.8536868,0.7317508,0.86587536,0.7534039,0.87670195
98340,0.59432685,0.7971634,0.58683527,0.79341763,0.49399287,0.7469964,0.56806934,0.78403467,0.60149145,0.8007457,0.7028773,0.85143864,0.6748655,0.83743274,0.66194487,0.83097243,0.71321213,0.85660607,0.7468992,0.87344956
98341,0.671083,0.8355415,0.68461436,0.8423072,0.6108799,0.80543995,0.65036166,0.8251808,0.6685604,0.8342802,0.7428843,0.87144214,0.7348179,0.867409,0.7489724,0.8744862,0.7368455,0.86842275,0.7694708,0.8847354
98342,0.66287243,0.8314362,0.6244305,0.8122152,0.6018157,0.80090785,0.619005,0.8095025,0.6381341,0.81906706,0.6827853,0.84139264,0.652616,0.826308,0.7018197,0.8509098,0.7136757,0.85683787,0.7285857,0.86429286
98343,0.54658496,0.7732925,0.554754,0.777377,0.5012129,0.7506064,0.532477,0.7662385,0.542452,0.771226,0.61757714,0.80878854,0.57311904,0.7865595,0.63562727,0.81781363,0.66191405,0.83095706,0.6872212,0.84361064
98344,0.6792407,0.83962035,0.6531452,0.8265726,0.6034628,0.8017314,0.66639954,0.83319974,0.636688,0.818344,0.7327622,0.8663811,0.6593994,0.8296997,0.736617,0.86830854,0.7232027,0.86160135,0.74459684,0.8722984
98345,0.60404325,0.8020216,0.5832845,0.79164225,0.5657824,0.7828912,0.5597695,0.77988476,0.5826595,0.79132974,0.6682219,0.834111,0.60088205,0.800441,0.65415114,0.8270756,0.6556918,0.82784593,0.67054784,0.8352739
98346,0.54229164,0.7711458,0.5697826,0.7848913,0.5195706,0.7597853,0.5837159,0.79185796,0.57983255,0.7899163,0.6466948,0.8233474,0.6174984,0.8087492,0.69142497,0.8457125,0.6663815,0.83319074,0.6579832,0.8289916
