,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Score
98135,0.7166783,0.8583392,0.68678236,0.8433912,0.62125194,0.810626,0.6483122,0.8241561,0.727924,0.863962,0.83997345,0.9199867,0.76797044,0.8839852,0.79887044,0.8994352,0.79906833,0.89953417,0.8357005,0.91785026
98136,0.7119112,0.8559556,0.6572513,0.8286257,0.60227275,0.8011364,0.6218333,0.81091666,0.7117865,0.85589325,0.83011514,0.91505754,0.7392884,0.86964417,0.7764725,0.8882363,0.7787901,0.88939506,0.82342386,0.91171193
98137,0.6595596,0.8297798,0.6545973,0.82729864,0.56298167,0.7814908,0.6194985,0.80974925,0.68433875,0.8421694,0.7549517,0.87747586,0.7369026,0.8684513,0.76682305,0.8834115,0.7682816,0.8841408,0.7837974,0.8918987
98138,0.62002945,0.8100147,0.592741,0.7963705,0.5324397,0.76621985,0.5611974,0.7805987,0.6499013,0.82495064,0.7869143,0.8934572,0.7168946,0.8584473,0.7234924,0.8617462,0.77286446,0.88643223,0.80990076,0.9049504
98171,0.7207824,0.8603912,0.65966725,0.8298336,0.57809687,0.78904843,0.5878088,0.7939044,0.71956503,0.8597825,0.80224764,0.9011238,0.7767672,0.8883836,0.7342061,0.86710304,0.74933195,0.874666,0.8037649,0.9018824
98172,0.68089724,0.8404486,0.7100946,0.8550473,0.6162346,0.8081173,0.62680686,0.8134034,0.767578,0.883789,0.8068203,0.90341014,0.8076664,0.9038332,0.80161357,0.9008068,0.80680287,0.90340143,0.82767725,0.9138386
98173,0.76122004,0.88061,0.7200717,0.86003584,0.68566704,0.8428335,0.65706253,0.82853127,0.7558193,0.87790966,0.84104514,0.9205226,0.7596693,0.87983465,0.80505586,0.9025279,0.80166507,0.90083253,0.8229728,0.9114864
98245,0.6147857,0.80739284,0.61733365,0.8086668,0.529035,0.7645175,0.5602717,0.78013587,0.63446045,0.8172302,0.7573953,0.87869763,0.73736835,0.8686842,0.72032845,0.8601642,0.7545199,0.87725997,0.7779639,0.88898194
98250,0.73332584,0.8666629,0.7816119,0.89080596,0.72742414,0.8637121,0.7271875,0.86359376,0.71270126,0.85635066,0.6649105,0.8324553,0.6548762,0.8274381,0.7565752,0.8782876,0.6957331,0.84786654,0.6768147,0.83840734
98251,0.6983048,0.8491524,0.6349621,0.81748104,0.57003796,0.785019,0.58928216,0.7946411,0.6659866,0.83299327,0.7397178,0.86985886,0.68704355,0.8435218,0.6793828,0.8396914,0.7186705,0.85933524,0.71145606,0.85572803
98252,0.62535256,0.8126763,0.5930794,0.79653966,0.5457422,0.77287114,0.70496345,0.8524817,0.61889327,0.80944663,0.60293734,0.8014687,0.5863948,0.7931974,0.60794425,0.8039721,0.63845,0.819225,0.6138563,0.80692816
98253,0.7563691,0.87818456,0.7139705,0.8569852,0.652301,0.82615054,0.6795918,0.8397959,0.7054502,0.8527251,0.7247747,0.86238736,0.6448475,0.82242376,0.74503464,0.87251735,0.73003775,0.86501884,0.72550404,0.862752
98254,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98255,0.7696487,0.88482434,0.7416557,0.87082785,0.69322824,0.8466141,0.7120252,0.8560126,0.74880373,0.87440187,0.8281861,0.914093,0.7537055,0.87685275,0.8192383,0.90961915,0.79199874,0.8959994,0.8263129,0.91315645
98256,0.75183547,0.87591773,0.72052324,0.8602616,0.67289376,0.8364469,0.7051729,0.85258645,0.7591328,0.87956643,0.8293375,0.91466874,0.7575137,0.8787569,0.80829346,0.90414673,0.8112713,0.90563565,0.83002424,0.9150121
98257,0.72618675,0.8630934,0.72745126,0.86372566,0.63812125,0.8190606,0.69918084,0.8495904,0.69546854,0.8477343,0.75122315,0.87561154,0.72374535,0.8618727,0.78897095,0.8944855,0.7815076,0.8907538,0.77775115,0.8888756
98258,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98259,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98260,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98261,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98262,0.7324809,0.86624044,0.64840597,0.824203,0.63126695,0.8156335,0.66688657,0.8334433,0.66237724,0.8311886,0.8030158,0.9015079,0.708853,0.8544265,0.7704887,0.88524437,0.7620615,0.88103074,0.7942077,0.89710385
98263,0.6895255,0.84476274,0.69816947,0.84908473,0.6523841,0.826192,0.65691876,0.8284594,0.7254298,0.8627149,0.78102493,0.89051247,0.72065794,0.860329,0.79007477,0.8950374,0.75294447,0.87647223,0.79122734,0.8956137
98264,0.7719729,0.88598645,0.74295735,0.8714787,0.661602,0.830801,0.7295443,0.86477214,0.7091896,0.8545948,0.7489835,0.87449175,0.6835555,0.84177774,0.79463637,0.8973182,0.7208681,0.86043406,0.7236303,0.86181515
98265,0.7343898,0.8671949,0.6827423,0.8413712,0.6633815,0.8316908,0.6552353,0.82761765,0.7209971,0.86049855,0.8296239,0.91481197,0.7298783,0.86493915,0.7893279,0.89466393,0.7840028,0.8920014,0.8129108,0.9064554
98266,0.78164876,0.8908244,0.69497204,0.847486,0.6801634,0.8400817,0.68346775,0.8417339,0.73629725,0.8681486,0.81710035,0.90855014,0.6907636,0.8453818,0.75018924,0.87509465,0.75299156,0.8764958,0.7638801,0.88194
98267,0.72628874,0.8631444,0.68715817,0.84357905,0.6269765,0.81348825,0.66687155,0.8334358,0.736112,0.868056,0.7610769,0.88053846,0.71623284,0.8581164,0.7595401,0.87977004,0.78530884,0.8926544,0.78401333,0.89200664
98268,0.71199363,0.85599685,0.70767856,0.8538393,0.683038,0.841519,0.6735625,0.83678126,0.6528448,0.8264224,0.7082763,0.85413814,0.6165421,0.80827105,0.7428188,0.8714094,0.70949674,0.85474837,0.70497787,0.85248893
98269,0.71962124,0.8598106,0.6366561,0.818328,0.6190144,0.8095072,0.6150665,0.80753326,0.7029549,0.85147744,0.7960731,0.89803654,0.6990198,0.8495099,0.73864377,0.8693219,0.7125087,0.85625434,0.7501731,0.87508655
98270,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98271,0.6762927,0.8381463,0.61526954,0.8076348,0.5372646,0.7686323,0.58758056,0.7937903,0.6536371,0.8268186,0.78641474,0.8932074,0.72271454,0.8613573,0.7080208,0.8540104,0.74194396,0.870972,0.79323983,0.8966199
98272,0.61912394,0.80956197,0.6499069,0.82495344,0.539075,0.7695375,0.58912385,0.7945619,0.6364296,0.8182148,0.73469234,0.86734617,0.69093776,0.8454689,0.711021,0.8555105,0.73575425,0.8678771,0.784315,0.8921575
98273,0.7231827,0.86159134,0.72453237,0.8622662,0.6074705,0.80373526,0.6572398,0.8286199,0.69555736,0.8477787,0.7934741,0.89673704,0.74303293,0.87151647,0.8082975,0.90414876,0.77426386,0.8871319,0.81914055,0.9095703
98274,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98275,0.69055057,0.8452753,0.6594119,0.82970595,0.61625075,0.8081254,0.6339035,0.81695175,0.7233804,0.86169016,0.8224278,0.9112139,0.75891876,0.8794594,0.81167734,0.90583867,0.78525096,0.89262545,0.8133406,0.90667033
98276,0.7176032,0.8588016,0.67897487,0.83948743,0.6037488,0.8018744,0.6645745,0.83228725,0.7418654,0.8709327,0.8189176,0.90945876,0.77429706,0.8871485,0.80948055,0.9047403,0.79190624,0.8959531,0.81887907,0.90943956
98277,0.70438194,0.852191,0.6935631,0.84678155,0.6127012,0.8063506,0.622789,0.8113945,0.7281549,0.86407745,0.83347094,0.9167355,0.7986858,0.8993429,0.7998761,0.89993805,0.80457807,0.90228903,0.84123844,0.92061925
98278,0.72459006,0.86229503,0.65312845,0.8265642,0.6238056,0.81190276,0.62282765,0.8114138,0.7431724,0.8715862,0.8818244,0.9409122,0.75954115,0.8797706,0.8075192,0.9037596,0.7752985,0.88764924,0.83156496,0.91578245
98279,0.73121154,0.8656058,0.70251375,0.85125685,0.6379864,0.8189932,0.6885875,0.8442937,0.7146019,0.85730094,0.7932905,0.89664525,0.7086226,0.8543113,0.7769495,0.88847476,0.76169646,0.8808482,0.7707952,0.8853976
98280,0.693378,0.846689,0.67219234,0.83609617,0.61059606,0.80529803,0.6647147,0.83235735,0.6865528,0.8432764,0.7996476,0.8998238,0.724303,0.8621515,0.7669358,0.8834679,0.76307833,0.88153917,0.7861623,0.8930812
98281,0.7550779,0.8775389,0.70030975,0.8501549,0.63522893,0.81761444,0.6391397,0.8195698,0.7512935,0.8756467,0.82663316,0.9133166,0.7891578,0.89457893,0.7835263,0.89176315,0.79655194,0.898276,0.81812185,0.90906096
98282,0.7535604,0.8767802,0.7517333,0.87586665,0.6944197,0.8472098,0.7228149,0.86140746,0.75746125,0.87873065,0.8252835,0.91264176,0.78878325,0.89439166,0.8232565,0.91162825,0.80910385,0.9045519,0.8396599,0.91982996
98283,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98284,0.5355679,0.76778394,0.5332294,0.7666147,0.45470178,0.7273509,0.5044375,0.7522187,0.5783999,0.78919995,0.6840553,0.84202766,0.680369,0.8401845,0.66912675,0.8345634,0.694144,0.847072,0.7142034,0.8571017
98285,0.6003126,0.8001563,0.5833659,0.79168296,0.49137676,0.7456884,0.58121717,0.7906086,0.6065565,0.8032782,0.70423436,0.8521172,0.6756267,0.8378134,0.69990027,0.84995013,0.7415838,0.8707919,0.750777,0.8753885
98286,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98287,0.6972413,0.84862065,0.69403124,0.8470156,0.6042553,0.80212766,0.6296824,0.8148412,0.702797,0.85139847,0.8182611,0.9091306,0.754333,0.8771665,0.8090168,0.9045084,0.78892374,0.89446187,0.82209843,0.91104925
98288,0.7153511,0.85767555,0.698514,0.849257,0.6286781,0.81433904,0.6173588,0.8086794,0.68481195,0.842406,0.75018203,0.875091,0.69123006,0.845615,0.7465548,0.8732774,0.7630038,0.8815019,0.75234336,0.8761717
98289,0.67541265,0.8377063,0.6486399,0.82431996,0.60709804,0.80354905,0.6369412,0.8184706,0.676878,0.838439,0.77932835,0.8896642,0.70441985,0.8522099,0.7484006,0.87420034,0.77465236,0.8873262,0.7967079,0.89835393
98290,0.5864651,0.79323256,0.60047555,0.8002378,0.55322134,0.7766107,0.4878816,0.74394083,0.62664175,0.8133209,0.7156761,0.85783803,0.7188995,0.85944974,0.6327613,0.8163806,0.69680536,0.8484027,0.7414061,0.87070304
98291,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98292,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98293,0.65708935,0.8285447,0.668965,0.8344825,0.58645093,0.79322547,0.6071831,0.80359155,0.66042876,0.8302144,0.7476014,0.8738007,0.7153375,0.85766876,0.73377466,0.86688733,0.7471292,0.8735646,0.74953544,0.8747677
98294,0.7082861,0.854143,0.63517857,0.8175893,0.6086031,0.80430156,0.6501486,0.8250743,0.6714696,0.83573484,0.7460474,0.8730237,0.68302,0.84151,0.7262818,0.86314094,0.7516239,0.87581193,0.73547006,0.867735
98295,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98296,0.721401,0.8607005,0.70375586,0.8518779,0.6076906,0.8038453,0.62773454,0.8138673,0.7099795,0.85498977,0.80595255,0.9029763,0.7305375,0.8652687,0.79219055,0.8960953,0.78523326,0.8926166,0.7976812,0.8988406
98297,0.71575755,0.8578788,0.70332265,0.8516613,0.654725,0.82736254,0.6544515,0.82722574,0.71234345,0.8561717,0.80657375,0.9032869,0.7432362,0.8716181,0.80540776,0.9027039,0.7873328,0.8936664,0.8477626,0.9238813
98298,0.59985286,0.7999264,0.6030731,0.80153656,0.49250236,0.74625117,0.5385654,0.7692827,0.61562836,0.8078142,0.7305591,0.86527956,0.69048834,0.84524417,0.69718266,0.8485913,0.69982827,0.84991413,0.75579584,0.8778979
98299,0.6887332,0.8443666,0.6599665,0.82998323,0.5868995,0.79344976,0.5902751,0.7951375,0.69908655,0.8495433,0.8253932,0.9126966,0.741194,0.870597,0.7780441,0.88902205,0.7641299,0.88206494,0.83267486,0.91633743
98300,0.64481235,0.8224062,0.65312946,0.8265647,0.5659123,0.7829561,0.6019904,0.80099523,0.66472673,0.83236337,0.7638116,0.8819058,0.71508205,0.857541,0.7550241,0.87751204,0.7346208,0.8673104,0.7711241,0.88556206
98301,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98302,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98303,0.6475359,0.82376796,0.6284411,0.81422055,0.5300851,0.76504254,0.5806054,0.7903027,0.6674184,0.83370924,0.79273814,0.8963691,0.73433554,0.8671678,0.73487896,0.8674395,0.757495,0.87874746,0.80053157,0.9002658
98304,0.67935675,0.8396784,0.6454252,0.8227126,0.5408498,0.7704249,0.6133246,0.8066623,0.64738476,0.8236924,0.7588914,0.8794457,0.7149277,0.85746384,0.73668045,0.86834025,0.73522246,0.8676112,0.7730731,0.88653654
98305,0.74041307,0.87020653,0.6851787,0.8425894,0.6411082,0.82055414,0.63227534,0.8161377,0.7141367,0.85706836,0.8098397,0.90491986,0.7541897,0.87709486,0.7815591,0.89077955,0.7879616,0.8939808,0.81432766,0.90716386
98306,0.62653065,0.8132653,0.6116204,0.8058102,0.54404736,0.7720237,0.61011523,0.80505764,0.6234963,0.81174815,0.7173639,0.8586819,0.6486051,0.82430255,0.7130985,0.85654926,0.7165055,0.85825276,0.7386114,0.86930573
98307,0.6804842,0.8402421,0.67439926,0.8371996,0.57808286,0.7890414,0.64741874,0.82370937,0.69017243,0.8450862,0.7779603,0.88898015,0.75144494,0.87572247,0.7910495,0.89552474,0.7688173,0.88440865,0.80591124,0.90295565
98308,0.7241246,0.86206234,0.70418966,0.8520948,0.6442678,0.8221339,0.6608145,0.83040726,0.74599767,0.87299883,0.8356981,0.91784906,0.7863393,0.89316964,0.83430564,0.9171528,0.81755495,0.9087775,0.8620405,0.93102026
98309,0.6239415,0.8119707,0.6460892,0.8230446,0.5310143,0.76550716,0.5877403,0.79387015,0.6486136,0.8243068,0.71802616,0.8590131,0.7247629,0.86238146,0.73978317,0.8698916,0.7535635,0.87678176,0.7721877,0.88609385
98310,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98311,0.723669,0.8618345,0.6313096,0.8156548,0.6043253,0.80216265,0.5755578,0.7877789,0.7281407,0.86407036,0.8473414,0.9236707,0.7598189,0.87990946,0.75121516,0.8756076,0.75241244,0.8762062,0.8309859,0.91549295
98312,0.7547603,0.87738013,0.75390166,0.87695086,0.6483849,0.82419246,0.6913437,0.8456719,0.75682354,0.87841177,0.81402993,0.90701497,0.803895,0.9019475,0.81579316,0.9078966,0.79220027,0.89610016,0.8324732,0.91623664
98313,0.65996397,0.829982,0.66341984,0.8317099,0.58338,0.79169,0.62038875,0.8101944,0.6799686,0.8399843,0.7882095,0.8941047,0.71327174,0.85663587,0.77501595,0.887508,0.76955366,0.88477683,0.80815274,0.90407634
98314,0.7502923,0.87514615,0.66029024,0.8301451,0.639676,0.819838,0.630838,0.81541896,0.7253779,0.86268896,0.85441995,0.92721,0.72745913,0.8637296,0.7732583,0.88662916,0.76061416,0.8803071,0.8226143,0.91130716
98315,0.6561167,0.82805836,0.64672434,0.8233622,0.55967796,0.779839,0.59381855,0.7969093,0.64816785,0.8240839,0.7794918,0.8897459,0.690862,0.84543097,0.72070014,0.8603501,0.75139976,0.8756999,0.7686101,0.88430506
98316,0.78920114,0.8946006,0.7161573,0.85807866,0.656726,0.828363,0.63557255,0.8177863,0.7971819,0.8985909,0.8667166,0.9333583,0.75908077,0.8795404,0.8100265,0.90501326,0.77445114,0.88722557,0.81826603,0.909133
98317,0.7329143,0.86645716,0.6844149,0.84220743,0.6025387,0.80126935,0.5850867,0.79254335,0.7526127,0.87630635,0.86389685,0.9319484,0.7924294,0.8962147,0.7623596,0.8811798,0.7733699,0.88668495,0.8400283,0.92001414
98318,0.73520565,0.8676028,0.6796134,0.8398067,0.6360756,0.8180378,0.6523961,0.82619804,0.7191121,0.8595561,0.83965695,0.9198285,0.7517803,0.87589014,0.79369617,0.8968481,0.79358697,0.8967935,0.82453376,0.91226685
98319,0.7292147,0.86460733,0.69240105,0.8462005,0.6259338,0.81296694,0.6677586,0.8338793,0.70035875,0.8501794,0.7919034,0.8959517,0.7463279,0.87316394,0.76778495,0.8838925,0.78379726,0.89189863,0.79129475,0.8956474
98320,0.7473742,0.8736871,0.7130118,0.8565059,0.67999935,0.8399997,0.6224557,0.81122786,0.77152485,0.88576245,0.868006,0.934003,0.7640219,0.88201094,0.8204924,0.9102462,0.7963649,0.89818245,0.8404422,0.9202211
98321,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98322,0.6677883,0.83389413,0.6249215,0.8124608,0.56256634,0.78128314,0.5607426,0.7803713,0.6987331,0.84936655,0.8461211,0.92306054,0.7460999,0.87305,0.7573106,0.8786553,0.78547275,0.8927364,0.83433306,0.91716653
98323,0.6946267,0.84731334,0.6834786,0.8417393,0.57373095,0.7868655,0.6105268,0.8052634,0.70944226,0.8547211,0.7754086,0.8877043,0.733007,0.8665035,0.78016305,0.8900815,0.744239,0.8721195,0.7718481,0.88592404
98324,0.75698423,0.8784921,0.73790956,0.8689548,0.67669517,0.83834755,0.7127745,0.85638726,0.75299126,0.8764956,0.8174976,0.9087488,0.7757508,0.88787544,0.825831,0.91291547,0.80146587,0.90073293,0.82391894,0.91195947
98325,0.7157946,0.8578973,0.70115066,0.8505753,0.6360506,0.8180253,0.6562741,0.82813704,0.7397753,0.86988765,0.8397475,0.9198737,0.78450775,0.8922539,0.81211734,0.90605867,0.81357497,0.9067875,0.8492837,0.92464185
98326,0.64511865,0.82255936,0.6174414,0.8087207,0.53580606,0.76790303,0.57793355,0.7889668,0.6099366,0.8049683,0.7460523,0.87302613,0.6744212,0.8372106,0.72112894,0.8605645,0.7669002,0.8834501,0.76438445,0.88219225
98327,0.7050048,0.8525024,0.7114919,0.8557459,0.62646186,0.81323093,0.6389458,0.8194729,0.7006411,0.8503206,0.7977085,0.89885426,0.746014,0.873007,0.7964059,0.89820296,0.7932054,0.8966027,0.8135798,0.9067899
98328,0.68998355,0.8449918,0.6388714,0.8194357,0.6098037,0.80490184,0.6518051,0.8259026,0.6857872,0.8428936,0.7769458,0.8884729,0.7064055,0.85320276,0.7776109,0.88880545,0.75156736,0.8757837,0.76204205,0.881021
98329,0.71431005,0.857155,0.7066345,0.85331726,0.6184483,0.8092241,0.6379802,0.8189901,0.7176883,0.85884416,0.83417976,0.9170899,0.78025854,0.89012927,0.8132519,0.906626,0.83091325,0.91545665,0.85228765,0.9261438
98330,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98331,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98332,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98333,0.6630188,0.8315094,0.64349186,0.82174593,0.57310116,0.7865506,0.6064102,0.80320513,0.65372777,0.8268639,0.79320097,0.8966005,0.7382266,0.8691133,0.733796,0.866898,0.75565815,0.8778291,0.81343156,0.90671575
98334,0.707904,0.853952,0.70568275,0.8528414,0.6976868,0.8488434,0.6435928,0.8217964,0.68004936,0.8400247,0.69322455,0.8466123,0.60346925,0.8017346,0.7073294,0.8536647,0.70133954,0.85066974,0.6981051,0.84905255
98335,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98336,0.71102273,0.85551137,0.71475625,0.8573781,0.66783845,0.8339192,0.63107836,0.8155392,0.74123347,0.87061673,0.78967696,0.89483845,0.6923586,0.8461793,0.8009225,0.90046126,0.7340555,0.86702776,0.7493638,0.8746819
98337,0.6361783,0.8180891,0.5565914,0.7782957,0.50851876,0.75425935,0.5655113,0.7827556,0.61432946,0.8071647,0.711254,0.855627,0.64693344,0.8234667,0.63501394,0.81750697,0.6846093,0.84230465,0.69076777,0.8453839
98338,0.6912565,0.84562826,0.6680522,0.8340261,0.59517455,0.7975873,0.6370869,0.81854343,0.6575422,0.8287711,0.7248472,0.8624236,0.69581854,0.8479093,0.74148864,0.87074435,0.74891907,0.8744595,0.74463296,0.8723165
98339,0.6874746,0.8437373,0.6228323,0.81141615,0.55834043,0.7791702,0.58025134,0.79012567,0.7178483,0.85892415,0.85230607,0.92615306,0.7666774,0.8833387,0.7581129,0.87905645,0.7838342,0.8919171,0.85472107,0.92736053
98340,0.6504419,0.82522094,0.61636037,0.8081802,0.58769494,0.79384744,0.58107877,0.7905394,0.65626615,0.8281331,0.7910874,0.8955437,0.73360443,0.8668022,0.7040291,0.85201454,0.7473817,0.87369084,0.7792139,0.88960695
98341,0.6486621,0.82433105,0.6683706,0.8341853,0.58073485,0.7903674,0.64647204,0.823236,0.65355134,0.82677567,0.7442408,0.8721204,0.7078291,0.85391456,0.77926934,0.88963467,0.7731651,0.88658255,0.7919444,0.8959722
98342,0.16422231,0.5821112,0.1776655,0.58883274,0.16855967,0.58427984,0.108931236,0.5544656,0.22874588,0.61437297,0.20353903,0.6017695,0.18218605,0.591093,0.18959728,0.5947986,0.18134871,0.59067434,0.18483719,0.5924186
98343,0.5051111,0.75255555,0.50842214,0.75421107,0.44675905,0.7233795,0.50728536,0.7536427,0.5199549,0.75997746,0.5967397,0.7983699,0.571836,0.785918,0.5964049,0.79820246,0.65422857,0.8271143,0.650084,0.825042
98344,0.7349811,0.86749053,0.7129451,0.85647255,0.6589029,0.82945144,0.7003827,0.85019135,0.7038598,0.8519299,0.7919558,0.8959779,0.7233855,0.8616928,0.78539073,0.89269537,0.77716875,0.8885844,0.7996042,0.8998021
98345,0.71618885,0.85809445,0.65007323,0.82503664,0.64272475,0.8213624,0.5580577,0.7790289,0.7089622,0.8544811,0.8221194,0.91105974,0.6610594,0.8305297,0.7330997,0.86654985,0.6913159,0.84565794,0.77176225,0.8858811
98346,0.6168738,0.8084369,0.63899195,0.819496,0.58122253,0.79061127,0.61335444,0.8066772,0.68705654,0.8435283,0.75542927,0.87771463,0.70367944,0.8518397,0.76401055,0.8820053,0.759114,0.879557,0.7787546,0.8893773
98347,0.71313846,0.85656923,0.6864399,0.84321994,0.63654006,0.81827,0.6465824,0.8232912,0.71326196,0.856631,0.81032485,0.90516245,0.7297098,0.86485493,0.80009717,0.9000486,0.79886436,0.8994322,0.82470345,0.9123517
98348,0.6672653,0.83363265,0.6271125,0.81355625,0.5994959,0.79974794,0.59649193,0.79824597,0.6600925,0.83004624,0.75253046,0.8762652,0.70334417,0.85167205,0.7249597,0.8624798,0.75957125,0.87978566,0.78063834,0.89031917
