,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Score
98134,0.5693059,0.78465295,0.5719452,0.7859726,0.5185372,0.75926864,0.5094352,0.7547176,0.57986104,0.7899305,0.6785046,0.8392523,0.6808003,0.84040016,0.6541804,0.8270902,0.6942691,0.8471346,0.749593,0.8747965
98135,0.5933541,0.79667705,0.6286833,0.81434166,0.57771933,0.78885967,0.625563,0.8127815,0.59596646,0.7979832,0.63339925,0.8166996,0.6300987,0.81504935,0.71038246,0.85519123,0.69899774,0.84949887,0.6761987,0.83809936
98136,0.5326098,0.7663049,0.5187843,0.75939214,0.45030692,0.72515345,0.5137112,0.7568556,0.5183786,0.7591893,0.62414163,0.81207085,0.5753985,0.7876992,0.5828454,0.7914227,0.6390847,0.81954235,0.6320842,0.81604207
98137,0.521021,0.7605105,0.54926866,0.77463436,0.42125583,0.7106279,0.53436655,0.7671833,0.5221596,0.7610798,0.5908798,0.7954399,0.5951959,0.79759794,0.62244725,0.8112236,0.6514115,0.82570577,0.64745307,0.82372653
98138,0.55496323,0.7774816,0.52730703,0.7636535,0.50326616,0.75163305,0.5227219,0.76136094,0.5623704,0.7811852,0.6717888,0.8358944,0.6276656,0.81383276,0.6406742,0.82033706,0.6817572,0.8408786,0.7297503,0.86487514
98171,0.5286099,0.76430494,0.5661581,0.783079,0.45117855,0.7255893,0.53132606,0.765663,0.55483794,0.777419,0.562886,0.781443,0.6212902,0.8106451,0.6015904,0.8007952,0.6231196,0.8115598,0.6085533,0.80427665
98172,0.5271422,0.76357114,0.58661836,0.7933092,0.47279936,0.73639965,0.5050458,0.7525229,0.59348875,0.79674435,0.619869,0.8099345,0.687574,0.843787,0.6475239,0.82376194,0.62086546,0.81043273,0.6455328,0.8227664
98173,0.58866906,0.79433453,0.6093243,0.8046621,0.5190475,0.75952375,0.5826984,0.7913492,0.6044754,0.8022377,0.6612698,0.8306349,0.66768265,0.8338413,0.6675583,0.83377916,0.7147274,0.8573637,0.7041953,0.85209763
98245,0.55642927,0.77821463,0.5605862,0.7802931,0.5024914,0.75124574,0.5410264,0.7705132,0.55897665,0.7794883,0.65525556,0.8276278,0.63251233,0.81625617,0.65731037,0.8286552,0.70402014,0.8520101,0.6931002,0.8465501
98250,0.71956766,0.8597838,0.78022075,0.8901104,0.6917254,0.8458627,0.70394766,0.85197383,0.67000353,0.83500177,0.649186,0.824593,0.6347867,0.81739336,0.74793345,0.8739667,0.67636395,0.838182,0.6667924,0.8333962
98251,0.6210546,0.8105273,0.5665128,0.7832564,0.5072257,0.7536129,0.5648596,0.7824298,0.57493997,0.78747,0.6324437,0.81622183,0.5946083,0.79730415,0.5990514,0.79952574,0.6548281,0.82741404,0.6059685,0.80298424
98252,0.4578599,0.72892994,0.40409064,0.7020453,0.36057985,0.6802899,0.5793327,0.78966635,0.44386154,0.72193074,0.39155963,0.6957798,0.41321933,0.70660967,0.4206621,0.7103311,0.4730209,0.73651046,0.41478497,0.70739245
98253,0.6894999,0.8447499,0.67762923,0.8388146,0.61129034,0.80564517,0.6553926,0.8276963,0.6647898,0.8323949,0.70703447,0.85351723,0.6658172,0.83290863,0.720659,0.8603295,0.74238956,0.8711948,0.75238705,0.8761935
98254,0.5852406,0.7926203,0.60081995,0.80041,0.54366934,0.7718347,0.60884154,0.80442077,0.588995,0.7944975,0.6726743,0.83633715,0.6119297,0.8059648,0.6948153,0.84740764,0.704471,0.8522355,0.7083328,0.8541664
98255,0.74855703,0.87427855,0.72361016,0.8618051,0.6719003,0.83595014,0.7606498,0.8803249,0.75023603,0.875118,0.77871406,0.88935703,0.7423861,0.87119305,0.8212975,0.91064876,0.7797196,0.8898598,0.809698,0.904849
98256,0.61871994,0.80935997,0.6167498,0.8083749,0.5806077,0.7903038,0.6598272,0.8299136,0.60251516,0.8012576,0.6435163,0.82175815,0.5784359,0.78921795,0.66590345,0.8329517,0.67696524,0.8384826,0.66491514,0.83245754
98257,0.7223858,0.86119294,0.7312584,0.8656292,0.67457795,0.837289,0.73090756,0.8654538,0.69594705,0.8479735,0.7544196,0.8772098,0.67657363,0.8382868,0.8066077,0.90330386,0.76395774,0.88197887,0.7488971,0.87444854
98258,0.5408467,0.77042335,0.55133396,0.77566695,0.47153825,0.73576915,0.5565817,0.77829087,0.4611122,0.73055613,0.5366398,0.7683199,0.554201,0.7771005,0.5603064,0.78015316,0.6233643,0.81168216,0.61731005,0.808655
98259,0.65773153,0.82886577,0.60190797,0.800954,0.56206965,0.7810348,0.60139596,0.800698,0.62525064,0.8126253,0.71459097,0.8572955,0.6980351,0.84901756,0.68049234,0.8402462,0.72472656,0.8623633,0.7479429,0.87397146
98260,0.63553935,0.81776965,0.6612632,0.8306316,0.6510997,0.82554984,0.7348876,0.8674438,0.6248854,0.81244266,0.64191806,0.82095903,0.6236938,0.8118469,0.72491753,0.86245877,0.6969642,0.84848213,0.67977446,0.83988726
98261,0.59406453,0.79703224,0.56525934,0.78262967,0.5525013,0.77625066,0.6538488,0.82692444,0.57876164,0.7893808,0.633265,0.8166325,0.61869466,0.80934733,0.6230775,0.81153876,0.6631106,0.8315553,0.63518715,0.8175936
98262,0.74051464,0.8702573,0.70821,0.854105,0.6550833,0.82754165,0.71824455,0.8591223,0.69622356,0.84811175,0.7844759,0.89223796,0.7236775,0.86183876,0.7797482,0.8898741,0.80883586,0.90441793,0.81475127,0.90737563
98263,0.6147322,0.80736613,0.62033355,0.8101668,0.5868064,0.7934032,0.6255392,0.8127696,0.60841465,0.8042073,0.6731274,0.8365637,0.623476,0.811738,0.68714476,0.8435724,0.69797915,0.8489896,0.70852625,0.8542631
98264,0.6122346,0.8061173,0.58628786,0.7931439,0.5461702,0.7730851,0.61038876,0.8051944,0.54229075,0.77114534,0.5679475,0.78397375,0.54768026,0.7738401,0.6345701,0.81728506,0.6370737,0.8185369,0.5842552,0.7921276
98265,0.7129034,0.8564517,0.6750614,0.83753073,0.6305717,0.81528586,0.65082586,0.8254129,0.69791174,0.84895587,0.79654294,0.89827144,0.7030114,0.8515057,0.74262035,0.8713102,0.7672299,0.88361496,0.7727031,0.8863516
98266,0.74513125,0.8725656,0.7076833,0.85384166,0.64357066,0.82178533,0.71675026,0.85837513,0.6842659,0.8421329,0.7579131,0.87895656,0.6877451,0.84387255,0.74434346,0.87217176,0.7538947,0.87694734,0.7434017,0.8717009
98267,0.6541815,0.82709074,0.65991807,0.82995903,0.60868514,0.80434257,0.69087255,0.8454363,0.6263357,0.8131678,0.61607194,0.80803597,0.60042554,0.80021274,0.7073208,0.8536604,0.71906614,0.8595331,0.6704819,0.83524096
98268,0.6359985,0.81799924,0.65897477,0.8294874,0.60935074,0.80467534,0.6562223,0.8281112,0.60448605,0.802243,0.63637775,0.8181889,0.5929125,0.7964562,0.67840385,0.8392019,0.65739405,0.828697,0.66045797,0.830229
98269,0.635607,0.8178035,0.594158,0.79707897,0.5636471,0.7818235,0.599548,0.799774,0.6286808,0.8143404,0.69839734,0.8491987,0.6346068,0.8173034,0.6830076,0.8415038,0.6797249,0.83986247,0.6718079,0.83590394
98270,0.6333588,0.81667936,0.6152197,0.80760986,0.5408732,0.77043664,0.6194211,0.80971056,0.58857095,0.7942855,0.68586767,0.84293383,0.6619632,0.8309816,0.7004678,0.8502339,0.74866056,0.8743303,0.6995014,0.8497507
98271,0.5172775,0.75863874,0.52333105,0.7616655,0.43029356,0.7151468,0.5144923,0.75724614,0.5087108,0.75435543,0.63364184,0.8168209,0.62963545,0.8148177,0.61037046,0.8051852,0.67403245,0.8370162,0.6724124,0.8362062
98272,0.630993,0.8154965,0.65018153,0.82509077,0.5487348,0.7743674,0.59389704,0.79694855,0.64524317,0.8226216,0.7573581,0.87867904,0.71091866,0.85545933,0.74767864,0.8738393,0.74986994,0.874935,0.8098294,0.90491474
98273,0.57705045,0.7885252,0.62996066,0.8149803,0.51223034,0.7561152,0.6038898,0.8019449,0.5746722,0.7873361,0.6321059,0.8160529,0.65119785,0.82559896,0.69477713,0.84738857,0.7133615,0.85668075,0.74030197,0.870151
98274,0.6386097,0.8193048,0.6565392,0.8282696,0.57421905,0.7871095,0.66862065,0.8343103,0.64525014,0.82262504,0.7363838,0.8681919,0.6907793,0.84538966,0.7432359,0.8716179,0.7300073,0.86500365,0.73697275,0.8684864
98275,0.6742542,0.8371271,0.62579846,0.81289923,0.60958135,0.8047907,0.65112364,0.8255618,0.7113719,0.85568595,0.7740606,0.8870303,0.74365795,0.871829,0.7625064,0.88125324,0.7568532,0.8784266,0.7819588,0.8909794
98276,0.69336534,0.84668267,0.6951759,0.84758794,0.6329036,0.8164518,0.6633277,0.83166385,0.7490077,0.87450385,0.79712176,0.8985609,0.77824855,0.8891243,0.80756193,0.90378094,0.81246483,0.9062324,0.8193468,0.9096734
98277,0.61262137,0.80631065,0.60370135,0.8018507,0.55302525,0.7765126,0.6191556,0.8095778,0.5994073,0.79970366,0.7172148,0.8586074,0.67589307,0.83794653,0.72004795,0.860024,0.75361806,0.876809,0.7365252,0.8682626
98278,0.7047349,0.85236746,0.68980956,0.8449048,0.64175755,0.82087874,0.6943594,0.8471797,0.69190884,0.8459544,0.7901329,0.89506644,0.72666144,0.8633307,0.7901557,0.8950778,0.7827176,0.8913588,0.80331314,0.90165657
98279,0.70575434,0.85287714,0.6925676,0.8462838,0.64103603,0.820518,0.7139772,0.8569886,0.7029005,0.85145026,0.77263796,0.886319,0.7055514,0.8527757,0.80508703,0.90254354,0.7804853,0.89024264,0.7816835,0.8908417
98280,0.6539351,0.82696754,0.59486204,0.797431,0.58171725,0.7908586,0.64649814,0.8232491,0.60028493,0.80014247,0.66533655,0.8326683,0.6118504,0.8059252,0.66213393,0.83106697,0.68423975,0.8421199,0.6646258,0.83231294
98281,0.63032645,0.81516325,0.6219772,0.8109886,0.55870247,0.77935123,0.6299896,0.8149948,0.62270844,0.8113542,0.69321924,0.8466096,0.7080814,0.85404074,0.7093792,0.8546896,0.742064,0.871032,0.74556756,0.8727838
98282,0.6137291,0.80686456,0.65992093,0.82996047,0.551298,0.775649,0.635388,0.817694,0.59931266,0.79965633,0.685493,0.8427465,0.6611589,0.83057946,0.7086726,0.85433626,0.70807195,0.854036,0.7191724,0.85958624
98283,0.6873034,0.8436517,0.65804064,0.8290203,0.5943115,0.79715574,0.65851474,0.82925737,0.68285036,0.8414252,0.76607347,0.88303673,0.7154291,0.85771453,0.74552894,0.87276447,0.76172125,0.8808606,0.781124,0.890562
98284,0.46916497,0.7345825,0.5108478,0.7554239,0.4285493,0.71427464,0.45476946,0.72738475,0.51361704,0.7568085,0.57469106,0.7873455,0.61793506,0.80896753,0.61780906,0.8089045,0.64909124,0.8245456,0.6485579,0.82427895
98285,0.5628144,0.78140724,0.5886153,0.79430765,0.5006391,0.75031954,0.55994874,0.77997434,0.5993537,0.79967684,0.67563367,0.83781683,0.67503864,0.8375193,0.6787811,0.8393905,0.7370603,0.86853015,0.70873773,0.85436887
98286,0.5862739,0.79313695,0.6345687,0.81728435,0.55625284,0.7781264,0.6050068,0.8025034,0.60435927,0.80217963,0.62231433,0.81115717,0.63325095,0.8166255,0.70378506,0.85189253,0.69214106,0.8460705,0.67550254,0.83775127
98287,0.66020024,0.8301001,0.6412716,0.8206358,0.5825727,0.79128635,0.6170724,0.8085362,0.6596954,0.8298477,0.7481262,0.87406313,0.69313586,0.8465679,0.7619,0.88095,0.7211087,0.86055434,0.740152,0.870076
98288,0.635416,0.817708,0.67737865,0.8386893,0.59388566,0.79694283,0.5885167,0.79425836,0.6442003,0.82210016,0.6188214,0.8094107,0.62920725,0.8146036,0.70821273,0.85410637,0.69607925,0.8480396,0.64461374,0.8223069
98289,0.6427555,0.82137775,0.62215537,0.8110777,0.5814338,0.7907169,0.61489034,0.80744517,0.6179322,0.8089661,0.67968404,0.839842,0.64377356,0.8218868,0.679742,0.839871,0.70359385,0.8517969,0.7053239,0.85266197
98290,0.42772168,0.71386087,0.46603504,0.7330175,0.4176769,0.70883846,0.39613605,0.698068,0.4648856,0.7324428,0.55110407,0.77555203,0.57785046,0.78892523,0.52623045,0.7631152,0.5783238,0.7891619,0.60776186,0.80388093
98291,0.68860924,0.8443046,0.64875925,0.8243796,0.5937435,0.7968718,0.6096976,0.8048488,0.68249345,0.8412467,0.8011718,0.9005859,0.71396935,0.8569847,0.7712246,0.8856123,0.7812295,0.89061475,0.81166995,0.905835
98292,0.5702675,0.7851337,0.58873016,0.79436505,0.5096961,0.75484806,0.59988844,0.7999442,0.58532214,0.7926611,0.6651211,0.83256054,0.65148807,0.82574403,0.6851363,0.84256816,0.7023851,0.8511926,0.71204734,0.85602367
98293,0.6156064,0.8078032,0.6226713,0.8113357,0.5472949,0.7736474,0.60813403,0.804067,0.6194918,0.8097459,0.6883186,0.8441593,0.65901864,0.8295093,0.7012979,0.85064894,0.7290387,0.86451936,0.71436065,0.85718036
98294,0.6247941,0.81239706,0.6230431,0.81152153,0.5864992,0.7932496,0.62219405,0.811097,0.6129447,0.80647236,0.6148385,0.80741924,0.5912636,0.79563177,0.6577629,0.82888144,0.67270535,0.8363527,0.63434875,0.8171744
98295,0.5581286,0.7790643,0.57080185,0.7854009,0.5127502,0.7563751,0.5476308,0.7738154,0.5933491,0.79667455,0.6857666,0.8428833,0.6440021,0.82200104,0.67622435,0.8381122,0.71185625,0.8559281,0.727577,0.8637885
98296,0.5889337,0.79446685,0.60251486,0.80125743,0.5246556,0.7623278,0.5555456,0.7777728,0.55857533,0.7792877,0.5861418,0.7930709,0.5861788,0.7930894,0.6600364,0.83001816,0.63693714,0.8184686,0.61990607,0.80995303
98297,0.6639283,0.83196414,0.6667403,0.83337015,0.60405785,0.8020289,0.6629156,0.8314578,0.63500535,0.8175027,0.6894411,0.84472054,0.6831516,0.8415758,0.74055284,0.87027645,0.7754649,0.88773245,0.76152533,0.8807627
98298,0.65978634,0.8298932,0.6388252,0.8194126,0.58128554,0.79064274,0.6795528,0.8397764,0.63655424,0.8182771,0.71644604,0.858223,0.67105913,0.83552957,0.7483255,0.8741628,0.7520238,0.8760119,0.74397135,0.8719857
98299,0.67621243,0.8381062,0.71785545,0.8589277,0.6330554,0.8165277,0.63093233,0.81546617,0.7030225,0.85151124,0.74615693,0.87307847,0.7229941,0.86149704,0.7759265,0.88796324,0.70217395,0.851087,0.74012697,0.8700635
98300,0.5522532,0.7761266,0.5621104,0.7810552,0.5249624,0.7624812,0.5438365,0.77191824,0.5628841,0.78144205,0.6025258,0.80126286,0.60310566,0.80155283,0.65485215,0.8274261,0.63382006,0.81691,0.63078916,0.8153946
98301,0.62006867,0.81003433,0.5888194,0.7944097,0.5683023,0.78415114,0.5431978,0.77159894,0.6727059,0.83635294,0.77586865,0.8879343,0.7455848,0.87279236,0.7318764,0.8659382,0.7456095,0.87280476,0.7994528,0.8997264
98302,0.7389646,0.8694823,0.68143106,0.8407155,0.65882236,0.82941115,0.6854805,0.84274024,0.7310606,0.8655303,0.80602455,0.9030123,0.7490915,0.87454575,0.7855035,0.89275175,0.7744577,0.88722885,0.81517947,0.90758973
98303,0.66034675,0.8301734,0.6232357,0.81161785,0.5780598,0.7890299,0.58110416,0.7905521,0.6873038,0.8436519,0.8357597,0.9178798,0.74596405,0.872982,0.7536842,0.87684214,0.74243486,0.8712174,0.8191272,0.9095636
98304,0.7535167,0.87675834,0.7345175,0.8672588,0.68287826,0.8414391,0.69760907,0.84880453,0.69556594,0.84778297,0.76639885,0.88319945,0.7049391,0.85246956,0.7741421,0.887071,0.79380786,0.89690393,0.768754,0.884377
98305,0.72989655,0.8649483,0.70690846,0.85345423,0.6399121,0.81995606,0.6652453,0.83262265,0.7210736,0.8605368,0.7916781,0.89583904,0.73507833,0.86753917,0.7861127,0.8930564,0.77407324,0.8870366,0.7786559,0.88932794
98306,0.625896,0.812948,0.55892324,0.7794616,0.5738502,0.7869251,0.5679153,0.78395766,0.5766071,0.78830355,0.7202914,0.8601457,0.5975783,0.79878914,0.68018156,0.84009075,0.6986382,0.8493191,0.72080886,0.86040443
98307,0.65759593,0.82879794,0.67864674,0.8393234,0.61962765,0.80981386,0.65018123,0.82509065,0.65166336,0.82583165,0.6938542,0.8469271,0.66493547,0.83246773,0.75655866,0.8782793,0.7381134,0.8690567,0.7228644,0.8614322
98308,0.669821,0.8349105,0.6861298,0.8430649,0.5966263,0.79831314,0.64786315,0.8239316,0.6799277,0.83996385,0.74524385,0.8726219,0.776224,0.888112,0.7690544,0.8845272,0.7636657,0.88183284,0.7741427,0.8870714
98309,0.56221807,0.78110904,0.5752381,0.78761905,0.5002002,0.75010014,0.54644233,0.77322114,0.5749577,0.78747886,0.6517153,0.82585764,0.6351825,0.81759125,0.67194796,0.835974,0.7072258,0.8536129,0.69319856,0.8465993
98310,0.70744413,0.8537221,0.65905404,0.829527,0.6626681,0.83133405,0.64513755,0.8225688,0.66685164,0.8334258,0.7282019,0.86410093,0.70710707,0.85355353,0.75144744,0.8757237,0.6759988,0.8379994,0.73416036,0.8670802
98311,0.6326395,0.81631976,0.62488633,0.81244314,0.5511234,0.7755617,0.6020109,0.8010055,0.62141657,0.8107083,0.6836804,0.8418402,0.682773,0.8413865,0.67410815,0.8370541,0.73106366,0.8655318,0.7369725,0.8684863
98312,0.68355453,0.84177727,0.72792864,0.8639643,0.62864554,0.81432277,0.6883971,0.8441986,0.6945454,0.8472727,0.702332,0.851166,0.7289653,0.86448264,0.77612716,0.88806355,0.7110582,0.85552907,0.735989,0.8679945
98313,0.62845534,0.8142277,0.6340359,0.8170179,0.5934152,0.79670763,0.61117923,0.8055896,0.61420596,0.807103,0.7301769,0.86508846,0.65548456,0.8277423,0.7424987,0.8712493,0.72268784,0.8613439,0.76505506,0.88252753
98314,0.7653551,0.88267756,0.7333182,0.8666591,0.6801261,0.84006304,0.69597423,0.8479871,0.76354337,0.8817717,0.81621575,0.9081079,0.7407205,0.87036026,0.8130401,0.90652,0.80419374,0.90209687,0.8089482,0.90447414
98315,0.5678036,0.7839018,0.60463065,0.80231535,0.53457665,0.7672883,0.57450527,0.78725266,0.59242636,0.79621315,0.70150155,0.8507508,0.65113235,0.8255662,0.66320646,0.8316032,0.7242113,0.8621056,0.716883,0.8584415
98316,0.78601193,0.89300597,0.73663217,0.86831605,0.67750794,0.83875394,0.6659887,0.83299434,0.7632526,0.8816263,0.84778094,0.9238905,0.78002924,0.89001465,0.82466495,0.9123325,0.78681666,0.8934083,0.842693,0.9213465
98317,0.44234973,0.72117484,0.46729612,0.73364806,0.39935166,0.6996758,0.40892285,0.70446146,0.4763226,0.7381613,0.5663042,0.7831521,0.5933542,0.7966771,0.51204056,0.7560203,0.56026393,0.78013194,0.5867572,0.7933786
98318,0.68730277,0.8436514,0.6882468,0.84412336,0.61858016,0.80929005,0.67475295,0.8373765,0.66454494,0.83227247,0.7076832,0.8538416,0.67950934,0.8397547,0.7214464,0.8607232,0.7487406,0.87437034,0.7525432,0.8762716
98319,0.6519613,0.82598066,0.62849796,0.814249,0.5871827,0.7935914,0.6641518,0.8320759,0.6151278,0.8075639,0.69212997,0.846065,0.6516222,0.8258111,0.69772804,0.848864,0.7185728,0.8592864,0.69146425,0.8457321
98320,0.688211,0.8441055,0.70613617,0.8530681,0.65511256,0.82755625,0.62776256,0.8138813,0.7247616,0.8623808,0.810161,0.9050805,0.76587003,0.88293505,0.8076867,0.90384334,0.78244245,0.8912212,0.8266438,0.9133219
98321,0.6829827,0.84149134,0.6098088,0.8049044,0.6181873,0.80909365,0.62131023,0.8106551,0.63308537,0.8165427,0.7638843,0.88194215,0.6489205,0.82446027,0.71725667,0.85862833,0.7247976,0.8623988,0.7435837,0.87179184
98322,0.6403719,0.82018596,0.66194,0.83097,0.5516149,0.77580744,0.61720055,0.8086003,0.66420686,0.83210343,0.7529925,0.87649626,0.72322536,0.8616127,0.79116464,0.8955823,0.7493801,0.87469006,0.7889124,0.8944562
98323,0.67403257,0.8370163,0.64689183,0.8234459,0.55383927,0.7769196,0.5968281,0.79841405,0.6817351,0.8408675,0.7523346,0.8761673,0.705829,0.8529145,0.7465012,0.8732506,0.69604343,0.84802175,0.7291875,0.86459374
98324,0.6129359,0.80646795,0.6016254,0.8008127,0.5485052,0.7742526,0.65571356,0.8278568,0.5738132,0.7869066,0.6414758,0.8207379,0.59875476,0.7993774,0.6714655,0.83573276,0.67133147,0.8356657,0.67546415,0.8377321
98325,0.6779613,0.8389807,0.6811944,0.8405972,0.63379884,0.8168994,0.67435837,0.8371792,0.6891913,0.8445957,0.7469207,0.87346035,0.7319566,0.8659783,0.7914926,0.8957463,0.79697627,0.89848816,0.79049706,0.89524853
98326,0.5461203,0.77306014,0.56036484,0.7801824,0.47950053,0.73975027,0.5373831,0.76869154,0.5219257,0.76096284,0.6329965,0.8164983,0.5893528,0.7946764,0.6467142,0.8233571,0.6785959,0.83929795,0.67851293,0.83925647
98327,0.5878487,0.79392433,0.6372268,0.8186134,0.5565361,0.77826804,0.5981587,0.79907936,0.59773886,0.79886943,0.6781477,0.83907384,0.6722661,0.83613306,0.7001711,0.85008556,0.7374097,0.86870486,0.7484802,0.8742401
98328,0.6713264,0.8356632,0.6125637,0.80628186,0.5781598,0.7890799,0.6905234,0.8452617,0.6361698,0.8180849,0.7013582,0.8506791,0.6529002,0.8264501,0.70644575,0.85322285,0.7174063,0.85870314,0.70791686,0.8539584
98329,0.57841694,0.7892085,0.5719988,0.7859994,0.5050417,0.75252086,0.6125839,0.80629194,0.55569386,0.77784693,0.63013303,0.8150665,0.6174805,0.80874026,0.6706251,0.83531255,0.69518065,0.8475903,0.6823818,0.84119093
98330,0.5684989,0.7842494,0.59530604,0.797653,0.51162094,0.7558105,0.55733085,0.7786654,0.5548499,0.77742493,0.5976453,0.79882264,0.6024232,0.8012116,0.64378256,0.8218913,0.65385234,0.8269262,0.6468847,0.82344234
98331,0.6657188,0.8328594,0.6141442,0.8070721,0.5887579,0.79437894,0.65772116,0.8288606,0.6233932,0.8116966,0.7191684,0.8595842,0.61171377,0.8058569,0.70541966,0.85270983,0.72724915,0.8636246,0.7019781,0.85098904
98332,0.5543168,0.7771584,0.57827663,0.7891383,0.52885485,0.7644274,0.60645795,0.803229,0.5554318,0.7777159,0.6216039,0.810802,0.63016343,0.8150817,0.6960267,0.84801334,0.6857642,0.8428821,0.67090297,0.8354515
98333,0.4694227,0.73471135,0.46590033,0.73295015,0.4181969,0.70909846,0.48861897,0.7443095,0.4658798,0.7329399,0.55260444,0.7763022,0.57757676,0.7887884,0.53389275,0.7669464,0.61261094,0.80630547,0.62643695,0.8132185
98334,0.5562385,0.7781192,0.6101665,0.8050833,0.5979837,0.79899186,0.54294866,0.77147436,0.53598416,0.7679921,0.53768873,0.76884437,0.48267338,0.7413367,0.56907314,0.7845366,0.5822418,0.7911209,0.5462684,0.77313423
98335,0.68049914,0.84024954,0.7126657,0.85633284,0.6415551,0.82077754,0.70782304,0.8539115,0.67182887,0.83591443,0.69321585,0.8466079,0.69728243,0.8486412,0.7748476,0.8874238,0.7560706,0.8780353,0.73862684,0.8693134
98336,0.5939869,0.7969935,0.5994464,0.7997232,0.58898294,0.79449147,0.60333157,0.8016658,0.59663486,0.79831743,0.65846515,0.8292326,0.58909935,0.7945497,0.6750915,0.83754575,0.65166867,0.82583433,0.61655617,0.8082781
98337,0.57780945,0.7889047,0.53921264,0.76960635,0.49900636,0.7495032,0.6032825,0.8016412,0.55943954,0.77971977,0.5999723,0.7999861,0.5818339,0.7909169,0.5886383,0.79431915,0.63610816,0.8180541,0.61948705,0.8097435
98338,0.5126108,0.7563054,0.56119144,0.7805957,0.49580592,0.747903,0.5098861,0.754943,0.49738878,0.7486944,0.41799515,0.7089976,0.47963852,0.7398193,0.5203275,0.7601638,0.5333935,0.76669675,0.5031018,0.7515509
98339,0.5672554,0.7836277,0.6081523,0.80407614,0.5176755,0.75883776,0.565362,0.782681,0.6124413,0.80622065,0.69817495,0.8490875,0.69065917,0.8453296,0.7036098,0.8518049,0.72397995,0.86199,0.7432058,0.8716029
98340,0.58588266,0.79294133,0.57398134,0.78699064,0.48767725,0.7438386,0.56105673,0.78052837,0.58602357,0.7930118,0.6963366,0.8481683,0.65897965,0.8294898,0.6492352,0.8246176,0.7078288,0.8539144,0.74090946,0.8704547
98341,0.64191306,0.8209565,0.64343524,0.8217176,0.5908941,0.79544705,0.6164335,0.80821675,0.6276747,0.81383735,0.7278447,0.86392236,0.69587755,0.8479388,0.72004485,0.8600224,0.71443963,0.8572198,0.7432037,0.8716018
98342,0.67638916,0.8381946,0.61398506,0.80699253,0.58894813,0.79447407,0.60349965,0.8017498,0.6572509,0.82862544,0.71040183,0.8552009,0.66782916,0.8339146,0.71083426,0.85541713,0.7230591,0.8615296,0.7444446,0.8722223
98343,0.48632377,0.7431619,0.50320387,0.75160193,0.43994313,0.71997154,0.47651288,0.73825645,0.48514318,0.7425716,0.5682581,0.784129,0.5357064,0.7678532,0.57570255,0.7878513,0.64276123,0.8213806,0.65284973,0.82642484
98344,0.69558775,0.8477939,0.68528533,0.84264266,0.6184895,0.80924475,0.6736405,0.83682024,0.67360044,0.8368002,0.75935274,0.87967634,0.69751835,0.8487592,0.74967694,0.8748385,0.75413465,0.8770673,0.7732562,0.8866281
98345,0.58767855,0.7938393,0.58496463,0.7924823,0.5390251,0.76951253,0.5383601,0.76918006,0.5576385,0.77881926,0.6554239,0.82771194,0.6208919,0.81044596,0.63421416,0.8171071,0.6467278,0.8233639,0.67246413,0.83623207
98346,0.56164634,0.7808232,0.5825431,0.79127157,0.544444,0.77222204,0.5996748,0.7998374,0.5935793,0.79678965,0.6665672,0.8332836,0.6248257,0.81241286,0.7064224,0.85321116,0.6806403,0.8403201,0.678259,0.8391295
