,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Score
98135,0.6822796,0.8411398,0.6640826,0.83204126,0.62998664,0.8149933,0.6179458,0.8089729,0.6957617,0.84788084,0.83124804,0.915624,0.7459806,0.8729903,0.7758831,0.88794154,0.7871355,0.89356774,0.82233894,0.91116947
98136,0.67194974,0.8359749,0.6594614,0.8297307,0.5632967,0.78164834,0.61424094,0.80712044,0.66451323,0.8322566,0.72905725,0.86452866,0.6784807,0.8392403,0.7122998,0.8561499,0.7405903,0.87029517,0.7324252,0.8662126
98137,0.5972883,0.7986442,0.60466015,0.8023301,0.50543153,0.75271577,0.581134,0.79056704,0.5926707,0.79633534,0.702932,0.851466,0.6865748,0.8432874,0.70742977,0.8537149,0.7309333,0.86546665,0.75217366,0.87608683
98138,0.6088892,0.8044446,0.56223404,0.781117,0.5351922,0.7675961,0.553637,0.7768185,0.62867653,0.81433827,0.7790779,0.88953894,0.70485747,0.85242873,0.70656013,0.85328007,0.7429278,0.8714639,0.7957829,0.89789146
98171,0.617849,0.8089245,0.5904354,0.7952177,0.52397734,0.76198864,0.536114,0.768057,0.6338458,0.8169229,0.7268604,0.8634302,0.7077651,0.85388255,0.6750577,0.8375288,0.7034745,0.85173726,0.74680066,0.87340033
98172,0.6894978,0.8447489,0.69253314,0.84626657,0.62676704,0.8133835,0.6207479,0.81037396,0.73585796,0.867929,0.7958652,0.8979326,0.7959316,0.8979658,0.79282427,0.89641213,0.77005255,0.8850263,0.8138782,0.9069391
98173,0.68466926,0.8423346,0.6685513,0.83427566,0.59292203,0.796461,0.5900215,0.79501075,0.70224625,0.8511231,0.79559565,0.8977978,0.7447146,0.8723573,0.74549353,0.87274677,0.7839001,0.89195,0.8072003,0.90360016
98245,0.62971246,0.81485623,0.6273354,0.8136677,0.54635465,0.7731773,0.5856974,0.7928487,0.6265508,0.8132754,0.7135052,0.85675263,0.7115565,0.8557782,0.7215631,0.86078155,0.74487627,0.87243813,0.7440894,0.8720447
98250,0.770577,0.8852885,0.7904465,0.89522326,0.73122966,0.86561483,0.7095535,0.85477674,0.7290448,0.8645224,0.7077832,0.8538916,0.6668136,0.8334068,0.7883344,0.8941672,0.70403314,0.85201657,0.710207,0.8551035
98251,0.67870843,0.8393542,0.6265012,0.8132506,0.5816351,0.79081756,0.60563004,0.802815,0.67239124,0.8361956,0.7745956,0.8872978,0.710086,0.855043,0.7213383,0.86066914,0.76049066,0.8802453,0.75315464,0.8765773
98252,0.5167508,0.7583754,0.52828026,0.7641401,0.4324453,0.71622264,0.641411,0.82070553,0.5210529,0.7605264,0.49231935,0.7461597,0.5262663,0.76313317,0.52193356,0.7609668,0.58359295,0.79179645,0.5232084,0.7616042
98253,0.72136885,0.8606844,0.6553713,0.82768565,0.6038177,0.80190885,0.6645574,0.8322787,0.6532066,0.8266033,0.72765946,0.86382973,0.65659595,0.828298,0.6988954,0.8494477,0.7270111,0.86350554,0.74970156,0.87485075
98254,0.6888434,0.84442174,0.7006987,0.8503493,0.65503263,0.8275163,0.6822443,0.84112215,0.7070293,0.8535147,0.7828054,0.8914027,0.73090476,0.8654524,0.8091538,0.9045769,0.79994273,0.89997137,0.80686176,0.9034309
98255,0.779736,0.889868,0.74625355,0.87312675,0.7064637,0.85323185,0.70513326,0.8525666,0.76845264,0.8842263,0.8542762,0.9271381,0.7667023,0.88335115,0.83836067,0.91918033,0.79941136,0.89970565,0.8291176,0.91455877
98256,0.7202662,0.8601331,0.6997658,0.8498829,0.6531641,0.8265821,0.700031,0.8500155,0.7217237,0.86086184,0.7914829,0.89574146,0.7168429,0.85842144,0.77143383,0.8857169,0.77362746,0.88681376,0.78246856,0.8912343
98257,0.7786478,0.8893239,0.75398695,0.8769935,0.7110041,0.855502,0.73682857,0.8684143,0.7592505,0.87962526,0.81771797,0.908859,0.749081,0.8745405,0.8592096,0.92960477,0.81541467,0.90770733,0.8286252,0.9143126
98258,0.6831218,0.8415609,0.6969687,0.84848434,0.6252115,0.81260574,0.6310753,0.8155377,0.61989856,0.8099493,0.65196526,0.82598263,0.67100227,0.83550113,0.64310455,0.8215523,0.68272924,0.8413646,0.7003744,0.8501872
98259,0.659781,0.8298905,0.613121,0.8065605,0.578292,0.789146,0.615499,0.8077495,0.6442802,0.8221401,0.73829556,0.8691478,0.6888038,0.8444019,0.697808,0.848904,0.740857,0.8704285,0.75936365,0.8796818
98260,0.6853473,0.84267366,0.72717655,0.8635883,0.6730116,0.8365058,0.71792245,0.8589612,0.7185901,0.859295,0.74249154,0.87124574,0.7299095,0.8649547,0.7915484,0.8957742,0.77351665,0.8867583,0.77923083,0.8896154
98261,0.69727445,0.8486372,0.7075076,0.8537538,0.6539568,0.8269784,0.69654024,0.8482701,0.7064588,0.8532294,0.74409413,0.87204707,0.75006485,0.8750324,0.7417737,0.87088686,0.7637608,0.8818804,0.7601053,0.8800527
98262,0.74175805,0.87087905,0.7163924,0.8581962,0.6752717,0.8376359,0.68662745,0.8433137,0.70577884,0.8528894,0.82012427,0.91006213,0.7298642,0.86493206,0.8135466,0.9067733,0.7996261,0.89981306,0.8223642,0.9111821
98263,0.7060592,0.8530296,0.71376145,0.8568807,0.64537406,0.82268703,0.6830069,0.84150344,0.70106673,0.85053337,0.7388215,0.86941075,0.7112664,0.8556332,0.7634071,0.88170356,0.75595444,0.87797725,0.7665925,0.88329625
98264,0.59342307,0.79671156,0.6119664,0.8059832,0.5331533,0.76657665,0.6628369,0.83141845,0.5416622,0.7708311,0.574129,0.7870645,0.565606,0.782803,0.654022,0.827011,0.64475226,0.82237613,0.6069547,0.80347735
98265,0.7470381,0.87351906,0.71357,0.856785,0.65021986,0.82510996,0.6624577,0.83122885,0.7199394,0.85996974,0.8123864,0.9061932,0.73462933,0.8673147,0.7832625,0.89163125,0.7823459,0.89117295,0.800848,0.900424
98266,0.75716394,0.878582,0.69492805,0.847464,0.6318879,0.81594396,0.6899532,0.8449766,0.713393,0.8566965,0.80243164,0.9012158,0.7347024,0.8673512,0.7713129,0.8856565,0.771653,0.88582647,0.7960521,0.89802605
98267,0.73389345,0.8669467,0.69322765,0.8466138,0.6800786,0.8400393,0.6883997,0.84419984,0.68501747,0.84250873,0.726179,0.8630895,0.6658212,0.8329106,0.77593213,0.88796604,0.74881935,0.8744097,0.75629085,0.87814546
98268,0.7363337,0.86816686,0.72452164,0.8622608,0.6765251,0.83826256,0.6524323,0.82621616,0.6926925,0.84634626,0.77198786,0.88599396,0.67469895,0.8373495,0.7640854,0.8820427,0.70392406,0.85196203,0.7434162,0.8717081
98269,0.72420204,0.862101,0.6667074,0.8333537,0.63379663,0.81689835,0.62328655,0.81164324,0.7224411,0.86122054,0.8192946,0.9096473,0.71900433,0.8595022,0.7695677,0.88478386,0.76254195,0.881271,0.8005321,0.90026605
98270,0.6792877,0.83964384,0.64543414,0.8227171,0.58500075,0.7925004,0.6330154,0.8165077,0.63827807,0.819139,0.73473895,0.8673695,0.6851152,0.8425576,0.71899843,0.8594992,0.768999,0.8844995,0.71953213,0.85976607
98271,0.6368003,0.81840014,0.6085422,0.8042711,0.5235101,0.76175505,0.57255703,0.7862785,0.6294886,0.8147443,0.75978136,0.8798907,0.7242202,0.86211014,0.71196365,0.8559818,0.73263586,0.8663179,0.7728462,0.8864231
98272,0.66414416,0.8320721,0.6797551,0.83987755,0.592204,0.796102,0.6159759,0.8079879,0.6789652,0.8394826,0.7851269,0.89256346,0.71146035,0.8557302,0.7565049,0.87825245,0.7587414,0.8793707,0.8095775,0.90478873
98273,0.7207391,0.86036956,0.7213832,0.8606916,0.618128,0.80906403,0.6441127,0.82205635,0.71385896,0.8569295,0.80887544,0.9044377,0.7729677,0.88648385,0.82257056,0.9112853,0.80294204,0.901471,0.84636647,0.9231832
98274,0.6904463,0.8452232,0.68193316,0.8409666,0.6243114,0.8121557,0.669255,0.8346275,0.72395813,0.86197907,0.81862795,0.909314,0.74181604,0.870908,0.803983,0.9019915,0.7881004,0.89405024,0.80449915,0.9022496
98275,0.6655051,0.8327526,0.6516732,0.8258366,0.6246569,0.81232846,0.685333,0.8426665,0.6926712,0.8463356,0.7332201,0.86661005,0.7149734,0.8574867,0.7663353,0.8831676,0.75468135,0.8773407,0.7590792,0.8795396
98276,0.70015836,0.8500792,0.7134955,0.85674775,0.643137,0.8215685,0.683541,0.8417705,0.7388916,0.8694458,0.7700064,0.8850032,0.7539456,0.8769728,0.8051279,0.9025639,0.8011743,0.90058714,0.7997664,0.8998832
98277,0.68455744,0.8422787,0.6741129,0.83705646,0.59933835,0.79966915,0.6839397,0.84196985,0.65260506,0.8263025,0.74891543,0.8744577,0.7042099,0.85210496,0.760664,0.880332,0.7767756,0.8883878,0.7568891,0.87844455
98278,0.72396594,0.86198294,0.69235235,0.84617615,0.65415967,0.82707983,0.66324776,0.8316239,0.7284981,0.86424905,0.84396964,0.9219848,0.75368094,0.8768405,0.7949784,0.8974892,0.80766463,0.9038323,0.8188183,0.90940917
98279,0.73098016,0.8654901,0.7002605,0.85013026,0.65113086,0.82556546,0.6896745,0.84483725,0.73008466,0.8650423,0.8248051,0.9124025,0.74321073,0.8716054,0.80199146,0.90099573,0.77147496,0.8857375,0.8051549,0.90257746
98280,0.6343186,0.8171593,0.62412345,0.8120617,0.56491417,0.7824571,0.6376614,0.8188307,0.6243096,0.81215477,0.7290071,0.86450356,0.67364955,0.8368248,0.7183104,0.8591552,0.73825896,0.8691295,0.73892725,0.8694636
98281,0.7202041,0.86010206,0.70314914,0.85157454,0.61677945,0.8083897,0.641148,0.820574,0.7145737,0.8572868,0.8154916,0.90774584,0.751271,0.8756355,0.7891431,0.89457154,0.7895558,0.8947779,0.82113516,0.9105676
98282,0.6876861,0.84384304,0.6885653,0.8442826,0.6013504,0.8006752,0.65311116,0.8265556,0.6696298,0.8348149,0.77833515,0.88916755,0.73456824,0.8672841,0.7522087,0.87610435,0.7911312,0.8955656,0.8142407,0.90712035
98283,0.75303715,0.8765186,0.70719904,0.85359955,0.65094537,0.8254727,0.6990561,0.8495281,0.71004266,0.85502136,0.7733544,0.8866772,0.7449117,0.87245584,0.77742183,0.8887109,0.782772,0.89138603,0.7966938,0.8983469
98284,0.5406852,0.7703426,0.5178538,0.75892687,0.45781866,0.7289093,0.4987349,0.7493675,0.5602742,0.78013706,0.68360364,0.8418018,0.6814915,0.84074575,0.6634825,0.8317412,0.71449983,0.8572499,0.74936044,0.8746802
98285,0.60697114,0.8034856,0.5697098,0.7848549,0.5090262,0.75451314,0.58150864,0.7907543,0.5849819,0.79249096,0.7154149,0.85770744,0.6505339,0.82526696,0.6726272,0.8363136,0.7476353,0.8738177,0.7374898,0.8687449
98286,0.6848155,0.84240776,0.6433528,0.8216764,0.57824516,0.7891226,0.6139021,0.80695105,0.6659276,0.8329638,0.7526928,0.8763464,0.7009728,0.8504864,0.7301855,0.86509275,0.7584815,0.87924075,0.76029575,0.8801479
98287,0.723997,0.8619985,0.6998275,0.8499137,0.6345868,0.8172934,0.6372652,0.8186326,0.726722,0.863361,0.81911385,0.9095569,0.77068734,0.8853437,0.8146127,0.9073063,0.78035283,0.8901764,0.81837696,0.9091885
98288,0.6889105,0.84445524,0.7136995,0.8568498,0.64482385,0.8224119,0.6234188,0.8117094,0.6942192,0.84710956,0.7044288,0.8522144,0.6705539,0.83527696,0.7596076,0.8798038,0.7293458,0.8646729,0.71933347,0.8596667
98289,0.71896136,0.8594807,0.6784287,0.8392143,0.6260393,0.81301963,0.6424135,0.82120675,0.6987814,0.8493907,0.81576633,0.90788317,0.75834465,0.8791723,0.77820563,0.8891028,0.7789704,0.88948524,0.8170919,0.908546
98290,0.5888081,0.79440403,0.60384595,0.801923,0.54470503,0.7723525,0.5169767,0.75848836,0.6156312,0.8078156,0.69111335,0.8455567,0.70748246,0.8537412,0.65213954,0.8260698,0.69441795,0.847209,0.7292204,0.8646102
98291,0.7190454,0.8595227,0.69742996,0.84871495,0.6494763,0.82473814,0.65169877,0.8258494,0.7169297,0.85846484,0.808555,0.9042775,0.74095356,0.8704768,0.7933284,0.8966642,0.8012958,0.9006479,0.82135224,0.9106761
98292,0.6398094,0.8199047,0.64774895,0.8238745,0.55735916,0.7786796,0.6317607,0.81588036,0.6505488,0.8252744,0.7307914,0.86539567,0.70108503,0.85054255,0.72831726,0.86415863,0.7404891,0.87024456,0.757589,0.8787945
98293,0.7222259,0.86111295,0.679322,0.839661,0.61789167,0.80894583,0.6363375,0.81816876,0.7062341,0.85311705,0.81126523,0.9056326,0.7415651,0.87078255,0.783722,0.89186096,0.771849,0.88592446,0.8067306,0.9033653
98294,0.6866673,0.84333366,0.6176071,0.80880356,0.60029334,0.8001467,0.63669056,0.8183453,0.6335454,0.8167727,0.683721,0.84186053,0.61458164,0.8072908,0.6693513,0.83467567,0.70198697,0.8509935,0.6693444,0.8346722
98295,0.644629,0.8223145,0.63866216,0.81933105,0.5775862,0.7887931,0.5983851,0.79919255,0.6515542,0.8257771,0.7805981,0.8902991,0.7106259,0.85531294,0.747789,0.8738945,0.78921014,0.89460504,0.7952161,0.89760804
98296,0.6840073,0.84200364,0.6801859,0.84009296,0.58827865,0.7941393,0.61958313,0.80979156,0.6493806,0.82469034,0.7434368,0.8717184,0.68584263,0.8429213,0.7481953,0.87409765,0.74882394,0.87441194,0.75469637,0.8773482
98297,0.70949674,0.85474837,0.7100834,0.85504174,0.64933443,0.8246672,0.6927866,0.8463933,0.6845892,0.8422946,0.71467733,0.85733867,0.6844275,0.84221375,0.7871835,0.89359176,0.77212393,0.88606197,0.77050793,0.88525397
98298,0.69032043,0.84516025,0.66457915,0.8322896,0.61493784,0.8074689,0.6540117,0.82700586,0.67717326,0.8385866,0.75909275,0.8795464,0.719329,0.8596645,0.7546437,0.87732184,0.73437726,0.86718863,0.7637998,0.8818999
98299,0.7036207,0.85181034,0.7341522,0.8670761,0.64385974,0.8219299,0.6480873,0.82404363,0.74713385,0.8735669,0.7941894,0.8970947,0.7633569,0.88167846,0.8171866,0.9085933,0.74644345,0.87322176,0.7927583,0.8963791
98300,0.5620334,0.7810167,0.5863567,0.7931783,0.53565335,0.7678267,0.5458828,0.7729414,0.600178,0.800089,0.6474326,0.8237163,0.6515342,0.8257671,0.67485815,0.83742905,0.67475826,0.8373791,0.68134797,0.840674
98301,0.53336436,0.76668215,0.5030603,0.7515302,0.46683252,0.73341626,0.4822622,0.74113107,0.56043935,0.7802197,0.6630068,0.8315034,0.6282619,0.81413096,0.6359676,0.8179838,0.65781343,0.8289067,0.6978514,0.8489257
98302,0.7669269,0.88346344,0.7091528,0.8545764,0.67087096,0.8354355,0.6576561,0.82882804,0.74719155,0.8735958,0.8703622,0.93518114,0.7680755,0.88403773,0.82804525,0.9140226,0.7967013,0.89835066,0.84147984,0.9207399
98303,0.7078631,0.85393155,0.6561397,0.8280698,0.5950446,0.7975223,0.60341257,0.8017063,0.7257663,0.86288315,0.8619293,0.93096465,0.773229,0.8866145,0.7868842,0.8934421,0.78631395,0.893157,0.8577963,0.92889816
98304,0.7550087,0.87750435,0.74450254,0.8722513,0.6727468,0.8363734,0.68781173,0.84390587,0.72878087,0.86439043,0.7838944,0.8919472,0.74484754,0.87242377,0.80956864,0.9047843,0.7804103,0.89020514,0.77150965,0.8857548
98305,0.7678108,0.8839054,0.71306145,0.8565307,0.6491952,0.8245976,0.6938286,0.8469143,0.7338932,0.8669466,0.8170253,0.90851265,0.7419331,0.87096655,0.7804468,0.8902234,0.76418984,0.8820949,0.8009769,0.90048844
98306,0.68297625,0.8414881,0.62622297,0.8131115,0.6145338,0.8072669,0.60585904,0.8029295,0.64274997,0.821375,0.7902443,0.8951222,0.6603843,0.83019215,0.7485926,0.8742963,0.7387469,0.86937344,0.7821986,0.89109933
98307,0.7420045,0.87100226,0.7197033,0.85985166,0.65838265,0.8291913,0.6532123,0.82660615,0.74927235,0.8746362,0.8757665,0.93788326,0.79424024,0.8971201,0.83848464,0.9192423,0.79026186,0.89513093,0.84178644,0.9208932
98308,0.69574565,0.84787285,0.6903997,0.8451998,0.62283885,0.8114194,0.6484188,0.8242094,0.7325612,0.86628056,0.80593574,0.9029679,0.8066272,0.90331364,0.7871567,0.89357835,0.76850677,0.8842534,0.8115998,0.90579987
98309,0.72793853,0.86396927,0.72510254,0.8625513,0.6751245,0.83756226,0.63714385,0.8185719,0.7344439,0.86722195,0.81745493,0.90872747,0.7423959,0.87119794,0.8106327,0.90531635,0.820964,0.910482,0.79699874,0.89849937
98310,0.71295595,0.856478,0.6842415,0.84212077,0.65393615,0.8269681,0.6556964,0.8278482,0.6816078,0.84080386,0.7097281,0.85486406,0.70673025,0.8533651,0.7209724,0.8604862,0.6844583,0.8422291,0.72460556,0.8623028
98311,0.68564785,0.8428239,0.65953946,0.82976973,0.57937396,0.789687,0.6104505,0.80522525,0.67428076,0.8371404,0.77862585,0.8893129,0.75071555,0.87535775,0.7169552,0.8584776,0.7642319,0.88211596,0.8092118,0.90460587
98312,0.7045448,0.8522724,0.7254036,0.8627018,0.6480835,0.8240417,0.67498374,0.83749187,0.71020395,0.85510194,0.7389469,0.86947346,0.74854076,0.8742704,0.7774019,0.88870096,0.7308859,0.865443,0.7712227,0.88561136
98313,0.6398957,0.81994784,0.6397979,0.81989896,0.550473,0.7752365,0.59870017,0.7993501,0.6423639,0.82118195,0.74246085,0.8712304,0.691203,0.8456015,0.7481481,0.87407404,0.7412376,0.8706188,0.7826718,0.8913359
98314,0.7351179,0.86755896,0.6981792,0.8490896,0.6628734,0.8314367,0.68525374,0.84262687,0.7269752,0.8634876,0.8354246,0.91771233,0.73424697,0.8671235,0.80802333,0.90401167,0.78943837,0.8947192,0.82881665,0.9144083
98315,0.68505144,0.8425257,0.6572014,0.8286007,0.6126796,0.8063398,0.61290264,0.8064513,0.66990685,0.8349534,0.8271152,0.9135576,0.7156524,0.85782623,0.7662295,0.88311476,0.7901812,0.8950906,0.80507326,0.90253663
98316,0.757298,0.878649,0.7232939,0.86164695,0.6690058,0.83450294,0.6484178,0.82420886,0.77712935,0.8885647,0.8730316,0.9365158,0.78570485,0.8928524,0.8144477,0.9072238,0.7890519,0.89452595,0.83517385,0.9175869
98317,0.5878044,0.79390216,0.6177202,0.80886006,0.53042156,0.76521075,0.5333339,0.76666695,0.6471964,0.8235982,0.7403716,0.8701858,0.74447083,0.8722354,0.6887366,0.84436834,0.72486347,0.86243176,0.7651155,0.88255775
98318,0.7511391,0.8755696,0.70976645,0.8548832,0.67757726,0.8387886,0.65587914,0.82793957,0.7339359,0.8669679,0.81184876,0.9059244,0.74775565,0.8738778,0.7846403,0.89232016,0.7943294,0.8971647,0.8118595,0.90592974
98319,0.6903957,0.84519786,0.67514694,0.83757347,0.6526065,0.82630324,0.708936,0.854468,0.659639,0.8298195,0.7270379,0.86351895,0.6862883,0.8431442,0.7433107,0.87165534,0.76315993,0.88158,0.7470424,0.8735212
98320,0.7640368,0.8820184,0.7225579,0.86127895,0.6886483,0.8443241,0.6559416,0.8279708,0.77093345,0.8854667,0.8478428,0.9239214,0.76194584,0.8809729,0.82125306,0.91062653,0.7855725,0.89278626,0.8341731,0.91708654
98321,0.7182095,0.85910475,0.6809589,0.8404795,0.64172816,0.8208641,0.66210186,0.83105093,0.70439136,0.8521957,0.83375245,0.9168762,0.73535156,0.8676758,0.79598534,0.8979927,0.79451907,0.89725953,0.823668,0.911834
98322,0.665915,0.8329575,0.6445005,0.82225025,0.5707608,0.78538036,0.6230258,0.8115129,0.6853436,0.8426718,0.81376934,0.9068847,0.74348474,0.87174237,0.7892829,0.89464146,0.76659507,0.88329756,0.82951975,0.9147599
98323,0.7401011,0.87005055,0.68288004,0.84144,0.612681,0.80634046,0.6095313,0.80476564,0.7636863,0.88184315,0.8155496,0.9077748,0.76633114,0.8831656,0.80448073,0.9022404,0.75588906,0.8779445,0.8050065,0.90250325
98324,0.7101412,0.8550706,0.6768185,0.83840925,0.64409304,0.8220465,0.65370154,0.8268508,0.7004607,0.85023034,0.7818915,0.8909458,0.7241905,0.86209524,0.76944673,0.88472337,0.7571753,0.87858766,0.78838235,0.89419115
98325,0.6962117,0.84810585,0.6822382,0.8411191,0.64759433,0.82379717,0.6745454,0.8372727,0.6776619,0.83883095,0.76943815,0.8847191,0.720678,0.860339,0.793972,0.896986,0.78032696,0.8901635,0.79075754,0.89537877
98326,0.6188327,0.80941635,0.6476004,0.8238002,0.5526968,0.7763484,0.5858162,0.7929081,0.6131656,0.8065828,0.715173,0.8575865,0.68934834,0.84467417,0.7218906,0.86094534,0.7664549,0.88322747,0.7722743,0.8861371
98327,0.6597701,0.829885,0.67492515,0.83746254,0.59366894,0.79683447,0.6215618,0.8107809,0.6803242,0.8401621,0.79351676,0.8967584,0.7529074,0.8764537,0.7763376,0.8881688,0.7897969,0.8948984,0.83030564,0.9151528
98328,0.71274555,0.8563728,0.6508345,0.8254173,0.6328889,0.81644446,0.6957911,0.84789556,0.70409274,0.8520464,0.77303374,0.88651687,0.71740764,0.85870385,0.78399837,0.8919992,0.76051545,0.8802577,0.7872361,0.89361805
98329,0.71023023,0.8551151,0.7084833,0.8542416,0.61778533,0.80889267,0.6955159,0.84775794,0.6983088,0.8491544,0.7341963,0.86709815,0.7267796,0.8633898,0.79081917,0.8954096,0.79424626,0.8971231,0.78503346,0.89251673
98330,0.6626775,0.83133876,0.66622484,0.8331124,0.5981113,0.79905564,0.6281464,0.8140732,0.6343148,0.8171574,0.68834996,0.844175,0.65175337,0.8258767,0.70489836,0.8524492,0.7235092,0.8617546,0.71088004,0.85544
98331,0.71962565,0.85981286,0.6625321,0.83126605,0.64200765,0.8210038,0.67403126,0.8370156,0.6818242,0.8409121,0.79163575,0.8958179,0.6734353,0.8367176,0.7578397,0.87891984,0.7637625,0.88188124,0.7632307,0.88161534
98332,0.5619523,0.7809762,0.55015576,0.7750779,0.49573308,0.7478665,0.5635973,0.78179866,0.5656924,0.7828462,0.67034495,0.8351725,0.65957934,0.82978964,0.67463225,0.83731616,0.68693924,0.8434696,0.71555233,0.85777617
98333,0.54714894,0.7735745,0.5440145,0.7720072,0.47864735,0.7393237,0.5206181,0.76030904,0.55904216,0.7795211,0.6474719,0.82373595,0.66124856,0.8306243,0.61169577,0.8058479,0.6603389,0.83016944,0.7074638,0.8537319
98334,0.6830869,0.84154344,0.6930835,0.84654176,0.69736075,0.8486804,0.62702185,0.8135109,0.65716326,0.82858163,0.68560374,0.84280187,0.59327483,0.7966374,0.696418,0.848209,0.681392,0.840696,0.68277866,0.8413893
98335,0.7218889,0.86094445,0.70459616,0.8522981,0.64240295,0.82120144,0.6812078,0.8406039,0.6976225,0.84881127,0.7818788,0.8909394,0.7320808,0.8660404,0.8065654,0.9032827,0.7809719,0.89048594,0.78962517,0.8948126
98336,0.65814644,0.8290732,0.6217388,0.8108694,0.62068284,0.8103414,0.6322423,0.81612116,0.62080705,0.8104035,0.70357454,0.85178727,0.5934812,0.7967406,0.6946387,0.84731936,0.6931267,0.84656334,0.66800344,0.8340017
98337,0.6474334,0.8237167,0.58645916,0.7932296,0.5303762,0.7651881,0.6103805,0.8051902,0.63012886,0.81506443,0.67729735,0.8386487,0.64836925,0.82418466,0.6401471,0.82007354,0.6798385,0.8399192,0.68256843,0.8412842
98338,0.6232858,0.8116429,0.625101,0.8125505,0.55867934,0.7793397,0.59826773,0.7991339,0.58731717,0.7936586,0.6188681,0.80943406,0.61980623,0.80990314,0.6557616,0.8278808,0.7058623,0.85293114,0.68170726,0.84085363
98339,0.612903,0.8064515,0.5953878,0.7976939,0.53407705,0.7670385,0.5713912,0.7856956,0.6435447,0.82177234,0.7547482,0.8773741,0.7210961,0.860548,0.7104813,0.85524064,0.7428693,0.8714347,0.7900018,0.89500093
98340,0.5960159,0.79800797,0.5830378,0.7915189,0.47864816,0.7393241,0.5499557,0.77497786,0.6091465,0.80457324,0.7160241,0.8580121,0.66983986,0.8349199,0.6656564,0.83282816,0.71665,0.858325,0.76663387,0.88331693
98341,0.6746541,0.83732706,0.68496335,0.8424817,0.5958921,0.79794604,0.66830766,0.83415383,0.67116714,0.83558357,0.764312,0.882156,0.7356572,0.8678286,0.8019805,0.90099025,0.7931927,0.8965963,0.8028774,0.9014387
98342,0.74118763,0.8705938,0.68843687,0.84421843,0.63059783,0.8152989,0.6077591,0.80387956,0.7172271,0.85861355,0.8452208,0.9226104,0.75871384,0.8793569,0.7833029,0.89165145,0.7869041,0.89345205,0.82542247,0.91271126
98343,0.46336603,0.731683,0.48431534,0.7421577,0.41205662,0.70602834,0.44892672,0.72446334,0.45160484,0.7258024,0.53359866,0.76679933,0.51168936,0.7558447,0.5575298,0.7787649,0.5923493,0.79617465,0.62864745,0.8143237
98344,0.66218996,0.831095,0.6520466,0.82602334,0.5800604,0.79003024,0.64150363,0.8207518,0.6314284,0.81571424,0.7362958,0.8681479,0.68847144,0.8442357,0.7332171,0.86660856,0.7345056,0.8672528,0.7460424,0.8730212
98345,0.706468,0.853234,0.6861135,0.84305674,0.6361667,0.81808335,0.6230316,0.8115158,0.69902897,0.8495145,0.80991685,0.9049584,0.73288834,0.8664442,0.76146114,0.88073057,0.7634655,0.88173276,0.814001,0.90700054
98346,0.59704566,0.79852283,0.6246872,0.8123436,0.56895906,0.7844795,0.6213462,0.8106731,0.6404109,0.82020545,0.6819305,0.8409653,0.64405,0.822025,0.71998,0.85999,0.71590495,0.8579525,0.70944726,0.85472363
98347,0.6534461,0.82672304,0.6227128,0.8113564,0.59308076,0.7965404,0.6057285,0.80286425,0.6358627,0.81793135,0.7555338,0.8777669,0.6704027,0.8352014,0.7237446,0.8618723,0.7755487,0.88777435,0.7782208,0.8891104
98348,0.5855374,0.7927687,0.5815688,0.79078436,0.49855354,0.74927676,0.57831085,0.7891554,0.58717036,0.7935852,0.6782341,0.83911705,0.6616129,0.8308065,0.66055226,0.83027613,0.73620164,0.8681008,0.7323941,0.86619705
