,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Score
98135,0.6968932,0.8484466,0.70263255,0.8513163,0.6364757,0.81823784,0.65583336,0.8279167,0.722456,0.861228,0.79927856,0.89963925,0.7659025,0.88295126,0.79641384,0.89820695,0.7770126,0.8885063,0.827821,0.9139105
98136,0.69019294,0.84509647,0.62698996,0.813495,0.5952002,0.7976001,0.6011591,0.80057955,0.69929475,0.8496474,0.83439,0.91719496,0.730767,0.8653835,0.776662,0.888331,0.7863278,0.8931639,0.80677706,0.9033885
98137,0.646902,0.82345104,0.6691228,0.8345614,0.57497966,0.78748983,0.61840045,0.8092002,0.6662576,0.8331288,0.73545945,0.8677297,0.7213496,0.8606748,0.74718595,0.873593,0.76108384,0.8805419,0.76627845,0.88313925
98138,0.58265805,0.791329,0.5679416,0.78397083,0.49840418,0.7492021,0.53912675,0.7695634,0.6059407,0.80297035,0.74263227,0.87131613,0.70987475,0.8549374,0.68905205,0.84452605,0.7344166,0.8672083,0.7802881,0.89014405
98171,0.6572839,0.82864195,0.61310744,0.8065537,0.55995464,0.7799773,0.5594257,0.77971286,0.6744206,0.8372103,0.7650523,0.88252616,0.71983385,0.8599169,0.7233571,0.86167854,0.72486824,0.86243415,0.7823701,0.89118505
98172,0.6731891,0.8365946,0.67479277,0.8373964,0.5852592,0.7926296,0.62067115,0.8103356,0.7431406,0.8715703,0.7733921,0.88669604,0.77711177,0.8885559,0.78088295,0.8904415,0.7720543,0.88602716,0.80641496,0.9032075
98173,0.7029004,0.8514502,0.6849788,0.84248936,0.60284746,0.8014237,0.6386596,0.8193298,0.7077675,0.85388374,0.80340725,0.9017036,0.74557215,0.87278605,0.7639902,0.8819951,0.8082483,0.90412414,0.812523,0.9062615
98245,0.7277961,0.86389804,0.711937,0.8559685,0.6446843,0.82234216,0.6438324,0.8219162,0.7333132,0.8666566,0.8346666,0.9173333,0.790246,0.895123,0.81220317,0.9061016,0.8058752,0.9029376,0.83555615,0.9177781
98250,0.7595656,0.8797828,0.792918,0.896459,0.697312,0.848656,0.6794487,0.83972436,0.7411835,0.87059176,0.7647785,0.88238925,0.7410336,0.8705168,0.8160677,0.90803385,0.76695895,0.8834795,0.76195693,0.88097847
98251,0.6391609,0.81958044,0.58332217,0.7916611,0.5434544,0.7717272,0.55509585,0.77754796,0.59304655,0.7965233,0.6555832,0.8277916,0.62137127,0.81068563,0.60107946,0.80053973,0.66328007,0.83164,0.63393104,0.8169655
98252,0.6366886,0.8183443,0.5888082,0.7944041,0.56264687,0.78132343,0.69531286,0.8476564,0.6286272,0.8143136,0.6262543,0.81312716,0.5989198,0.79945993,0.6429359,0.82146794,0.6552481,0.8276241,0.6171451,0.80857253
98253,0.6874491,0.84372455,0.6559459,0.82797295,0.60332036,0.8016602,0.62770945,0.8138547,0.6422904,0.8211452,0.66046304,0.83023155,0.61903507,0.8095175,0.6595652,0.8297826,0.67355144,0.8367757,0.67216575,0.8360829
98254,0.6798415,0.83992076,0.66230184,0.8311509,0.60594106,0.8029705,0.6613219,0.83066094,0.6784497,0.8392248,0.78083646,0.89041823,0.73652494,0.86826247,0.7751529,0.88757646,0.80687726,0.9034386,0.8141032,0.90705156
98255,0.7787559,0.88937795,0.7527591,0.87637955,0.7318163,0.86590815,0.70662564,0.85331285,0.7643964,0.8821982,0.8117255,0.90586275,0.7340658,0.8670329,0.8416449,0.92082244,0.7907057,0.89535284,0.81082845,0.9054142
98256,0.71644914,0.8582246,0.6719064,0.83595324,0.6314336,0.8157168,0.6997682,0.8498841,0.7077799,0.85388994,0.798656,0.899328,0.7115475,0.85577375,0.76686853,0.8834343,0.7863755,0.89318776,0.8081802,0.9040901
98257,0.7532553,0.8766277,0.7162311,0.85811555,0.65649366,0.82824683,0.6908097,0.84540486,0.7124364,0.8562182,0.7783122,0.8891561,0.6909679,0.84548396,0.81125957,0.90562975,0.7768223,0.88841116,0.78814703,0.8940735
98258,0.73100644,0.8655032,0.72535866,0.86267936,0.6572565,0.82862824,0.6656983,0.83284914,0.6736074,0.8368037,0.7387079,0.86935395,0.7082956,0.8541478,0.72490954,0.8624548,0.7342974,0.8671487,0.75076777,0.87538385
98259,0.6587187,0.82935935,0.6223688,0.8111844,0.59501815,0.7975091,0.5957123,0.79785615,0.663843,0.83192146,0.7468581,0.87342906,0.7103349,0.85516745,0.6964297,0.84821486,0.7602445,0.88012224,0.7781402,0.8890701
98260,0.7107314,0.8553657,0.7241279,0.86206394,0.6749337,0.83746684,0.74541116,0.8727056,0.726594,0.863297,0.77772796,0.888864,0.7272879,0.86364394,0.81533945,0.9076697,0.78906965,0.8945348,0.80399364,0.90199685
98261,0.73170924,0.8658546,0.71444285,0.8572214,0.65813684,0.8290684,0.72210824,0.8610541,0.72951674,0.8647584,0.7837013,0.89185065,0.76190746,0.8809537,0.7668587,0.88342935,0.7851504,0.8925752,0.8064565,0.9032283
98262,0.74360573,0.87180287,0.7116235,0.8558117,0.6555724,0.8277862,0.69115484,0.8455774,0.71397364,0.8569868,0.8122459,0.9061229,0.7478599,0.87393,0.8105664,0.9052832,0.7921173,0.8960587,0.81865424,0.90932715
98263,0.7000937,0.8500469,0.6771983,0.83859915,0.6395882,0.81979406,0.6711121,0.83555603,0.7190461,0.85952306,0.81617856,0.9080893,0.7238685,0.86193424,0.80141914,0.90070957,0.7861707,0.89308536,0.8221561,0.91107804
98264,0.69742084,0.8487104,0.68683267,0.84341633,0.5825968,0.7912984,0.73743474,0.8687174,0.63931024,0.8196551,0.6702887,0.83514434,0.63293684,0.8164684,0.7260636,0.8630318,0.71886075,0.8594304,0.6957189,0.84785944
98265,0.7590633,0.8795316,0.728287,0.8641435,0.6769842,0.8384921,0.6615205,0.83076024,0.7428844,0.8714422,0.8247194,0.9123597,0.75320697,0.8766035,0.7829138,0.8914569,0.7923124,0.8961562,0.82222515,0.91111255
98266,0.73039323,0.8651966,0.65553594,0.82776797,0.6330689,0.81653446,0.68855786,0.84427893,0.65586376,0.8279319,0.7206788,0.8603394,0.6246991,0.81234956,0.72110796,0.860554,0.7185746,0.85928726,0.7141329,0.85706645
98267,0.72337925,0.8616896,0.7007532,0.8503766,0.6410949,0.82054746,0.6917031,0.84585154,0.74265254,0.87132627,0.72708094,0.8635405,0.7123313,0.85616565,0.7635857,0.88179284,0.7714959,0.8857479,0.75059605,0.875298
98268,0.6945362,0.8472681,0.7274226,0.8637113,0.67937297,0.8396865,0.6673203,0.8336601,0.67198056,0.8359903,0.7244587,0.86222935,0.64370537,0.8218527,0.7581214,0.8790607,0.7259733,0.8629867,0.7431604,0.87158024
98269,0.67992234,0.8399612,0.63346654,0.81673324,0.6019294,0.8009647,0.6412144,0.8206072,0.6570895,0.82854474,0.77975106,0.88987553,0.69968325,0.8498416,0.7346728,0.8673364,0.748315,0.8741575,0.78157187,0.89078593
98270,0.65492725,0.8274636,0.62623525,0.8131176,0.5544535,0.77722675,0.56361926,0.7818096,0.6153269,0.80766344,0.7388408,0.8694204,0.6959158,0.8479579,0.7217516,0.8608758,0.762197,0.8810985,0.76144594,0.880723
98271,0.5917632,0.7958816,0.5682264,0.78411317,0.49029207,0.74514604,0.5411303,0.77056515,0.5791695,0.78958476,0.7285798,0.8642899,0.675745,0.8378725,0.6621115,0.83105576,0.7291776,0.8645888,0.75225985,0.8761299
98272,0.6881076,0.8440538,0.6963726,0.8481863,0.62394273,0.81197137,0.65656734,0.82828367,0.70153344,0.8507667,0.79294765,0.8964738,0.7368777,0.86843884,0.7878727,0.89393634,0.79964423,0.8998221,0.84397054,0.92198527
98273,0.71678245,0.8583912,0.73898613,0.86949307,0.6290134,0.8145067,0.6574391,0.82871956,0.68998426,0.84499216,0.7583854,0.8791927,0.73863983,0.8693199,0.81123424,0.9056171,0.80575275,0.9028764,0.8086922,0.9043461
98274,0.7281516,0.8640758,0.7155838,0.8577919,0.65171784,0.82585895,0.69724536,0.8486227,0.7334049,0.86670244,0.8316146,0.9158073,0.7646723,0.88233614,0.8177414,0.9088707,0.8055945,0.9027972,0.82516336,0.9125817
98275,0.7528596,0.8764298,0.7406609,0.87033045,0.67501557,0.8375078,0.6839727,0.84198636,0.7688876,0.88444376,0.79986084,0.8999304,0.760665,0.88033247,0.80206764,0.9010338,0.79382634,0.8969132,0.8113106,0.90565526
98276,0.659196,0.829598,0.6793961,0.8396981,0.5950971,0.79754853,0.642383,0.8211915,0.6926637,0.84633183,0.76174116,0.8808706,0.7476922,0.8738461,0.7775065,0.88875324,0.78350604,0.891753,0.7902746,0.8951373
98277,0.6758216,0.8379108,0.68505734,0.8425287,0.60102296,0.8005115,0.65170395,0.825852,0.6830437,0.84152186,0.78204024,0.8910201,0.7541566,0.8770783,0.7861301,0.89306504,0.8026706,0.9013353,0.8108151,0.90540755
98278,0.6516542,0.8258271,0.6275344,0.8137672,0.55328906,0.7766445,0.5963006,0.7981503,0.64983916,0.8249196,0.76938045,0.8846902,0.68541324,0.8427066,0.7210933,0.86054665,0.74215466,0.8710773,0.77791333,0.88895667
98279,0.7312726,0.8656363,0.69912314,0.8495616,0.6398112,0.81990564,0.6639631,0.83198154,0.70932925,0.8546646,0.82059515,0.9102976,0.7332863,0.8666432,0.79442894,0.8972145,0.76997954,0.88498974,0.80773365,0.9038668
98280,0.67144585,0.8357229,0.6674932,0.8337466,0.5984757,0.79923785,0.6134987,0.80674934,0.6343279,0.81716394,0.73565304,0.8678265,0.69448704,0.84724355,0.7238324,0.8619162,0.75678974,0.87839484,0.77517486,0.8875874
98281,0.7196097,0.85980487,0.7160592,0.8580296,0.6084019,0.80420095,0.6468304,0.82341516,0.7263415,0.86317074,0.7918538,0.8959269,0.7821582,0.89107907,0.797209,0.8986045,0.78891164,0.8944558,0.81332046,0.9066602
98282,0.68415654,0.84207827,0.68943644,0.8447182,0.6162902,0.8081451,0.68141425,0.8407071,0.6854502,0.8427251,0.7981241,0.89906204,0.73809695,0.8690485,0.7938881,0.89694405,0.7960018,0.8980009,0.81712985,0.9085649
98283,0.6953653,0.84768265,0.66387975,0.8319399,0.59332544,0.7966627,0.6544282,0.8272141,0.67835736,0.8391787,0.78510547,0.89255273,0.70662683,0.85331345,0.7715303,0.88576514,0.7383102,0.8691551,0.79098415,0.8954921
98284,0.56961083,0.7848054,0.54504,0.77252,0.48578358,0.7428918,0.5210775,0.76053876,0.5953549,0.79767746,0.71695125,0.8584756,0.7044823,0.85224116,0.70232207,0.851161,0.7363674,0.86818373,0.76351994,0.88176
98285,0.60241807,0.80120903,0.60450727,0.8022536,0.4964285,0.74821424,0.5909841,0.79549205,0.6105178,0.80525887,0.6914798,0.8457399,0.68573594,0.842868,0.6877401,0.84387004,0.74134636,0.8706732,0.73633635,0.8681682
98286,0.733341,0.8666705,0.7011374,0.8505687,0.63985974,0.81992984,0.6362684,0.8181342,0.7517836,0.8758918,0.7920697,0.89603484,0.76304734,0.88152367,0.79051805,0.895259,0.76669943,0.8833497,0.78594375,0.8929719
98287,0.6426492,0.8213246,0.63314474,0.81657237,0.56807256,0.7840363,0.61630356,0.8081518,0.6447525,0.82237625,0.7685667,0.88428336,0.7009165,0.85045826,0.78269887,0.89134943,0.74630904,0.8731545,0.7896502,0.8948251
98288,0.6830944,0.8415472,0.7026925,0.85134625,0.60181963,0.8009098,0.59820855,0.7991043,0.6844764,0.8422382,0.68125105,0.8406255,0.67226756,0.8361338,0.7348888,0.8674444,0.7190805,0.8595402,0.6993108,0.8496554
98289,0.726741,0.86337054,0.6992937,0.8496468,0.6449239,0.82246196,0.687976,0.843988,0.72752154,0.86376077,0.823444,0.911722,0.73549426,0.8677471,0.80162644,0.9008132,0.8031436,0.9015718,0.81813157,0.9090658
98290,0.59071434,0.79535717,0.5951067,0.79755336,0.57750916,0.7887546,0.52479494,0.76239747,0.6526258,0.8263129,0.7249372,0.8624686,0.732957,0.8664785,0.6655557,0.83277786,0.72373545,0.8618677,0.76239264,0.8811963
98291,0.68564796,0.842824,0.6607969,0.83039844,0.59757686,0.7987884,0.58645356,0.7932268,0.67104423,0.8355221,0.7893017,0.8946508,0.73112786,0.8655639,0.73364615,0.8668231,0.7575052,0.8787526,0.80313575,0.9015679
98292,0.65096676,0.8254834,0.6465074,0.8232537,0.55990696,0.7799535,0.621981,0.8109905,0.6877457,0.84387285,0.7573662,0.8786831,0.7434386,0.8717193,0.74674284,0.8733714,0.7488267,0.8744134,0.7828922,0.8914461
98293,0.7205031,0.86025155,0.70116246,0.8505812,0.6317943,0.8158971,0.6382513,0.81912565,0.7311824,0.86559117,0.8343899,0.91719496,0.7655258,0.8827629,0.8074489,0.90372443,0.8015351,0.90076756,0.8403747,0.92018735
98294,0.6625029,0.83125144,0.59930086,0.79965043,0.5693593,0.78467965,0.62220466,0.81110233,0.6243906,0.8121953,0.6940303,0.84701514,0.6300697,0.81503487,0.672482,0.836241,0.7221019,0.86105096,0.6809546,0.8404773
98295,0.63684374,0.81842184,0.6139872,0.8069936,0.57658863,0.7882943,0.5834473,0.7917236,0.6499114,0.8249557,0.76393986,0.8819699,0.7056954,0.8528477,0.728197,0.8640985,0.74278903,0.8713945,0.7847321,0.89236605
98296,0.7365914,0.86829567,0.72550607,0.86275303,0.62672186,0.8133609,0.647244,0.823622,0.7365289,0.86826444,0.82609564,0.9130478,0.7728139,0.88640696,0.8237817,0.91189086,0.802329,0.90116453,0.83323985,0.9166199
98297,0.72358763,0.8617938,0.7359992,0.8679996,0.67138827,0.83569413,0.6810969,0.84054846,0.7262167,0.86310834,0.79158294,0.8957915,0.73838687,0.86919343,0.80741227,0.90370613,0.7878716,0.8939358,0.8170852,0.90854263
98298,0.7142095,0.8571048,0.6792672,0.8396336,0.6163363,0.8081682,0.6394006,0.8197003,0.733243,0.8666215,0.82232225,0.9111611,0.7707356,0.8853678,0.79400253,0.89700127,0.7787597,0.88937986,0.82027656,0.91013825
98299,0.7057296,0.8528648,0.74646115,0.8732306,0.64607763,0.8230388,0.6509342,0.8254671,0.7601132,0.8800566,0.7881755,0.8940878,0.7627779,0.88138896,0.8009852,0.9004926,0.74263525,0.8713176,0.7806771,0.89033854
98300,0.66986847,0.83493423,0.6509579,0.8254789,0.5870031,0.79350156,0.6155863,0.80779314,0.6783788,0.8391894,0.79174834,0.89587414,0.7492633,0.87463164,0.7550616,0.8775308,0.746536,0.873268,0.7962616,0.8981308
98301,0.58681965,0.7934098,0.5411971,0.77059853,0.48210937,0.74105465,0.50242096,0.75121045,0.6142398,0.8071199,0.70291126,0.8514556,0.6860213,0.84301066,0.6586618,0.8293309,0.7059063,0.85295314,0.74142975,0.8707149
98302,0.7298785,0.8649392,0.699872,0.849936,0.63518274,0.81759137,0.69008625,0.8450431,0.7188692,0.8594346,0.7863158,0.8931579,0.7421336,0.8710668,0.78648806,0.893244,0.767738,0.883869,0.79301584,0.8965079
98303,0.7031641,0.85158205,0.66902804,0.834514,0.5892908,0.7946454,0.6132734,0.8066367,0.7360408,0.8680204,0.8528676,0.9264338,0.7759416,0.8879708,0.787791,0.8938955,0.7852575,0.8926288,0.85314053,0.9265703
98304,0.751946,0.875973,0.71781325,0.8589066,0.6488086,0.8244043,0.679001,0.8395005,0.7228736,0.86143684,0.80904853,0.90452427,0.76304877,0.8815244,0.8124017,0.9062009,0.80425537,0.9021277,0.8367853,0.91839266
98305,0.73061514,0.86530757,0.6970326,0.8485163,0.63539886,0.81769943,0.6438884,0.82194424,0.6873947,0.8436973,0.7604203,0.88021016,0.6936359,0.846818,0.7697259,0.88486296,0.7503135,0.87515676,0.76783514,0.88391757
98306,0.7443167,0.87215835,0.7074691,0.85373455,0.6674524,0.83372617,0.65139925,0.8256996,0.7616663,0.88083315,0.84195364,0.9209768,0.74266624,0.8713331,0.8145503,0.90727514,0.78267014,0.89133507,0.8149866,0.9074933
98307,0.72808707,0.86404353,0.7373766,0.8686883,0.650985,0.8254925,0.68461686,0.8423084,0.7536014,0.87680066,0.8345135,0.9172567,0.790946,0.895473,0.83664453,0.91832227,0.8207037,0.9103519,0.8471672,0.9235836
98308,0.691183,0.8455915,0.69163156,0.8458158,0.6119858,0.8059929,0.6579387,0.82896936,0.71441245,0.8572062,0.7918529,0.8959265,0.78155935,0.8907797,0.79135156,0.8956758,0.8031699,0.901585,0.8207257,0.91036284
98309,0.7162519,0.8581259,0.6954012,0.8477006,0.6492115,0.82460576,0.62916875,0.8145844,0.7025715,0.85128576,0.78971225,0.8948561,0.7345721,0.8672861,0.794857,0.8974285,0.79033804,0.895169,0.7916688,0.8958344
98310,0.7545737,0.87728685,0.74886394,0.87443197,0.7002803,0.85014015,0.67333764,0.83666885,0.77112865,0.8855643,0.8127295,0.90636474,0.7975501,0.89877504,0.7998303,0.89991516,0.755259,0.8776295,0.81412363,0.9070618
98311,0.7093697,0.8546848,0.6556954,0.8278477,0.58755016,0.7937751,0.6089064,0.8044532,0.70208794,0.85104394,0.8341458,0.9170729,0.77180266,0.88590133,0.7559364,0.8779682,0.77278185,0.8863909,0.8487601,0.92438006
98312,0.73189604,0.865948,0.7207948,0.8603974,0.6032601,0.80163,0.65054303,0.8252715,0.72548103,0.8627405,0.79587936,0.8979397,0.76751137,0.8837557,0.79078305,0.8953915,0.7682607,0.88413036,0.8148321,0.90741605
98313,0.7113427,0.85567135,0.7165691,0.8582846,0.6451224,0.8225612,0.6604969,0.8302485,0.7251901,0.8625951,0.8339154,0.91695774,0.7732912,0.88664556,0.8074,0.9037,0.7826349,0.8913175,0.84273547,0.92136776
98314,0.77689916,0.88844955,0.6988709,0.84943545,0.663283,0.8316415,0.6738293,0.83691466,0.7374369,0.86871845,0.8383393,0.91916966,0.71297777,0.8564889,0.8056674,0.9028337,0.7735477,0.8867738,0.79710186,0.8985509
98315,0.64049804,0.820249,0.6475164,0.82375824,0.5455625,0.77278125,0.58886373,0.79443187,0.6563612,0.8281806,0.7634076,0.8817038,0.6974188,0.8487094,0.7212759,0.86063796,0.7384872,0.8692436,0.7659438,0.8829719
98316,0.76513964,0.8825698,0.7442339,0.8721169,0.69030094,0.8451505,0.6710073,0.83550364,0.7761985,0.88809925,0.85517776,0.9275889,0.75841844,0.8792092,0.8236805,0.91184026,0.7993728,0.8996864,0.818578,0.909289
98317,0.6927842,0.8463921,0.6618061,0.83090305,0.5866021,0.79330105,0.59007394,0.795037,0.7393987,0.86969936,0.85392797,0.926964,0.79652053,0.89826024,0.7686176,0.8843088,0.75794894,0.87897444,0.84360844,0.9218042
98318,0.67780507,0.83890253,0.65318704,0.8265935,0.5844363,0.79221815,0.63596535,0.8179827,0.6488571,0.82442856,0.75456965,0.8772848,0.6953418,0.8476709,0.731875,0.8659375,0.7546216,0.8773108,0.782858,0.891429
98319,0.7002005,0.8501003,0.6813406,0.8406703,0.6071013,0.80355066,0.6321051,0.81605256,0.67110807,0.835554,0.7603309,0.88016546,0.72510695,0.8625535,0.73810166,0.86905086,0.769121,0.88456047,0.77272564,0.8863628
98320,0.7142158,0.8571079,0.6704658,0.8352329,0.607116,0.803558,0.5798236,0.7899118,0.7582438,0.8791219,0.86623406,0.93311703,0.7874609,0.89373046,0.7986077,0.89930385,0.7888278,0.8944139,0.84499735,0.9224987
98321,0.7347162,0.8673581,0.7054585,0.85272926,0.6806345,0.84031725,0.66513026,0.8325651,0.7325158,0.8662579,0.8654263,0.93271315,0.7871588,0.89357936,0.81783235,0.9089162,0.80482316,0.9024116,0.84636575,0.92318285
98322,0.66546166,0.8327308,0.66912854,0.83456427,0.582778,0.791389,0.61607236,0.8080362,0.7055563,0.85277814,0.79082,0.89541,0.7487452,0.8743726,0.7715279,0.88576394,0.7712451,0.88562256,0.8316524,0.9158262
98323,0.7536165,0.8768083,0.6992563,0.84962815,0.64952016,0.8247601,0.6064606,0.8032303,0.7630886,0.8815443,0.824653,0.9123265,0.77017343,0.8850867,0.80870694,0.9043535,0.7346228,0.86731136,0.8109872,0.9054936
98324,0.7069612,0.8534806,0.70309067,0.85154533,0.62011087,0.81005543,0.70496464,0.8524823,0.7093164,0.8546582,0.7813475,0.89067376,0.75322294,0.8766115,0.79264426,0.89632213,0.784253,0.8921265,0.80483234,0.90241617
98325,0.70845795,0.854229,0.673073,0.8365365,0.6301466,0.8150733,0.64452577,0.8222629,0.69816816,0.8490841,0.8284942,0.9142471,0.7638947,0.88194734,0.80344814,0.9017241,0.7922544,0.8961272,0.85744774,0.9287239
98326,0.7126722,0.8563361,0.70606077,0.8530304,0.6001509,0.8000754,0.61996424,0.8099821,0.6862421,0.84312105,0.7952607,0.89763033,0.7349304,0.8674652,0.7804006,0.89020026,0.815382,0.907691,0.80814904,0.90407455
98327,0.6106497,0.80532485,0.61829567,0.80914783,0.5348402,0.7674201,0.5685764,0.78428817,0.62695813,0.81347907,0.73049057,0.8652453,0.71219754,0.8560988,0.7177665,0.85888326,0.7478684,0.8739342,0.79070896,0.8953545
98328,0.72107804,0.860539,0.6899834,0.8449917,0.65149415,0.8257471,0.67732334,0.8386617,0.73617697,0.8680885,0.8200525,0.91002625,0.7486179,0.87430894,0.8360622,0.9180311,0.8102833,0.90514165,0.8281393,0.91406965
98329,0.6931059,0.84655297,0.6549506,0.8274753,0.5934299,0.79671496,0.6333033,0.81665164,0.7021265,0.85106325,0.78183496,0.8909175,0.7352303,0.86761516,0.7660545,0.88302726,0.77599394,0.887997,0.79824233,0.89912117
98330,0.6745163,0.83725816,0.6631109,0.8315555,0.60630846,0.80315423,0.61485565,0.8074278,0.6663009,0.83315045,0.75789016,0.8789451,0.7130129,0.85650647,0.73777556,0.8688878,0.74888295,0.8744415,0.7756397,0.8878199
98331,0.7662651,0.8831326,0.7106224,0.85531116,0.71669894,0.85834944,0.69780517,0.8489026,0.74742955,0.8737148,0.8547058,0.9273529,0.7288548,0.8644274,0.8122928,0.9061464,0.8191159,0.90955794,0.8272571,0.9136286
98332,0.6362592,0.8181296,0.6264734,0.8132367,0.5558073,0.7779037,0.6151109,0.80755544,0.650714,0.82535696,0.7455505,0.87277526,0.72214043,0.8610702,0.7613987,0.88069934,0.7612822,0.8806411,0.7824704,0.89123523
98333,0.6288135,0.81440675,0.61182547,0.80591273,0.53734916,0.7686746,0.5648893,0.78244466,0.6475097,0.82375485,0.76342773,0.88171387,0.75289404,0.876447,0.69753313,0.84876657,0.74465954,0.8723298,0.8074965,0.9037483
98334,0.67590487,0.83795244,0.65733385,0.8286669,0.66940844,0.8347042,0.6495488,0.8247744,0.630804,0.81540203,0.64198244,0.8209912,0.5834259,0.79171294,0.67257166,0.8362858,0.68158627,0.84079313,0.6646062,0.8323031
98335,0.7399002,0.86995006,0.73541856,0.8677093,0.6557132,0.8278566,0.704453,0.8522265,0.74030566,0.87015283,0.81472373,0.90736187,0.76771396,0.883857,0.8243938,0.9121969,0.7959277,0.8979639,0.8222195,0.91110975
98336,0.63283885,0.8164194,0.61949015,0.8097451,0.6217061,0.81085306,0.5973828,0.7986914,0.6415169,0.82075846,0.69687253,0.84843624,0.587593,0.79379654,0.68877304,0.8443865,0.66036034,0.83018017,0.6408227,0.8204113
98337,0.71839464,0.8591973,0.63777184,0.8188859,0.57945687,0.7897284,0.5926044,0.7963022,0.7065156,0.8532578,0.8003081,0.90015405,0.7357393,0.8678696,0.71928084,0.8596404,0.7286423,0.8643211,0.7648165,0.88240826
98338,0.6397335,0.8198668,0.6765084,0.8382542,0.60206217,0.8010311,0.6378581,0.8189291,0.59668505,0.7983425,0.54107296,0.7705365,0.52935576,0.7646779,0.6440109,0.82200545,0.6422203,0.8211101,0.5660676,0.7830338
98339,0.65394247,0.82697123,0.6283097,0.81415486,0.5731423,0.78657115,0.60773754,0.8038688,0.65443903,0.8272195,0.75509214,0.8775461,0.71087456,0.8554373,0.739818,0.869909,0.7380483,0.86902416,0.7823281,0.89116406
98340,0.6865597,0.84327984,0.6544292,0.8272146,0.5894383,0.79471916,0.5879595,0.79397976,0.6850091,0.84250456,0.79443944,0.8972197,0.74800587,0.87400293,0.7345561,0.86727804,0.7609964,0.8804982,0.81207335,0.9060367
98341,0.7145778,0.8572889,0.7185346,0.8592673,0.63475937,0.8173797,0.6912762,0.8456381,0.7157054,0.8578527,0.83874637,0.91937315,0.7686536,0.8843268,0.85616875,0.9280844,0.8285483,0.91427416,0.84957904,0.92478955
98342,0.72188383,0.8609419,0.6606009,0.83030045,0.6015954,0.8007977,0.60919213,0.80459607,0.7127793,0.85638964,0.8057208,0.9028604,0.73586774,0.86793387,0.75805396,0.879027,0.7594278,0.8797139,0.8147123,0.90735614
98343,0.44026703,0.72013354,0.4607658,0.7303829,0.3675002,0.6837501,0.43813735,0.71906865,0.43201947,0.71600974,0.5159658,0.7579829,0.5097899,0.754895,0.5444273,0.77221364,0.559785,0.7798925,0.60605735,0.8030287
98344,0.74872684,0.8743634,0.7249509,0.86247545,0.6757498,0.8378749,0.7141206,0.8570603,0.72097695,0.8604885,0.7965845,0.89829224,0.72313416,0.8615671,0.80325127,0.90162563,0.7795305,0.88976526,0.8049385,0.9024693
98345,0.7095792,0.8547896,0.6687749,0.8343874,0.6081503,0.8040751,0.5910013,0.79550064,0.69712764,0.8485638,0.81900036,0.9095002,0.74321735,0.8716087,0.73480827,0.8674041,0.75453997,0.87727,0.8134404,0.90672016
98346,0.6575276,0.82876384,0.66740215,0.8337011,0.62049437,0.8102472,0.61980695,0.8099035,0.69282246,0.8464112,0.7630272,0.8815136,0.70973897,0.8548695,0.7882618,0.8941309,0.7544186,0.8772093,0.7699834,0.8849917
98347,0.7154876,0.8577438,0.65949047,0.82974523,0.6343509,0.81717545,0.60658467,0.80329233,0.7201135,0.86005676,0.8407717,0.92038584,0.7332889,0.86664444,0.7780607,0.88903034,0.7878206,0.8939103,0.8123181,0.90615904
98348,0.68192434,0.8409622,0.63993025,0.8199651,0.60738397,0.803692,0.5949565,0.79747826,0.6706004,0.8353002,0.78579855,0.8928993,0.71987915,0.8599396,0.7393086,0.8696543,0.7787187,0.88935935,0.80102634,0.9005132
