,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Score
98135,0.72359055,0.8617953,0.7100828,0.8550414,0.6513821,0.82569104,0.6439953,0.82199764,0.7329563,0.86647815,0.83616763,0.9180838,0.77355283,0.88677645,0.80515057,0.90257525,0.80227906,0.9011395,0.8457159,0.92285794
98136,0.63969284,0.8198464,0.61024505,0.8051225,0.54866016,0.7743301,0.5997938,0.7998969,0.62244934,0.8112247,0.7632736,0.8816368,0.6859155,0.84295774,0.7256261,0.86281306,0.7447833,0.87239164,0.7762621,0.888131
98137,0.6661071,0.8330536,0.6662307,0.83311534,0.6153036,0.80765176,0.634012,0.817006,0.6935606,0.8467803,0.79194665,0.8959733,0.75817704,0.8790885,0.78935826,0.8946791,0.783267,0.8916335,0.8256958,0.9128479
98138,0.59687775,0.7984389,0.5749345,0.78746724,0.50133985,0.75066996,0.5479702,0.7739851,0.6116487,0.80582434,0.7322282,0.86611414,0.7039875,0.85199374,0.6791054,0.8395527,0.7305607,0.8652804,0.77950203,0.889751
98171,0.69388217,0.8469411,0.61110616,0.8055531,0.58516705,0.7925835,0.59103715,0.7955186,0.6855092,0.8427546,0.7970277,0.89851385,0.72133553,0.86066777,0.7395092,0.8697546,0.72885925,0.8644296,0.79140455,0.89570224
98172,0.6749064,0.8374532,0.6929358,0.8464679,0.6133337,0.80666685,0.61629987,0.80814993,0.7327161,0.86635804,0.7604375,0.88021874,0.76142645,0.8807132,0.7652361,0.88261807,0.7643622,0.8821811,0.77079594,0.885398
98173,0.6998508,0.8499254,0.70490384,0.8524519,0.6204337,0.81021684,0.6446922,0.8223461,0.7264224,0.8632112,0.813731,0.9068655,0.76326734,0.88163364,0.78195775,0.8909789,0.8307415,0.91537076,0.81977785,0.9098889
98245,0.65732706,0.8286635,0.6509391,0.82546955,0.5597656,0.7798828,0.58335,0.791675,0.6607636,0.8303818,0.77680504,0.8884025,0.741865,0.87093246,0.74774766,0.87387383,0.76474667,0.88237333,0.78305185,0.8915259
98250,0.76500654,0.8825033,0.7805159,0.89025795,0.7318684,0.8659342,0.7093916,0.8546958,0.711329,0.8556645,0.6803447,0.84017235,0.64674616,0.8233731,0.7612878,0.8806439,0.68161356,0.8408068,0.66454923,0.8322746
98251,0.68538666,0.8426933,0.6208802,0.81044006,0.58843994,0.79422,0.5872294,0.7936147,0.6697911,0.83489555,0.7199104,0.8599552,0.688862,0.84443104,0.67102253,0.83551127,0.7223637,0.86118186,0.70535576,0.8526779
98252,0.6352203,0.81761014,0.62152773,0.81076384,0.5478182,0.7739091,0.68168986,0.8408449,0.64627445,0.8231372,0.64107555,0.8205378,0.62343204,0.811716,0.6392791,0.81963956,0.6758347,0.8379173,0.6269212,0.8134606
98253,0.74056005,0.87028,0.7075074,0.8537537,0.62800014,0.81400007,0.64470506,0.8223525,0.7299632,0.8649816,0.77854145,0.8892707,0.72387236,0.8619362,0.74454117,0.8722706,0.76911056,0.8845553,0.79000294,0.8950015
98254,0.6923233,0.84616166,0.6460804,0.8230402,0.59875625,0.79937816,0.63493097,0.8174655,0.7074822,0.8537411,0.8063581,0.90317905,0.7491288,0.8745644,0.77043104,0.8852155,0.7993072,0.8996536,0.8144672,0.9072336
98255,0.7476034,0.8738017,0.7286309,0.86431545,0.6783459,0.83917296,0.70276,0.85138,0.74104506,0.8705225,0.79535544,0.8976777,0.74281967,0.87140983,0.806649,0.9033245,0.7927641,0.8963821,0.8225409,0.91127044
98256,0.7473279,0.87366396,0.72593653,0.86296827,0.672193,0.8360965,0.7329855,0.86649275,0.73458827,0.86729413,0.8008338,0.9004169,0.7238697,0.86193484,0.7961203,0.89806014,0.7904236,0.8952118,0.79348916,0.8967446
98257,0.7722181,0.88610905,0.729949,0.8649745,0.71325785,0.8566289,0.7541948,0.87709737,0.74268025,0.87134016,0.8088576,0.90442884,0.70977193,0.85488594,0.831371,0.91568553,0.78704107,0.89352053,0.8014393,0.90071964
98258,0.7192062,0.8596031,0.7067379,0.85336894,0.6586032,0.8293016,0.65775627,0.82887816,0.65831053,0.82915527,0.7280005,0.86400026,0.69920874,0.84960437,0.7101913,0.8550956,0.72367024,0.8618351,0.7499802,0.8749901
98259,0.6401204,0.8200602,0.6077298,0.8038649,0.5728409,0.78642046,0.5763791,0.78818953,0.634572,0.817286,0.73819625,0.8690981,0.7050106,0.8525053,0.6746932,0.8373466,0.7474694,0.8737347,0.7632303,0.88161516
98260,0.6990553,0.84952766,0.71456265,0.8572813,0.6809708,0.8404854,0.72585964,0.8629298,0.7107849,0.85539246,0.7871438,0.8935719,0.72949016,0.8647451,0.81481016,0.9074051,0.7823523,0.89117616,0.80151224,0.9007561
98261,0.7319546,0.8659773,0.6797761,0.83988804,0.65695024,0.8284751,0.7187433,0.85937166,0.7245405,0.86227024,0.8033789,0.9016894,0.7581782,0.8790891,0.7630506,0.8815253,0.78024083,0.8901204,0.8101245,0.90506226
98262,0.7857096,0.8928548,0.72737956,0.8636898,0.68478584,0.8423929,0.7197672,0.8598836,0.72843313,0.86421657,0.8072113,0.90360564,0.73416245,0.8670812,0.81425804,0.90712905,0.7992351,0.89961755,0.810459,0.9052295
98263,0.7144822,0.8572411,0.73188734,0.8659437,0.67525476,0.8376274,0.70297796,0.85148895,0.75141764,0.8757088,0.8074253,0.90371263,0.7433288,0.8716644,0.815315,0.9076575,0.7920927,0.89604634,0.832828,0.916414
98264,0.7787292,0.8893646,0.7401726,0.8700863,0.65878856,0.8293943,0.7552099,0.87760496,0.70211244,0.8510562,0.75444114,0.8772206,0.6950233,0.84751165,0.7918378,0.8959189,0.74305546,0.87152773,0.7541377,0.8770689
98265,0.76330984,0.8816549,0.7229512,0.8614756,0.63822293,0.81911147,0.66190547,0.83095276,0.7329309,0.86646545,0.8191782,0.9095891,0.7504298,0.87521493,0.7867049,0.89335245,0.79168034,0.89584017,0.82179224,0.9108961
98266,0.73311627,0.86655813,0.66154003,0.83077,0.6067947,0.80339736,0.6902188,0.8451094,0.6867361,0.84336805,0.7663106,0.8831553,0.67958164,0.8397908,0.74179053,0.87089527,0.73575217,0.86787605,0.7422569,0.87112844
98267,0.71001613,0.85500807,0.6646533,0.83232665,0.61850715,0.8092536,0.659523,0.8297615,0.72070396,0.860352,0.7343737,0.86718684,0.6926298,0.8463149,0.75522715,0.87761354,0.769382,0.884691,0.7532271,0.87661356
98268,0.70370775,0.85185385,0.73307717,0.8665386,0.7002253,0.8501127,0.6851766,0.8425883,0.6823182,0.8411591,0.69995177,0.8499759,0.64130706,0.82065356,0.7560251,0.87801254,0.714926,0.857463,0.7183635,0.85918176
98269,0.7407863,0.87039316,0.6726043,0.83630216,0.64864606,0.82432306,0.64464486,0.8223224,0.71996677,0.8599834,0.8265593,0.91327965,0.7078446,0.8539223,0.7740618,0.8870309,0.7483948,0.87419736,0.7934438,0.8967219
98270,0.6540072,0.8270036,0.6219699,0.81098497,0.55242187,0.7762109,0.58868885,0.7943444,0.6152043,0.80760217,0.7290746,0.8645373,0.6798786,0.8399393,0.6946118,0.8473059,0.75094247,0.87547123,0.73328036,0.8666402
98271,0.629988,0.814994,0.6171496,0.8085748,0.5111152,0.7555576,0.5828165,0.79140824,0.6209763,0.81048816,0.73960024,0.8698001,0.70897275,0.85448635,0.70350826,0.8517541,0.7402085,0.87010425,0.78343916,0.8917196
98272,0.6697135,0.83485675,0.6999322,0.8499661,0.599918,0.799959,0.645548,0.822774,0.68693995,0.84347,0.77736974,0.88868487,0.715404,0.857702,0.78002095,0.8900105,0.7714871,0.88574356,0.8293642,0.9146821
98273,0.66412115,0.8320606,0.68781185,0.8439059,0.57360244,0.7868012,0.6170926,0.8085463,0.63956,0.81978,0.7312778,0.8656389,0.71326625,0.8566331,0.7569773,0.87848866,0.783627,0.8918135,0.78551936,0.8927597
98274,0.71226966,0.85613483,0.6870332,0.8435166,0.65437716,0.8271886,0.6558737,0.8279369,0.71377206,0.856886,0.83084273,0.91542137,0.7229239,0.86146194,0.7871775,0.8935888,0.77266693,0.88633347,0.79584193,0.89792097
98275,0.7492567,0.8746283,0.70792973,0.85396487,0.6438372,0.8219186,0.64201474,0.8210074,0.7630899,0.88154495,0.8514101,0.9257051,0.79512376,0.8975619,0.81981313,0.90990657,0.79721594,0.89860797,0.84333587,0.92166793
98276,0.7063392,0.85316956,0.6842341,0.8421171,0.5926658,0.7963329,0.6588464,0.8294232,0.721254,0.860627,0.74706733,0.87353367,0.7292799,0.86463994,0.74978083,0.87489045,0.76434195,0.882171,0.76425946,0.8821297
98277,0.67087406,0.83543706,0.6710801,0.83554006,0.58976674,0.7948834,0.6463053,0.82315266,0.6597531,0.82987654,0.7473916,0.8736958,0.71337223,0.8566861,0.76106805,0.88053405,0.7826334,0.8913167,0.7943138,0.8971569
98278,0.69076157,0.8453808,0.66651547,0.83325773,0.6049223,0.80246115,0.64765525,0.8238276,0.70567167,0.85283583,0.821478,0.910739,0.74077517,0.87038755,0.7772079,0.8886039,0.7866355,0.89331776,0.81314564,0.9065728
98279,0.7521707,0.87608534,0.7333567,0.86667836,0.6555929,0.82779646,0.6768875,0.83844376,0.7615609,0.88078046,0.83894247,0.91947126,0.771752,0.885876,0.8135611,0.90678054,0.77539706,0.88769853,0.8148296,0.9074148
98280,0.6576046,0.8288023,0.66234386,0.83117193,0.588668,0.794334,0.6374304,0.8187152,0.6511664,0.8255832,0.75519633,0.87759817,0.7120984,0.8560492,0.73484135,0.8674207,0.752635,0.8763175,0.76948017,0.8847401
98281,0.71089363,0.8554468,0.6826397,0.84131986,0.6157247,0.80786234,0.6617608,0.8308804,0.71571195,0.857856,0.785205,0.8926025,0.79267824,0.8963391,0.7585396,0.87926984,0.7921841,0.89609206,0.8118714,0.9059357
98282,0.71796876,0.85898435,0.73071045,0.86535525,0.67435026,0.83717513,0.6854378,0.8427189,0.6936679,0.84683394,0.81349134,0.9067457,0.74605536,0.8730277,0.7809372,0.8904686,0.7745033,0.8872516,0.7970375,0.89851874
98283,0.7770484,0.8885242,0.7593088,0.8796544,0.69057107,0.84528553,0.70677185,0.8533859,0.75537723,0.87768865,0.8103268,0.9051634,0.7743304,0.8871652,0.81960106,0.9098005,0.772303,0.8861515,0.7997621,0.89988106
98284,0.5624944,0.7812472,0.5575299,0.77876496,0.47522742,0.7376137,0.52012825,0.7600641,0.594355,0.7971775,0.7030236,0.85151184,0.70574605,0.852873,0.6943702,0.84718513,0.7387814,0.8693907,0.7482549,0.87412745
98285,0.63436735,0.8171837,0.5828175,0.7914088,0.53164065,0.7658203,0.57426596,0.787133,0.6541691,0.82708454,0.777846,0.888923,0.7060623,0.85303116,0.7091068,0.8545534,0.7423838,0.87119186,0.7850965,0.89254826
98286,0.7304435,0.86522174,0.716782,0.858391,0.6443132,0.8221566,0.6287516,0.81437576,0.7424741,0.87123704,0.8028507,0.90142536,0.7622349,0.88111746,0.7760806,0.8880403,0.79747474,0.8987374,0.79839224,0.89919615
98287,0.6782887,0.83914435,0.67427516,0.8371376,0.6065659,0.803283,0.6168536,0.8084268,0.6706674,0.8353337,0.79313624,0.8965681,0.7267998,0.86339986,0.8067281,0.90336406,0.7842829,0.89214146,0.8055752,0.90278757
98288,0.67484784,0.8374239,0.6743636,0.8371818,0.5794271,0.78971356,0.57552505,0.7877625,0.6579543,0.8289771,0.66103184,0.8305159,0.64796185,0.8239809,0.70299464,0.8514973,0.6874161,0.84370804,0.66335636,0.83167815
98289,0.75227225,0.8761361,0.7322637,0.86613184,0.66922307,0.83461154,0.71120894,0.85560447,0.7499802,0.8749901,0.83607763,0.91803885,0.7702699,0.88513494,0.82425475,0.9121274,0.820893,0.9104465,0.8435816,0.92179084
98290,0.53453946,0.76726973,0.5198073,0.75990367,0.47316006,0.73658,0.45822066,0.72911036,0.5519958,0.7759979,0.6657903,0.83289516,0.673247,0.8366235,0.594118,0.797059,0.64531374,0.82265687,0.7135383,0.85676914
98291,0.7020335,0.85101676,0.6906229,0.84531146,0.65474534,0.82737267,0.6150915,0.8075458,0.73065776,0.8653289,0.8196082,0.9098041,0.79159564,0.89579785,0.7799885,0.88999426,0.7995994,0.8997997,0.8480909,0.92404544
98292,0.67204624,0.8360231,0.6624353,0.83121765,0.58550894,0.7927545,0.6274154,0.8137077,0.70357263,0.8517863,0.78560054,0.8928003,0.74935293,0.87467647,0.7643297,0.88216484,0.7693265,0.8846632,0.79607487,0.89803743
98293,0.7186692,0.8593346,0.73360854,0.86680424,0.6629917,0.8314959,0.6680331,0.83401656,0.7129941,0.85649705,0.7641897,0.88209486,0.7387408,0.8693704,0.77153,0.88576496,0.78736556,0.8936828,0.79784715,0.8989236
98294,0.67784464,0.8389223,0.62158525,0.8107926,0.60742474,0.80371237,0.6231281,0.8115641,0.66690284,0.8334514,0.70358616,0.85179305,0.6351414,0.8175707,0.6854827,0.8427414,0.72296643,0.8614832,0.68925303,0.84462655
98295,0.6727351,0.83636755,0.658156,0.82907796,0.6109,0.80544996,0.6221916,0.81109583,0.69944435,0.84972215,0.793826,0.896913,0.7368261,0.8684131,0.7704543,0.88522714,0.792981,0.8964905,0.82116854,0.9105843
98296,0.7168254,0.85841274,0.70605457,0.8530273,0.61774796,0.808874,0.65838265,0.8291913,0.6917509,0.84587544,0.77265954,0.88632977,0.7321482,0.8660741,0.8013195,0.90065974,0.7785644,0.8892822,0.79170346,0.89585173
98297,0.7007009,0.85035044,0.6968768,0.8484384,0.6607512,0.8303756,0.66465694,0.83232844,0.6964282,0.8482141,0.7467109,0.87335545,0.72259176,0.8612959,0.78159916,0.8907996,0.7480362,0.8740181,0.7884147,0.89420736
98298,0.6536498,0.8268249,0.6463562,0.8231781,0.5444702,0.7722351,0.61668223,0.80834115,0.65837234,0.8291862,0.7693093,0.88465464,0.72718287,0.86359143,0.74641407,0.87320703,0.7612821,0.88064104,0.78268576,0.8913429
98299,0.70879006,0.85439503,0.686994,0.84349704,0.62990844,0.8149542,0.6109699,0.80548495,0.72825384,0.8641269,0.83678865,0.9183943,0.7544447,0.87722236,0.8005223,0.90026116,0.7857677,0.89288384,0.83176345,0.91588175
98300,0.6379662,0.8189831,0.63204014,0.8160201,0.5600404,0.78002024,0.6060767,0.80303836,0.6633029,0.83165145,0.76120996,0.880605,0.7434294,0.8717147,0.7474022,0.8737011,0.73821867,0.86910933,0.78603184,0.8930159
98301,0.58076155,0.7903808,0.5355886,0.7677943,0.5024922,0.7512461,0.4976917,0.7488458,0.604494,0.802247,0.7150333,0.85751665,0.6766331,0.83831656,0.66293156,0.8314658,0.71246004,0.85623,0.73750544,0.8687527
98302,0.7509071,0.8754536,0.71597403,0.85798705,0.64770484,0.8238524,0.65958416,0.8297921,0.7693536,0.8846768,0.8467096,0.9233548,0.784364,0.892182,0.8227278,0.9113639,0.7906602,0.8953301,0.8462168,0.9231084
98303,0.61805415,0.8090271,0.5915947,0.79579735,0.50245035,0.7512252,0.54048324,0.7702416,0.63262784,0.8163139,0.7507405,0.87537026,0.6862205,0.84311026,0.68616796,0.843084,0.7268075,0.86340374,0.768708,0.884354
98304,0.77441275,0.8872064,0.7270574,0.8635287,0.6812897,0.84064484,0.6711073,0.83555365,0.74021184,0.8701059,0.8163548,0.9081774,0.7449397,0.87246984,0.8068928,0.90344644,0.79866266,0.89933133,0.79927766,0.89963883
98305,0.75656354,0.8782818,0.7143597,0.8571799,0.66449755,0.8322488,0.6755543,0.83777714,0.716623,0.85831153,0.7762176,0.8881088,0.7326369,0.86631846,0.7835765,0.89178824,0.76002955,0.8800148,0.79084814,0.89542407
98306,0.6807827,0.84039134,0.643529,0.82176447,0.588022,0.794011,0.6000321,0.80001605,0.67669874,0.83834934,0.79909396,0.899547,0.70224756,0.8511238,0.7504553,0.8752277,0.7438921,0.87194604,0.7837426,0.89187133
98307,0.7274493,0.86372465,0.71543664,0.85771835,0.65354854,0.82677424,0.68410623,0.8420531,0.7336697,0.8668349,0.81820405,0.909102,0.76726544,0.8836327,0.82780945,0.9139047,0.78977764,0.8948888,0.82311237,0.9115562
98308,0.6619807,0.8309903,0.6836407,0.84182036,0.5851649,0.79258245,0.6332843,0.81664217,0.68351144,0.84175575,0.77122617,0.8856131,0.7730162,0.8865081,0.7449944,0.8724972,0.7849852,0.8924926,0.79822445,0.8991122
98309,0.76747537,0.8837377,0.7475759,0.87378794,0.67999023,0.83999515,0.663525,0.8317625,0.76336384,0.8816819,0.8377311,0.91886556,0.7860609,0.89303046,0.8329723,0.91648614,0.8358694,0.91793466,0.8386675,0.91933376
98310,0.72877675,0.86438835,0.7200374,0.86001873,0.69306505,0.8465325,0.65238035,0.8261902,0.73383075,0.86691535,0.7878101,0.89390504,0.7607964,0.8803982,0.774703,0.8873515,0.73091274,0.86545634,0.78072715,0.8903636
98311,0.72096884,0.8604844,0.64900655,0.8245033,0.6042743,0.80213714,0.5844572,0.7922286,0.7259476,0.8629738,0.85120857,0.9256043,0.79174876,0.8958744,0.76055425,0.88027716,0.7624064,0.8812032,0.85233915,0.9261696
98312,0.71715736,0.8585787,0.7495448,0.8747724,0.6264694,0.8132347,0.6765324,0.8382662,0.759596,0.879798,0.7818801,0.89094007,0.8001342,0.9000671,0.8090893,0.90454465,0.7922571,0.89612854,0.8146734,0.9073367
98313,0.7328403,0.86642015,0.750395,0.8751975,0.6833698,0.84168494,0.6707275,0.83536375,0.7501644,0.8750822,0.8406762,0.9203381,0.7744385,0.88721925,0.83842194,0.919211,0.7985583,0.8992791,0.8530172,0.9265086
98314,0.7708491,0.88542455,0.6979172,0.8489586,0.64700186,0.82350093,0.6721821,0.83609104,0.7626518,0.8813259,0.8452983,0.92264915,0.7456262,0.8728131,0.81188166,0.90594083,0.773426,0.886713,0.8081919,0.90409595
98315,0.6617223,0.83086115,0.6410343,0.8205172,0.5697261,0.78486305,0.60120654,0.8006033,0.64853495,0.8242675,0.7824657,0.89123285,0.7007102,0.8503551,0.7300321,0.86501604,0.75100094,0.87550044,0.79168284,0.8958414
98316,0.77666056,0.8883303,0.7365439,0.86827195,0.6729835,0.83649176,0.6725273,0.83626366,0.7726586,0.8863293,0.8481995,0.92409974,0.75401056,0.8770053,0.81265056,0.9063253,0.7858006,0.8929003,0.8161902,0.9080951
98317,0.6763115,0.83815575,0.6388389,0.81941944,0.56142926,0.78071463,0.5715686,0.7857843,0.7219473,0.86097366,0.8401351,0.92006755,0.79922354,0.8996118,0.7484406,0.8742203,0.7367844,0.8683922,0.8324184,0.9162092
98318,0.67753506,0.8387675,0.6433686,0.8216843,0.5902829,0.79514146,0.6201098,0.8100549,0.6459316,0.8229658,0.7646092,0.8823046,0.7027405,0.8513702,0.72828424,0.8641421,0.74421,0.872105,0.7718806,0.8859403
98319,0.68187964,0.8409398,0.64021003,0.820105,0.60408086,0.80204046,0.61773396,0.808867,0.6352972,0.8176486,0.75655127,0.87827563,0.68816906,0.8440845,0.73188686,0.86594343,0.7527507,0.8763753,0.7510803,0.87554014
98320,0.7122489,0.85612446,0.6323348,0.8161674,0.6064851,0.80324256,0.56295377,0.78147686,0.7378669,0.86893344,0.8681375,0.93406874,0.73161435,0.8658072,0.7686244,0.8843122,0.7627002,0.8813501,0.82452166,0.91226083
98321,0.74496704,0.8724835,0.708845,0.8544225,0.67364323,0.8368216,0.6774689,0.83873445,0.73582685,0.8679134,0.83736175,0.9186809,0.7443601,0.87218004,0.8144866,0.9072433,0.81417024,0.9070851,0.8340922,0.91704607
98322,0.6794983,0.83974916,0.63562226,0.81781113,0.56533056,0.78266525,0.5697619,0.78488094,0.68685126,0.84342563,0.8434837,0.92174184,0.74359167,0.87179583,0.7602085,0.88010424,0.7968489,0.89842445,0.830076,0.915038
98323,0.7411653,0.87058264,0.70290554,0.85145277,0.6243302,0.81216514,0.5813197,0.79065984,0.74151325,0.8707566,0.82491755,0.9124588,0.76414216,0.8820711,0.7960952,0.89804757,0.7520479,0.87602395,0.80212724,0.9010636
98324,0.7348592,0.8674296,0.69789946,0.84894973,0.6227703,0.81138515,0.66154003,0.83077,0.74588215,0.8729411,0.83840203,0.919201,0.78605306,0.89302653,0.80204105,0.9010205,0.80300474,0.9015024,0.8499254,0.9249627
98325,0.6990216,0.8495108,0.6692482,0.8346241,0.6254602,0.8127301,0.65964687,0.82982343,0.7063737,0.85318685,0.8165376,0.9082688,0.7519719,0.875986,0.81940055,0.9097003,0.7863661,0.89318305,0.83684874,0.91842437
98326,0.6830214,0.8415107,0.6587347,0.82936734,0.58107996,0.79054,0.60675406,0.80337703,0.6667695,0.83338475,0.79624987,0.89812493,0.7377567,0.86887836,0.75939715,0.8796986,0.8064582,0.9032291,0.80990887,0.90495443
98327,0.6282059,0.81410295,0.6170572,0.8085286,0.535584,0.767792,0.59412324,0.7970616,0.62247306,0.8112365,0.7349924,0.8674962,0.6888974,0.8444487,0.7281409,0.8640704,0.74933153,0.87466574,0.78352904,0.8917645
98328,0.7517252,0.8758626,0.6923531,0.84617656,0.6711917,0.83559585,0.7169546,0.8584773,0.72197926,0.86098963,0.8079493,0.90397465,0.72972715,0.8648636,0.7946666,0.89733326,0.806871,0.90343547,0.81889033,0.90944517
98329,0.72912925,0.86456466,0.71827775,0.85913885,0.62379813,0.81189907,0.6668545,0.83342725,0.71083874,0.8554194,0.7990757,0.89953786,0.76195556,0.88097775,0.8141918,0.9070959,0.80722666,0.9036133,0.8122606,0.9061303
98330,0.68936193,0.84468096,0.67508936,0.8375447,0.61256576,0.8062829,0.606913,0.8034565,0.66186863,0.8309343,0.77401555,0.8870078,0.6912297,0.84561485,0.7315477,0.86577386,0.74429935,0.8721497,0.7517203,0.87586015
98331,0.7653136,0.8826568,0.70755327,0.85377663,0.70549476,0.8527474,0.6792562,0.8396281,0.7307266,0.8653633,0.85957116,0.9297856,0.7234819,0.86174095,0.80566084,0.9028304,0.7992111,0.8996055,0.82925785,0.9146289
98332,0.5816951,0.79084754,0.59574366,0.7978718,0.5269217,0.7634609,0.58727396,0.793637,0.56994104,0.7849705,0.6605082,0.8302541,0.6761297,0.83806485,0.69420314,0.84710157,0.7129519,0.85647595,0.7142628,0.85713136
98333,0.6719041,0.83595204,0.65987897,0.8299395,0.6021659,0.80108297,0.5944401,0.79722005,0.70729697,0.8536485,0.83842033,0.9192102,0.7873442,0.8936721,0.739985,0.8699925,0.7850139,0.89250696,0.85041076,0.92520535
98334,0.7018446,0.8509223,0.68325603,0.841628,0.6817967,0.8408984,0.64964485,0.8248224,0.6628749,0.83143747,0.6839812,0.8419906,0.58734596,0.793673,0.697464,0.848732,0.6635164,0.8317582,0.66559666,0.83279836
98335,0.7256739,0.86283696,0.7285257,0.8642628,0.64984345,0.8249217,0.69232357,0.8461618,0.70571005,0.852855,0.7761924,0.8880962,0.7508081,0.87540406,0.79463434,0.8973172,0.7644457,0.8822229,0.7818048,0.8909024
98336,0.6196601,0.80983007,0.63227737,0.8161387,0.6259308,0.8129654,0.6116663,0.80583316,0.6321124,0.8160562,0.69089204,0.845446,0.59589195,0.797946,0.7092874,0.8546437,0.6706288,0.8353144,0.64416564,0.8220828
98337,0.6479571,0.82397854,0.59991014,0.79995507,0.53754985,0.7687749,0.5670477,0.78352386,0.647043,0.8235215,0.74056613,0.87028307,0.7031981,0.85159904,0.65276515,0.8263826,0.70676315,0.8533816,0.7378837,0.86894184
98338,0.6554009,0.82770044,0.6701623,0.83508116,0.588778,0.794389,0.65494096,0.8274705,0.62860197,0.814301,0.6085794,0.8042897,0.5983062,0.7991531,0.6651833,0.83259165,0.6793265,0.83966327,0.63511825,0.8175591
98339,0.60762167,0.80381083,0.61040807,0.80520403,0.5534282,0.7767141,0.5825308,0.79126537,0.61882126,0.80941063,0.7491568,0.87457836,0.68872356,0.8443618,0.72639704,0.8631985,0.7335547,0.86677736,0.7924566,0.8962283
98340,0.64905274,0.82452637,0.6354711,0.81773555,0.5815031,0.7907516,0.6172205,0.80861026,0.6558607,0.82793033,0.771798,0.885899,0.73610485,0.8680524,0.7359084,0.8679542,0.7745761,0.8872881,0.80215514,0.90107757
98341,0.69167376,0.8458369,0.70843583,0.8542179,0.5930316,0.7965158,0.6392931,0.81964654,0.68694735,0.8434737,0.7912227,0.89561135,0.7560036,0.8780018,0.81289804,0.906449,0.7955398,0.8977699,0.8234001,0.9117
98342,0.7352624,0.8676312,0.7063,0.85315,0.63418114,0.8170906,0.6234083,0.81170416,0.7375266,0.8687633,0.8170828,0.90854144,0.75531816,0.8776591,0.7889709,0.8944855,0.7758045,0.88790226,0.8320719,0.91603595
98343,0.47418046,0.73709023,0.47356638,0.7367832,0.44218057,0.7210903,0.4851331,0.7425666,0.4676531,0.7338265,0.55681896,0.7784095,0.5261589,0.76307946,0.5727796,0.7863898,0.6047324,0.8023662,0.6372127,0.8186064
98344,0.7124469,0.85622346,0.7218365,0.8609183,0.6426959,0.82134795,0.6647471,0.83237356,0.71552104,0.85776055,0.78447354,0.89223677,0.73427874,0.86713934,0.76184183,0.8809209,0.75241095,0.87620544,0.7922938,0.8961469
98345,0.66922,0.83461,0.6428586,0.8214293,0.6144295,0.80721474,0.5567211,0.77836055,0.68395185,0.8419759,0.7936042,0.89680207,0.6747096,0.8373548,0.70850086,0.85425043,0.7032137,0.85160685,0.7694925,0.88474625
98346,0.58653235,0.7932662,0.59657216,0.7982861,0.56500924,0.7825046,0.6033012,0.80165064,0.60700536,0.8035027,0.6656612,0.8328306,0.6173512,0.8086756,0.7009293,0.85046464,0.676113,0.8380565,0.6609002,0.83045006
98347,0.6746143,0.83730716,0.645799,0.82289946,0.58155245,0.79077625,0.6013857,0.80069286,0.69004154,0.8450208,0.79264784,0.8963239,0.7206391,0.86031955,0.7535205,0.87676024,0.7923105,0.89615524,0.7933942,0.8966971
98348,0.6658051,0.83290255,0.6185504,0.8092752,0.59563637,0.7978182,0.6093905,0.80469525,0.6666344,0.83331716,0.7590848,0.8795424,0.70972854,0.85486424,0.7210523,0.86052614,0.7681144,0.88405716,0.7839854,0.8919927
