,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Score
98135,0.67804474,0.8390224,0.6705979,0.83529896,0.60788673,0.8039434,0.62132204,0.810661,0.6730958,0.8365479,0.79343295,0.8967165,0.7357356,0.8678678,0.7667361,0.883368,0.74676627,0.87338316,0.8016677,0.90083385
98136,0.6846179,0.84230894,0.6473727,0.82368636,0.5863835,0.7931918,0.6196848,0.8098424,0.67494,0.83747,0.79317015,0.8965851,0.71727824,0.8586391,0.7430226,0.87151134,0.7686807,0.88434035,0.7975209,0.89876044
98137,0.60416937,0.8020847,0.591918,0.795959,0.49740952,0.7487048,0.5872155,0.7936077,0.60127914,0.80063957,0.7083511,0.85417557,0.69199276,0.8459964,0.69410205,0.847051,0.7073808,0.8536904,0.75868165,0.8793408
98138,0.63654125,0.8182706,0.6040727,0.80203635,0.55905545,0.7795277,0.5714665,0.7857332,0.6435923,0.8217962,0.7856146,0.8928073,0.71091306,0.85545653,0.7266725,0.8633362,0.7633384,0.88166916,0.8134104,0.9067052
98171,0.62262213,0.81131107,0.602,0.801,0.5303577,0.76517886,0.55657333,0.7782867,0.63944733,0.81972367,0.72646487,0.86323243,0.7066301,0.85331506,0.68515277,0.8425764,0.7186289,0.85931444,0.74633086,0.8731654
98172,0.64880013,0.82440007,0.65372586,0.82686293,0.5685978,0.7842989,0.5897055,0.79485273,0.71459764,0.85729885,0.7601267,0.88006335,0.7878189,0.89390945,0.76389587,0.88194793,0.74860543,0.87430274,0.782063,0.8910315
98173,0.65121555,0.8256078,0.6275883,0.81379414,0.5580425,0.77902126,0.5701469,0.78507346,0.67390263,0.8369513,0.77767015,0.8888351,0.720476,0.86023796,0.7127509,0.85637546,0.7637263,0.8818631,0.7890942,0.8945471
98245,0.6334635,0.81673175,0.6397528,0.81987643,0.5573827,0.77869135,0.5810081,0.79050404,0.6484666,0.8242333,0.76224387,0.88112193,0.7422208,0.87111044,0.7346308,0.8673154,0.75880486,0.8794024,0.78470445,0.8923522
98250,0.7541578,0.8770789,0.8057457,0.90287286,0.7302991,0.86514956,0.71401054,0.85700524,0.7301642,0.8650821,0.7304013,0.86520064,0.7126653,0.85633266,0.8133215,0.90666074,0.7516996,0.87584984,0.7485091,0.8742546
98251,0.65669453,0.82834727,0.6420598,0.8210299,0.565132,0.782566,0.59468305,0.7973415,0.6666782,0.8333391,0.7793126,0.8896563,0.7285417,0.8642708,0.74336827,0.87168413,0.7806028,0.8903014,0.7975942,0.8987971
98252,0.5884398,0.7942199,0.57380176,0.7869009,0.51074004,0.75537,0.6811706,0.8405853,0.5648461,0.782423,0.55756307,0.77878153,0.5502565,0.77512825,0.577276,0.788638,0.648769,0.8243845,0.5921438,0.7960719
98253,0.67277986,0.8363899,0.6855804,0.8427902,0.58656275,0.7932814,0.6413703,0.82068515,0.64622706,0.82311356,0.6769621,0.83848107,0.6442468,0.8221234,0.6936271,0.84681356,0.7209541,0.8604771,0.7137268,0.8568634
98254,0.5878796,0.7939398,0.5998224,0.7999112,0.56167424,0.7808371,0.621377,0.8106885,0.6065763,0.80328816,0.68722177,0.8436109,0.63887584,0.8194379,0.7007663,0.85038316,0.70371926,0.8518596,0.7131365,0.8565682
98255,0.76086146,0.8804307,0.7305195,0.86525977,0.6773167,0.83865833,0.6926793,0.84633964,0.7503845,0.8751923,0.8289922,0.91449606,0.7604831,0.8802415,0.808814,0.904407,0.78778934,0.8938947,0.8209051,0.91045254
98256,0.69177264,0.84588635,0.65872693,0.82936347,0.60958934,0.80479467,0.67770195,0.838851,0.6849568,0.8424784,0.7856569,0.89282846,0.69711435,0.8485572,0.75375044,0.8768752,0.78056496,0.8902825,0.7901013,0.89505064
98257,0.8115046,0.9057523,0.7485622,0.8742811,0.70660067,0.85330033,0.7008594,0.8504297,0.7405829,0.8702915,0.8068601,0.90343004,0.7156394,0.8578197,0.8036867,0.9018433,0.77614653,0.88807327,0.7884557,0.89422786
98258,0.61311805,0.806559,0.6249443,0.81247216,0.5540288,0.7770144,0.59219325,0.7960966,0.54423153,0.77211577,0.58511496,0.7925575,0.5925993,0.79629964,0.56545675,0.7827284,0.6316806,0.8158403,0.61465967,0.80732983
98259,0.66873723,0.8343686,0.6431556,0.8215778,0.5976055,0.79880273,0.6172637,0.80863184,0.66333306,0.8316665,0.78627634,0.8931382,0.7457783,0.87288916,0.7384447,0.86922234,0.7780354,0.8890177,0.8128176,0.9064088
98260,0.70819306,0.85409653,0.7042532,0.8521266,0.66609824,0.8330491,0.7444154,0.8722077,0.68507755,0.8425388,0.7565029,0.87825143,0.70967287,0.85483646,0.7914903,0.89574516,0.7724671,0.88623357,0.76921517,0.88460755
98261,0.7555332,0.8777666,0.68608123,0.8430406,0.65139914,0.82569957,0.66134906,0.8306745,0.7249932,0.8624966,0.80044043,0.9002202,0.7593427,0.87967134,0.7665531,0.8832766,0.7562051,0.87810254,0.78849995,0.89425
98262,0.75503755,0.8775188,0.72074354,0.86037177,0.67465824,0.83732915,0.67989504,0.8399475,0.6912752,0.84563756,0.7902563,0.89512813,0.7082231,0.85411155,0.7981835,0.8990917,0.7787896,0.88939476,0.789153,0.8945765
98263,0.6662686,0.8331343,0.73091733,0.86545867,0.6729885,0.8364942,0.69517505,0.8475875,0.6836394,0.8418197,0.7086352,0.8543176,0.683561,0.84178054,0.77262485,0.8863124,0.76745975,0.8837299,0.7427927,0.87139636
98264,0.6666428,0.8333214,0.6938268,0.8469134,0.6111346,0.80556726,0.72449285,0.8622464,0.6142627,0.80713135,0.62592053,0.81296027,0.6171422,0.8085711,0.7152278,0.8576139,0.69853127,0.84926564,0.6568389,0.82841945
98265,0.7497612,0.8748806,0.70936346,0.85468173,0.66769767,0.83384883,0.6619135,0.83095676,0.71756816,0.8587841,0.81399465,0.9069973,0.72035396,0.860177,0.79650664,0.8982533,0.77502275,0.8875114,0.7981344,0.89906716
98266,0.7591839,0.87959194,0.678596,0.839298,0.6425396,0.8212698,0.66641665,0.8332083,0.7040975,0.85204875,0.78896546,0.89448273,0.6717543,0.8358772,0.7423269,0.8711635,0.735477,0.8677385,0.7546258,0.8773129
98267,0.7238445,0.86192226,0.6760185,0.83800924,0.6513566,0.8256783,0.69687736,0.8484387,0.6908963,0.84544814,0.7176664,0.8588332,0.66411453,0.83205724,0.762078,0.881039,0.77186775,0.8859339,0.7405678,0.8702839
98268,0.7495724,0.8747862,0.7293664,0.8646832,0.66561985,0.8328099,0.6730492,0.8365246,0.7226968,0.8613484,0.8100997,0.90504986,0.7385746,0.8692873,0.8101975,0.90509874,0.7600415,0.88002074,0.81459975,0.9072999
98269,0.7113383,0.85566914,0.6756997,0.83784986,0.64222723,0.8211136,0.6262226,0.8131113,0.7094028,0.8547014,0.82128996,0.910645,0.7211642,0.8605821,0.7873242,0.8936621,0.75156224,0.8757811,0.8072798,0.9036399
98270,0.7017436,0.8508718,0.66786397,0.833932,0.61216736,0.8060837,0.6187737,0.80938685,0.6658745,0.83293724,0.77027094,0.8851355,0.7245332,0.8622666,0.7445868,0.8722934,0.792115,0.8960575,0.77007735,0.8850387
98271,0.59490997,0.79745495,0.575338,0.787669,0.491677,0.7458385,0.55169857,0.7758493,0.5877129,0.79385644,0.7143117,0.85715586,0.6753047,0.8376523,0.64865446,0.82432723,0.72093815,0.8604691,0.7313804,0.86569023
98272,0.6928819,0.8464409,0.69979453,0.84989727,0.62138236,0.8106912,0.619704,0.809852,0.74490976,0.8724549,0.84262484,0.92131245,0.77229327,0.88614666,0.82770324,0.9138516,0.8119685,0.9059843,0.86109245,0.9305462
98273,0.6428269,0.82141346,0.68994844,0.8449742,0.56403214,0.78201604,0.61706084,0.80853045,0.61850727,0.80925363,0.6668483,0.83342415,0.67612505,0.8380625,0.7258936,0.8629468,0.7477751,0.87388754,0.74686223,0.8734311
98274,0.67863834,0.83931917,0.6886935,0.84434676,0.61755633,0.80877817,0.6871295,0.84356475,0.67355084,0.8367754,0.78555435,0.8927772,0.731001,0.8655005,0.78241324,0.8912066,0.7873503,0.89367515,0.8093438,0.9046719
98275,0.6556619,0.8278309,0.6205076,0.8102538,0.5869514,0.7934757,0.65286267,0.82643133,0.6529432,0.82647157,0.7402626,0.8701313,0.7123954,0.8561977,0.7353801,0.8676901,0.73559034,0.86779517,0.7484528,0.8742264
98276,0.69125664,0.8456283,0.6578005,0.8289002,0.5680292,0.7840146,0.658162,0.829081,0.7046022,0.8523011,0.78363806,0.891819,0.76503015,0.8825151,0.7650774,0.8825387,0.776817,0.88840854,0.81679255,0.90839624
98277,0.6884414,0.8442207,0.68092316,0.8404616,0.6009519,0.80047596,0.64005804,0.820029,0.6731893,0.83659464,0.74366236,0.8718312,0.7193842,0.8596921,0.7504251,0.87521255,0.7903012,0.8951506,0.76910335,0.88455164
98278,0.7109815,0.85549074,0.6829876,0.8414938,0.64351714,0.82175857,0.6499475,0.82497376,0.71540415,0.8577021,0.8280622,0.9140311,0.7383691,0.86918455,0.7735001,0.88675004,0.7943728,0.8971864,0.795318,0.897659
98279,0.7249125,0.86245626,0.6671592,0.8335796,0.5995759,0.79978794,0.6224909,0.81124544,0.7150198,0.8575099,0.839332,0.919666,0.7497936,0.87489676,0.80021524,0.9001076,0.7767377,0.88836884,0.8157644,0.9078822
98280,0.71474284,0.85737145,0.6930009,0.84650046,0.6332778,0.8166389,0.657038,0.828519,0.67850065,0.8392503,0.7941527,0.89707637,0.7435756,0.8717878,0.7673091,0.8836546,0.7862928,0.8931464,0.8066818,0.90334094
98281,0.69615304,0.8480765,0.67705274,0.83852637,0.58558,0.79279,0.6122631,0.80613154,0.72372264,0.86186135,0.8139714,0.9069857,0.80392176,0.90196085,0.7727009,0.88635045,0.7764152,0.8882076,0.838483,0.9192415
98282,0.6491662,0.8245831,0.66741997,0.83370996,0.59370166,0.7968508,0.6529237,0.82646185,0.60311973,0.80155987,0.72236884,0.8611844,0.66053534,0.83026767,0.7286291,0.86431456,0.73316956,0.8665848,0.72068226,0.86034113
98283,0.7571616,0.8785808,0.69170296,0.8458515,0.6477952,0.8238976,0.69484746,0.84742373,0.72942734,0.86471367,0.77428365,0.8871418,0.74868536,0.8743427,0.77867424,0.8893371,0.7657021,0.88285106,0.7872417,0.89362085
98284,0.5568862,0.7784431,0.533104,0.766552,0.46168983,0.7308449,0.4961378,0.7480689,0.58983654,0.7949183,0.70616615,0.8530831,0.6887386,0.8443693,0.67589736,0.8379487,0.71815205,0.859076,0.7494381,0.874719
98285,0.59175,0.795875,0.55861735,0.7793087,0.48027045,0.7401352,0.5686879,0.78434396,0.5871818,0.7935909,0.66977894,0.8348895,0.62672687,0.81336343,0.63949716,0.8197486,0.7077203,0.85386014,0.6754119,0.83770597
98286,0.6835785,0.84178925,0.66435915,0.83217955,0.61330575,0.8066529,0.6044312,0.8022156,0.6952723,0.84763616,0.7732216,0.8866108,0.72851706,0.8642585,0.7610837,0.88054186,0.7727758,0.88638794,0.77873766,0.88936883
98287,0.73425996,0.86713,0.7302494,0.8651247,0.6482878,0.8241439,0.65062195,0.82531095,0.7252312,0.8626156,0.82957816,0.9147891,0.775452,0.887726,0.81076574,0.9053829,0.801983,0.9009915,0.8324131,0.91620654
98288,0.66951036,0.8347552,0.66850615,0.8342531,0.5684205,0.78421026,0.5763085,0.78815424,0.649034,0.824517,0.63121146,0.81560576,0.6412152,0.8206076,0.6749878,0.8374939,0.6428834,0.8214417,0.643685,0.8218425
98289,0.7188633,0.8594316,0.669575,0.8347875,0.6163397,0.80816984,0.6490581,0.82452905,0.7055211,0.85276055,0.80748165,0.9037408,0.73996645,0.8699832,0.77058274,0.88529134,0.78385186,0.89192593,0.81523186,0.9076159
98290,0.56387806,0.781939,0.5793054,0.7896527,0.52544296,0.7627215,0.49026144,0.7451307,0.61124706,0.80562353,0.68766,0.84383,0.7055625,0.85278124,0.6282519,0.81412596,0.68535084,0.84267545,0.7239465,0.8619733
98291,0.69067067,0.84533536,0.723143,0.8615715,0.6404877,0.82024384,0.6347436,0.8173718,0.66978824,0.8348941,0.75243855,0.8762193,0.7179092,0.8589546,0.77058566,0.8852928,0.78161037,0.8908052,0.782072,0.89103603
98292,0.67008305,0.8350415,0.68501,0.842505,0.60962415,0.8048121,0.65793306,0.8289665,0.68425834,0.8421292,0.7618164,0.8809082,0.7386013,0.86930066,0.77712,0.88856,0.78173393,0.890867,0.7995572,0.8997786
98293,0.7198773,0.8599386,0.69269335,0.8463467,0.61291134,0.8064557,0.6336483,0.81682414,0.7209517,0.86047584,0.8195323,0.90976614,0.7694903,0.8847451,0.7790196,0.8895098,0.76684105,0.8834205,0.83253765,0.9162688
98294,0.7315568,0.8657784,0.6716338,0.83581686,0.61936855,0.8096843,0.69476354,0.8473818,0.7133112,0.8566556,0.77500093,0.88750046,0.73479855,0.8673993,0.76467085,0.8823354,0.77414924,0.8870746,0.7658988,0.8829494
98295,0.65307605,0.826538,0.6422261,0.82111305,0.6066754,0.8033377,0.6298778,0.8149389,0.6542337,0.82711685,0.7523767,0.87618834,0.7095508,0.8547754,0.7505425,0.87527126,0.77824146,0.8891207,0.79255,0.89627504
98296,0.6900656,0.8450328,0.68065304,0.84032655,0.58811986,0.79405993,0.61622643,0.8081132,0.66374296,0.8318715,0.7537275,0.8768637,0.6983558,0.8491779,0.7613061,0.880653,0.7528608,0.8764304,0.7695259,0.88476294
98297,0.674315,0.8371575,0.6672677,0.83363384,0.6250098,0.8125049,0.64258873,0.82129437,0.64855176,0.82427585,0.7481148,0.8740574,0.67484015,0.8374201,0.7595542,0.8797771,0.7581092,0.8790546,0.76333505,0.8816675
98298,0.6281165,0.81405824,0.6363535,0.81817675,0.52832013,0.76416004,0.5834017,0.79170084,0.65142965,0.8257148,0.7385844,0.8692922,0.7185755,0.85928774,0.7048255,0.85241276,0.73257875,0.8662894,0.7582023,0.87910116
98299,0.6737304,0.8368652,0.68853647,0.8442682,0.63452715,0.8172636,0.63132125,0.8156606,0.7258885,0.86294425,0.7732128,0.8866064,0.73004496,0.8650225,0.7786356,0.8893178,0.7244433,0.86222166,0.7770561,0.88852805
98300,0.5406429,0.7703215,0.58518815,0.7925941,0.5146262,0.75731313,0.5229391,0.76146954,0.58123875,0.7906194,0.6118171,0.80590856,0.6441967,0.8220984,0.65849185,0.8292459,0.6501322,0.8250661,0.64844215,0.8242211
98301,0.5772253,0.78861266,0.5504475,0.77522373,0.49941057,0.7497053,0.5016026,0.7508013,0.62513125,0.8125656,0.72103083,0.8605154,0.6943305,0.8471652,0.67353153,0.83676577,0.72030485,0.8601524,0.75006586,0.8750329
98302,0.69324684,0.8466234,0.6559138,0.8279569,0.6125146,0.8062573,0.6387169,0.81935847,0.66767156,0.8338358,0.7854661,0.89273304,0.694004,0.847002,0.77023685,0.8851184,0.74027455,0.8701373,0.7643948,0.8821974
98303,0.6704693,0.83523464,0.62040615,0.8102031,0.5643555,0.78217775,0.5714773,0.78573865,0.69241196,0.84620595,0.8222151,0.91110754,0.7272085,0.86360425,0.7423308,0.8711654,0.7666753,0.8833376,0.82011175,0.9100559
98304,0.7548492,0.8774246,0.70880747,0.85440373,0.67039,0.835195,0.6606246,0.8303123,0.69044495,0.8452225,0.8085527,0.9042764,0.70401967,0.85200983,0.8010073,0.90050364,0.7872449,0.89362246,0.79566705,0.8978335
98305,0.7289951,0.86449754,0.69921696,0.8496085,0.6362114,0.8181057,0.6711194,0.8355597,0.7303924,0.8651962,0.81403637,0.9070182,0.75830907,0.87915456,0.7952577,0.89762884,0.7757995,0.88789976,0.81341934,0.9067097
98306,0.6460749,0.82303745,0.6313626,0.81568134,0.5693295,0.78466475,0.6004373,0.80021864,0.6312692,0.8156346,0.7572578,0.8786289,0.6697666,0.83488333,0.74671185,0.8733559,0.72855353,0.86427677,0.7673758,0.8836879
98307,0.69421387,0.84710693,0.6940515,0.84702575,0.62704426,0.8135221,0.6526378,0.82631886,0.67912024,0.83956015,0.78952026,0.89476013,0.72599685,0.8629984,0.7869476,0.8934738,0.7544744,0.8772372,0.7944249,0.89721245
98308,0.63695836,0.8184792,0.6506454,0.8253227,0.55407953,0.77703977,0.6040858,0.8020429,0.64539486,0.8226974,0.73660374,0.86830187,0.7246586,0.8623293,0.72938025,0.8646901,0.7644738,0.8822369,0.7918657,0.89593285
98309,0.6696323,0.83481616,0.6481075,0.82405376,0.55295956,0.7764798,0.58643985,0.7932199,0.6730609,0.83653045,0.7415441,0.87077206,0.7319169,0.86595845,0.7392974,0.8696487,0.77298427,0.88649213,0.7684423,0.88422114
98310,0.7332772,0.8666386,0.7121744,0.8560872,0.6905191,0.84525955,0.6360756,0.8180378,0.7108612,0.8554306,0.75028753,0.87514377,0.72290117,0.86145055,0.75843,0.879215,0.6905996,0.84529984,0.7343696,0.86718476
98311,0.7281828,0.8640914,0.65914035,0.8295702,0.61847,0.809235,0.6084124,0.8042062,0.7145107,0.85725534,0.8265759,0.91328794,0.76175493,0.8808775,0.7429755,0.87148774,0.7649443,0.88247216,0.8325905,0.9162953
98312,0.7154839,0.85774195,0.76219505,0.88109756,0.6523689,0.82618445,0.69564325,0.8478216,0.7553605,0.87768024,0.7566063,0.8783032,0.77644527,0.88822263,0.8161919,0.90809596,0.76784253,0.88392127,0.798314,0.899157
98313,0.7601774,0.8800887,0.7417747,0.87088734,0.6884546,0.8442273,0.6464236,0.8232118,0.75915504,0.8795775,0.8733558,0.93667793,0.7614979,0.880749,0.8440584,0.9220292,0.7759435,0.88797176,0.84700215,0.9235011
98314,0.77193654,0.88596827,0.6953087,0.84765434,0.6567702,0.8283851,0.6890119,0.8445059,0.74920505,0.87460256,0.84446317,0.92223155,0.74642575,0.8732129,0.81132245,0.9056612,0.7893964,0.8946982,0.8235103,0.91175514
98315,0.6521888,0.8260944,0.65422624,0.82711315,0.5839329,0.79196644,0.61001605,0.80500805,0.6695148,0.8347574,0.78616416,0.8930821,0.73229456,0.8661473,0.75063825,0.8753191,0.7571095,0.87855476,0.7870629,0.89353144
98316,0.7182189,0.85910946,0.71234965,0.8561748,0.64510417,0.8225521,0.6512244,0.8256122,0.71849763,0.8592488,0.7927199,0.8963599,0.69320923,0.8466046,0.77375215,0.8868761,0.7657059,0.8828529,0.7623279,0.88116395
98317,0.60343397,0.801717,0.58621645,0.7931082,0.5478517,0.77392584,0.5388965,0.7694483,0.65797114,0.8289856,0.7654488,0.8827244,0.73934495,0.8696725,0.68315315,0.8415766,0.7223627,0.8611814,0.7746241,0.88731205
98318,0.772091,0.88604546,0.7138056,0.85690284,0.67468,0.83734,0.6768681,0.83843404,0.74032605,0.870163,0.82669604,0.913348,0.75452197,0.877261,0.7953484,0.8976742,0.80066437,0.9003322,0.82267463,0.9113373
98319,0.6737008,0.8368504,0.6723007,0.83615035,0.6176142,0.80880713,0.667648,0.83382404,0.6354929,0.81774646,0.71239865,0.8561993,0.6806935,0.84034675,0.7309433,0.86547166,0.7445027,0.8722514,0.73431426,0.8671571
98320,0.70754206,0.85377103,0.6800576,0.84002876,0.61257374,0.8062869,0.60583997,0.80292,0.722983,0.8614915,0.83489573,0.91744787,0.7545054,0.8772527,0.7917795,0.89588976,0.78275245,0.89137626,0.8263473,0.9131737
98321,0.6727139,0.83635694,0.65050197,0.825251,0.6258062,0.8129031,0.6501516,0.8250758,0.663527,0.8317635,0.7723974,0.8861987,0.68215024,0.8410751,0.7383392,0.8691696,0.7462064,0.8731032,0.76586425,0.8829321
98322,0.65336907,0.82668453,0.65262914,0.82631457,0.5585154,0.7792577,0.6215178,0.8107589,0.65776587,0.82888293,0.7624358,0.8812179,0.7107055,0.85535276,0.7685978,0.8842989,0.76565504,0.8828275,0.799906,0.899953
98323,0.6963215,0.84816074,0.664242,0.832121,0.571116,0.785558,0.5741689,0.78708446,0.70509523,0.85254765,0.76565003,0.882825,0.74442863,0.8722143,0.73788834,0.86894417,0.71403515,0.8570176,0.7488774,0.8744387
98324,0.7763356,0.8881678,0.750834,0.875417,0.6757941,0.83789706,0.7028359,0.85141796,0.74121356,0.8706068,0.78900576,0.8945029,0.7358425,0.86792123,0.8025192,0.9012596,0.7731373,0.88656867,0.78846216,0.8942311
98325,0.7120037,0.85600185,0.69766283,0.8488314,0.64582187,0.8229109,0.67195356,0.8359768,0.70541954,0.8527098,0.78678375,0.89339185,0.7414702,0.8707351,0.81242836,0.9062142,0.77922136,0.88961065,0.8186408,0.9093204
98326,0.69186306,0.84593153,0.6590481,0.82952404,0.58849347,0.79424673,0.61766374,0.8088319,0.64728147,0.8236407,0.78994334,0.89497167,0.700355,0.8501775,0.7501683,0.87508416,0.7996213,0.8998107,0.79233,0.896165
98327,0.1642223,0.5821111,0.17766544,0.58883274,0.16855964,0.58427984,0.10893113,0.5544656,0.22874583,0.6143729,0.20353898,0.6017695,0.18218604,0.591093,0.18959719,0.59479856,0.18134867,0.59067434,0.18483716,0.59241855
98328,0.6890142,0.8445071,0.62235296,0.8111765,0.61094373,0.8054719,0.6614262,0.8307131,0.7037024,0.8518512,0.78746897,0.89373446,0.72960603,0.864803,0.7660731,0.88303655,0.7657815,0.88289076,0.7984915,0.89924574
98329,0.6424401,0.82122004,0.6455473,0.82277364,0.5617459,0.78087294,0.615557,0.8077785,0.62486047,0.81243026,0.7192492,0.8596246,0.6935056,0.84675276,0.7419827,0.87099135,0.76152515,0.8807626,0.76962125,0.8848106
98330,0.5941502,0.7970751,0.6009675,0.80048376,0.532349,0.7661745,0.5755663,0.78778315,0.57838225,0.7891911,0.6839475,0.8419738,0.6611552,0.8305776,0.70373726,0.8518686,0.7038493,0.85192466,0.7522038,0.8761019
98331,0.6604786,0.8302393,0.640385,0.82019246,0.60256875,0.8012844,0.63490295,0.8174515,0.64199805,0.820999,0.7833482,0.8916741,0.7013062,0.8506531,0.7524967,0.87624836,0.76755774,0.88377887,0.7993068,0.89965343
98332,0.60906255,0.8045313,0.6003783,0.80018914,0.54994106,0.77497053,0.61014414,0.80507207,0.60493916,0.8024696,0.6842191,0.84210956,0.67105186,0.83552593,0.71229494,0.85614747,0.70684993,0.85342497,0.7188691,0.85943455
98333,0.5860723,0.79303616,0.5819329,0.79096645,0.53630567,0.76815283,0.5619806,0.7809903,0.6012335,0.80061674,0.6941737,0.84708685,0.720246,0.86012304,0.65174615,0.8258731,0.7108762,0.8554381,0.74948716,0.8747436
98334,0.67980397,0.839902,0.69155943,0.8457797,0.6778279,0.8389139,0.6129732,0.8064866,0.6154574,0.8077287,0.60564876,0.8028244,0.53707504,0.7685375,0.6380454,0.81902266,0.6394234,0.8197117,0.6045074,0.8022537
98335,0.716825,0.8584125,0.71340525,0.8567026,0.66649973,0.83324987,0.6984272,0.8492136,0.7106776,0.8553388,0.782269,0.8911345,0.7397079,0.869854,0.8029045,0.90145224,0.7775392,0.8887696,0.77637744,0.8881887
98336,0.689572,0.844786,0.6843461,0.84217304,0.67845774,0.83922887,0.66604006,0.83302003,0.686256,0.84312797,0.7505897,0.87529486,0.6515205,0.82576025,0.76236254,0.88118124,0.7356802,0.8678401,0.7168406,0.8584203
98337,0.60142267,0.80071133,0.56021464,0.7801073,0.50590724,0.75295365,0.55819094,0.7790955,0.5896474,0.7948237,0.6745266,0.8372633,0.6348146,0.8174073,0.5970566,0.7985283,0.65219724,0.8260986,0.6782284,0.8391142
98338,0.60603756,0.8030188,0.62961876,0.8148094,0.5567317,0.77836585,0.59682894,0.79841447,0.56952286,0.7847614,0.55787104,0.77893555,0.55833113,0.77916557,0.635952,0.817976,0.66120666,0.83060336,0.6124153,0.80620766
98339,0.53841615,0.7692081,0.5575706,0.7787853,0.5060861,0.75304306,0.53307414,0.7665371,0.5516048,0.7758024,0.6638061,0.83190304,0.6272663,0.81363314,0.665816,0.83290803,0.6851171,0.84255856,0.7306366,0.8653183
98340,0.6555606,0.8277803,0.63647544,0.8182377,0.5553071,0.7776536,0.6193518,0.80967593,0.65568376,0.8278419,0.73863626,0.8693181,0.7281668,0.8640834,0.71132505,0.8556625,0.76360726,0.88180363,0.77088785,0.8854439
98341,0.6989809,0.84949046,0.678118,0.839059,0.62140554,0.8107028,0.6542132,0.8271066,0.68786514,0.84393257,0.80828714,0.9041436,0.7328317,0.86641586,0.81650484,0.9082524,0.80233014,0.90116507,0.80854,0.90427
98342,0.7206188,0.86030936,0.6848353,0.84241766,0.62156975,0.8107849,0.61136967,0.8056848,0.71336734,0.8566837,0.82638454,0.9131923,0.75148344,0.8757417,0.77554375,0.88777184,0.78472984,0.8923649,0.82053983,0.9102699
98343,0.5080051,0.7540026,0.5038994,0.75194967,0.43289027,0.71644515,0.4949317,0.74746585,0.49547806,0.747739,0.5884353,0.79421765,0.53701615,0.7685081,0.600042,0.800021,0.6282872,0.8141436,0.660813,0.8304065
98344,0.70095414,0.8504771,0.6819448,0.8409724,0.61576104,0.8078805,0.6166011,0.80830055,0.6886803,0.84434015,0.78102386,0.89051193,0.7265823,0.86329114,0.7600666,0.8800333,0.75850034,0.87925017,0.7866963,0.89334816
98345,0.6831194,0.8415597,0.6599096,0.8299548,0.5830536,0.7915268,0.59364897,0.79682446,0.6787745,0.83938724,0.8073852,0.9036926,0.732465,0.8662325,0.7336037,0.86680186,0.74077404,0.870387,0.8039968,0.9019984
98346,0.6432287,0.8216144,0.6141529,0.80707645,0.5536206,0.7768103,0.60431445,0.8021572,0.6548234,0.8274117,0.79165745,0.8958287,0.7316452,0.8658226,0.747802,0.873901,0.74100536,0.8705027,0.76567894,0.88283944
98347,0.62610316,0.8130516,0.6016928,0.8008464,0.5460296,0.7730148,0.5938989,0.79694945,0.6202955,0.81014776,0.722018,0.861009,0.6691417,0.8345709,0.697343,0.8486715,0.74838364,0.8741918,0.7599485,0.87997425
98348,0.66373485,0.83186746,0.6091093,0.80455464,0.5929765,0.7964883,0.6031114,0.8015557,0.6695019,0.83475095,0.76485157,0.8824258,0.720991,0.8604955,0.7226819,0.86134094,0.78191876,0.8909594,0.7869452,0.8934726
