,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_doordash_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_apple_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_samsara_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_yelp_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_match_pm_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_i2c_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_adobe_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_amazon_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_rowan_ux_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Raw_Score,Modified_gemini-3-pro-preview_of_CV_Modelgemini-3-pro-preview_google_ux_Score
98135,0.6864377,0.84321886,0.68680084,0.8434004,0.61841494,0.80920744,0.6464019,0.82320094,0.71011746,0.8550587,0.8134758,0.9067379,0.77861655,0.8893083,0.8156653,0.9078326,0.8009597,0.90047985,0.8487419,0.92437094
98136,0.61195076,0.8059754,0.5742533,0.78712666,0.5074748,0.7537374,0.5625441,0.78127205,0.5894529,0.7947265,0.70334595,0.851673,0.6348082,0.8174041,0.66848797,0.834244,0.70139873,0.85069937,0.7132727,0.85663635
98137,0.6457721,0.82288605,0.6478717,0.82393587,0.5974396,0.79871976,0.6340637,0.81703186,0.6681495,0.83407474,0.77121425,0.8856071,0.72343373,0.86171687,0.76607007,0.88303506,0.7628345,0.8814173,0.79188895,0.8959445
98138,0.6142654,0.8071327,0.55453247,0.77726626,0.51325583,0.7566279,0.5452579,0.77262896,0.60579634,0.80289817,0.76443255,0.8822163,0.7006681,0.85033405,0.6868098,0.8434049,0.7305461,0.86527306,0.78953874,0.8947694
98171,0.6394262,0.8197131,0.64016235,0.8200812,0.5512148,0.7756074,0.600598,0.800299,0.65906155,0.8295308,0.7156594,0.8578297,0.7167772,0.8583886,0.7090034,0.8545017,0.72688705,0.8634435,0.75302994,0.876515
98172,0.62958366,0.8147918,0.6500954,0.82504773,0.56836087,0.7841804,0.5856999,0.79284996,0.7033248,0.8516624,0.7464961,0.87324804,0.7580197,0.87900984,0.7510128,0.8755064,0.7386039,0.8693019,0.75877297,0.8793865
98173,0.6710447,0.83552235,0.69511735,0.8475587,0.6057381,0.8028691,0.65311337,0.8265567,0.6936845,0.8468423,0.7710662,0.8855331,0.75108504,0.8755425,0.7574895,0.8787447,0.8105391,0.90526956,0.8040663,0.90203315
98245,0.59985024,0.7999251,0.59998643,0.7999932,0.50719345,0.7535967,0.54792964,0.7739648,0.6070243,0.80351216,0.71789527,0.85894763,0.7032273,0.85161364,0.70349497,0.8517475,0.7291985,0.8645992,0.7460118,0.87300587
98250,0.6560763,0.82803816,0.71287024,0.8564351,0.63627636,0.8181382,0.6490259,0.82451296,0.6228024,0.8114012,0.60147595,0.800738,0.5906819,0.79534096,0.6941327,0.84706634,0.6326089,0.81630445,0.60242057,0.8012103
98251,0.57766813,0.7888341,0.551907,0.77595353,0.49139562,0.7456978,0.5252391,0.76261955,0.5675664,0.7837832,0.593712,0.796856,0.58380497,0.7919025,0.55569345,0.7778467,0.6285757,0.81428784,0.584254,0.792127
98252,0.587574,0.793787,0.56936395,0.784682,0.51102126,0.7555106,0.6811751,0.84058756,0.5928037,0.79640186,0.58597994,0.79298997,0.5775241,0.7887621,0.5821143,0.7910571,0.6256952,0.8128476,0.5709407,0.78547037
98253,0.6752608,0.8376304,0.6361551,0.81807756,0.56203866,0.78101933,0.5917829,0.79589146,0.66149455,0.83074725,0.7358109,0.86790544,0.6601335,0.83006674,0.68998694,0.8449935,0.7205599,0.8602799,0.7242813,0.86214066
98254,0.6604509,0.83022547,0.62615836,0.8130792,0.59288466,0.79644233,0.64227927,0.82113963,0.6679908,0.8339954,0.75643677,0.8782184,0.70334965,0.8516748,0.7544929,0.87724644,0.7746153,0.88730764,0.7827877,0.89139384
98255,0.7206726,0.8603363,0.7051139,0.85255694,0.66234165,0.8311708,0.69628173,0.84814084,0.7275243,0.86376214,0.7847363,0.89236814,0.7491291,0.8745645,0.8050022,0.9025011,0.7903666,0.8951833,0.81437665,0.9071883
98256,0.730798,0.865399,0.68222034,0.84111017,0.63409233,0.81704617,0.69510293,0.84755147,0.7035998,0.8517999,0.7932498,0.8966249,0.70179147,0.85089576,0.7612444,0.8806222,0.7801671,0.89008355,0.7866175,0.89330876
98257,0.7682922,0.8841461,0.7334678,0.8667339,0.70550144,0.8527507,0.747219,0.87360954,0.7291522,0.8645761,0.78071475,0.8903574,0.71064156,0.8553208,0.82200915,0.91100454,0.79254115,0.8962706,0.7942361,0.8971181
98258,0.63459164,0.8172958,0.6431496,0.8215748,0.55759823,0.7787991,0.6178667,0.8089334,0.5780397,0.7890198,0.6351154,0.8175577,0.65629387,0.82814693,0.62307686,0.81153846,0.67096055,0.8354803,0.6771282,0.8385641
98259,0.6261542,0.8130771,0.59672135,0.7983607,0.55785835,0.7789292,0.576695,0.7883475,0.61528414,0.8076421,0.69438547,0.84719276,0.67630744,0.8381537,0.6675806,0.8337903,0.7254182,0.8627091,0.72878253,0.86439127
98260,0.66029894,0.8301495,0.6781134,0.83905673,0.63482237,0.8174112,0.7367109,0.86835545,0.6688281,0.83441406,0.6980355,0.84901774,0.6643262,0.8321631,0.77864033,0.88932014,0.74194694,0.87097347,0.7301475,0.86507374
98261,0.6712712,0.8356356,0.635006,0.817503,0.59724593,0.79862297,0.6878681,0.84393406,0.6415123,0.82075614,0.7258408,0.8629204,0.7039034,0.8519517,0.7039271,0.8519635,0.7481326,0.8740663,0.744382,0.872191
98262,0.74474263,0.8723713,0.695243,0.8476215,0.6667594,0.8333797,0.69399667,0.84699833,0.68256867,0.84128433,0.80488086,0.9024404,0.7249062,0.8624531,0.793644,0.896822,0.7959456,0.8979728,0.81391263,0.9069563
98263,0.6943588,0.8471794,0.7135377,0.85676885,0.6620531,0.83102655,0.69652176,0.8482609,0.70515835,0.8525792,0.7431527,0.8715763,0.6885674,0.8442837,0.7858852,0.8929426,0.7542549,0.8771274,0.76583064,0.8829153
98264,0.75498474,0.87749237,0.72538555,0.8626928,0.6637485,0.83187425,0.7550955,0.87754774,0.7022383,0.85111916,0.73529124,0.8676456,0.69023633,0.84511817,0.7882883,0.8941442,0.73788154,0.8689408,0.7290529,0.86452645
98265,0.78655404,0.89327705,0.71370363,0.8568518,0.6973913,0.84869564,0.6680675,0.8340337,0.73231375,0.8661569,0.8394091,0.91970456,0.71916544,0.8595827,0.78194106,0.8909705,0.7758584,0.8879292,0.80203784,0.9010189
98266,0.74643624,0.8732181,0.6625196,0.8312598,0.6186854,0.80934274,0.7195004,0.8597502,0.6660067,0.83300334,0.7538951,0.8769475,0.64803207,0.82401603,0.7451369,0.8725685,0.73331213,0.86665606,0.7299212,0.8649606
98267,0.71062565,0.8553128,0.6661989,0.8330995,0.6459987,0.82299936,0.69150114,0.8457506,0.71401024,0.8570051,0.705518,0.852759,0.672096,0.836048,0.75158614,0.8757931,0.76851547,0.88425773,0.72169054,0.86084527
98268,0.68957806,0.844789,0.7268132,0.8634066,0.67950106,0.8397505,0.6790885,0.83954424,0.66190356,0.8309518,0.67564356,0.8378218,0.61476827,0.80738413,0.7441672,0.8720836,0.6935179,0.84675896,0.69355744,0.84677875
98269,0.68933403,0.844667,0.636461,0.8182305,0.61303866,0.8065193,0.6287323,0.81436616,0.6668162,0.8334081,0.78452224,0.89226115,0.6768672,0.8384336,0.73275405,0.866377,0.7489299,0.874465,0.75882316,0.8794116
98270,0.652357,0.8261785,0.63011426,0.81505716,0.5589711,0.7794856,0.5999299,0.79996496,0.62054706,0.8102735,0.7202061,0.860103,0.6957743,0.84788716,0.70428056,0.8521403,0.76029766,0.8801488,0.7407687,0.87038434
98271,0.5688877,0.78444386,0.5474235,0.77371174,0.46249104,0.7312455,0.51859313,0.75929654,0.56211853,0.78105927,0.7052244,0.8526122,0.66374063,0.8318703,0.63975716,0.8198786,0.69794047,0.84897023,0.73273695,0.8663685
98272,0.6881831,0.84409153,0.6983069,0.84915346,0.6154746,0.8077373,0.6489074,0.8244537,0.68990195,0.844951,0.8048719,0.90243596,0.74563265,0.8728163,0.8079022,0.9039511,0.79904324,0.8995216,0.8442433,0.92212164
98273,0.7006272,0.8503136,0.68033767,0.84016883,0.58780885,0.7939044,0.60865194,0.80432594,0.6282965,0.81414825,0.7555206,0.8777603,0.70989823,0.8549491,0.7566484,0.8783242,0.75885993,0.87942994,0.7970558,0.89852786
98274,0.6949315,0.84746575,0.6520784,0.8260392,0.602547,0.80127347,0.6589606,0.8294803,0.6996126,0.8498063,0.82255125,0.9112756,0.74984807,0.87492406,0.7897254,0.8948627,0.7805316,0.8902658,0.8053559,0.90267795
98275,0.74201095,0.8710055,0.6955043,0.84775215,0.65581226,0.82790613,0.6701565,0.83507824,0.7508528,0.8754264,0.82291496,0.9114575,0.7650404,0.8825202,0.8248298,0.9124149,0.799033,0.89951646,0.8125112,0.9062556
98276,0.67712235,0.8385612,0.6665686,0.83328426,0.57022053,0.78511024,0.6328552,0.8164276,0.70833087,0.85416543,0.7552612,0.8776306,0.7427461,0.87137306,0.7466922,0.8733461,0.7718899,0.88594496,0.77353925,0.88676965
98277,0.6340016,0.8170008,0.6369384,0.81846917,0.5485362,0.7742681,0.6202253,0.81011266,0.6309378,0.8154689,0.75084436,0.8754222,0.7102248,0.85511243,0.7295964,0.8647982,0.7817595,0.89087975,0.786531,0.8932655
98278,0.67509675,0.8375484,0.6541817,0.82709086,0.5987836,0.7993918,0.6403252,0.8201626,0.6761826,0.8380913,0.8031193,0.90155965,0.7362915,0.86814576,0.78518784,0.8925939,0.77380896,0.8869045,0.8218032,0.9109016
98279,0.7303005,0.8651502,0.6972424,0.8486212,0.62471914,0.8123596,0.69727063,0.8486353,0.7152752,0.85763764,0.8030462,0.9015231,0.73815024,0.8690751,0.7699746,0.8849873,0.75284517,0.8764226,0.78479826,0.89239913
98280,0.6687764,0.8343882,0.6747342,0.83736706,0.6055939,0.80279696,0.6665193,0.83325964,0.66841537,0.83420765,0.7286153,0.86430764,0.70083755,0.8504188,0.7530244,0.87651217,0.7371999,0.86859995,0.7498209,0.8749105
98281,0.7233463,0.8616731,0.71233666,0.8561683,0.6199368,0.8099684,0.6671653,0.83358264,0.701258,0.850629,0.73574746,0.8678737,0.76339793,0.88169897,0.7568951,0.87844753,0.7766095,0.8883047,0.7796554,0.8898277
98282,0.69021124,0.84510565,0.7042716,0.8521358,0.6382619,0.81913096,0.67927957,0.8396398,0.6728918,0.8364459,0.7744479,0.88722396,0.73547524,0.86773765,0.77009827,0.8850491,0.771737,0.8858685,0.78531295,0.89265645
98283,0.75758994,0.87879497,0.73706555,0.8685328,0.6642182,0.8321091,0.7292243,0.86461216,0.70694375,0.8534719,0.76402473,0.88201237,0.74217975,0.8710899,0.8022963,0.90114814,0.75284505,0.8764225,0.7730149,0.88650745
98284,0.5294025,0.76470125,0.5201482,0.76007414,0.44225684,0.7211284,0.5004564,0.75022817,0.5659114,0.7829557,0.6823792,0.8411896,0.6887429,0.84437144,0.6752503,0.83762515,0.71578026,0.8578901,0.73164177,0.8658209
98285,0.6811063,0.84055316,0.61901855,0.8095093,0.5887617,0.79438084,0.59389395,0.796947,0.6784457,0.83922285,0.81162745,0.9058137,0.7090108,0.8545054,0.73717076,0.86858535,0.78628886,0.8931444,0.8147049,0.90735245
98286,0.67176306,0.83588153,0.666962,0.833481,0.6089832,0.80449164,0.6035763,0.80178815,0.69444966,0.84722483,0.7569324,0.8784662,0.7293816,0.8646908,0.7815186,0.8907593,0.77139354,0.88569677,0.78533304,0.8926665
98287,0.6596092,0.8298046,0.659129,0.8295645,0.6197874,0.8098937,0.62929356,0.8146468,0.65779054,0.8288953,0.7596899,0.87984496,0.712939,0.8564695,0.7923747,0.8961873,0.7577573,0.87887865,0.7690903,0.88454515
98288,0.603157,0.8015785,0.6582873,0.82914364,0.53879046,0.76939523,0.5633034,0.78165174,0.60284567,0.80142283,0.5658828,0.7829414,0.6034306,0.8017153,0.66197765,0.8309888,0.6374869,0.81874347,0.5928225,0.7964113
98289,0.73156846,0.8657842,0.70081353,0.85040677,0.66092265,0.8304613,0.69284016,0.84642005,0.72823656,0.8641183,0.8137053,0.90685266,0.75462186,0.87731093,0.79581034,0.8979052,0.7983327,0.89916635,0.82840276,0.9142014
98290,0.56415427,0.78207713,0.55995834,0.77997917,0.50391495,0.7519575,0.4861688,0.74308443,0.59708035,0.7985402,0.6836067,0.8418033,0.7101598,0.8550799,0.6226398,0.8113199,0.69125396,0.84562695,0.73436284,0.8671814
98291,0.70001423,0.8500071,0.67698556,0.83849275,0.6197257,0.80986285,0.62067413,0.81033707,0.6870004,0.8435002,0.77940184,0.8897009,0.740671,0.87033546,0.7496321,0.87481606,0.7947753,0.8973876,0.8325904,0.9162952
98292,0.62158126,0.81079066,0.6232868,0.81164336,0.54791343,0.7739567,0.5928621,0.79643106,0.6509323,0.82546616,0.72350734,0.8617537,0.706583,0.8532915,0.71546733,0.85773367,0.7548506,0.8774253,0.7511756,0.8755878
98293,0.66576004,0.83288,0.6661999,0.83309996,0.5803803,0.79019016,0.6400509,0.82002544,0.64198005,0.82099,0.7166902,0.8583451,0.68249774,0.84124887,0.71744,0.85872,0.73607564,0.8680378,0.73907495,0.8695375
98294,0.62620115,0.8131006,0.5995283,0.79976416,0.58193815,0.7909691,0.63660365,0.8183018,0.6103865,0.80519325,0.64236295,0.8211815,0.5909673,0.79548365,0.6627759,0.83138794,0.69760346,0.84880173,0.6594341,0.82971704
98295,0.6923772,0.8461886,0.67353594,0.836768,0.6351283,0.81756413,0.6427274,0.8213637,0.71646506,0.8582325,0.8255922,0.91279614,0.75923944,0.8796197,0.80887127,0.90443563,0.8216598,0.9108299,0.8406774,0.9203387
98296,0.65243334,0.8262167,0.66182935,0.8309147,0.56667066,0.7833353,0.6003685,0.80018425,0.6529802,0.8264901,0.72710514,0.8635526,0.7010975,0.85054874,0.7309077,0.86545384,0.7592107,0.87960535,0.7592763,0.87963814
98297,0.7049593,0.85247964,0.7203447,0.8601724,0.6615337,0.83076686,0.7029604,0.8514802,0.6686479,0.83432394,0.70006156,0.8500308,0.68130034,0.8406502,0.7603284,0.8801642,0.7673553,0.88367766,0.77137005,0.885685
98298,0.6811714,0.8405857,0.6647248,0.8323624,0.56702214,0.78351104,0.6306006,0.8153003,0.6745531,0.8372766,0.7514231,0.87571156,0.73322326,0.8666116,0.7438047,0.87190235,0.72339743,0.86169875,0.7665712,0.88328564
98299,0.71312153,0.85656077,0.6843898,0.8421949,0.61430675,0.80715334,0.62182784,0.8109139,0.72576153,0.86288077,0.8375289,0.9187645,0.76121134,0.8806057,0.8081201,0.90406,0.78137743,0.8906887,0.83001834,0.91500914
98300,0.6119611,0.80598056,0.6111927,0.80559635,0.53874695,0.7693735,0.5820097,0.79100484,0.6224993,0.8112496,0.69929934,0.84964967,0.67657,0.83828497,0.71849155,0.8592458,0.6997967,0.84989834,0.73883843,0.8694192
98301,0.5536274,0.7768137,0.52250075,0.7612504,0.47681627,0.73840815,0.48224843,0.7411242,0.59533656,0.7976683,0.7039582,0.85197914,0.68454957,0.8422748,0.66350865,0.8317543,0.6979624,0.8489812,0.7515796,0.87578976
98302,0.7754136,0.88770676,0.70897734,0.8544887,0.6685151,0.83425754,0.6846503,0.84232515,0.7546886,0.8773443,0.84094334,0.92047167,0.7555531,0.87777656,0.819439,0.90971947,0.7835096,0.8917548,0.82362187,0.91181093
98303,0.61175,0.805875,0.58798635,0.7939932,0.5011816,0.7505908,0.5428008,0.7714004,0.6371937,0.81859684,0.76168156,0.8808408,0.69123006,0.845615,0.69905806,0.849529,0.73135585,0.86567795,0.77886206,0.889431
98304,0.7594204,0.8797102,0.72378814,0.8618941,0.65414536,0.8270727,0.67646563,0.8382328,0.72961044,0.8648052,0.8065873,0.9032936,0.75563824,0.8778191,0.8120314,0.9060157,0.80403566,0.90201783,0.79040873,0.89520437
98305,0.74506986,0.87253493,0.7041149,0.85205746,0.6495645,0.82478225,0.68869895,0.8443495,0.69367313,0.84683657,0.75711447,0.8785572,0.7049484,0.8524742,0.7791491,0.8895745,0.7537749,0.87688744,0.7646261,0.882313
98306,0.7189772,0.8594886,0.6631452,0.8315726,0.6251812,0.8125906,0.6208798,0.81043994,0.7013452,0.8506726,0.82607526,0.91303766,0.7212422,0.8606211,0.77115744,0.88557875,0.7617267,0.8808633,0.7907417,0.89537084
98307,0.67930347,0.8396517,0.6895366,0.8447683,0.62963474,0.81481737,0.66606426,0.83303213,0.6943966,0.8471983,0.76511383,0.8825569,0.7288598,0.8644299,0.79437506,0.89718753,0.7753374,0.8876687,0.7852582,0.8926291
98308,0.64949316,0.8247466,0.69139326,0.8456966,0.57825965,0.78912985,0.63568944,0.81784475,0.6938081,0.84690404,0.74506736,0.8725337,0.7639726,0.88198626,0.7609326,0.88046634,0.77172136,0.8858607,0.7835393,0.89176965
98309,0.7352135,0.86760676,0.7143065,0.85715324,0.6514349,0.82571745,0.6427673,0.82138366,0.7573836,0.8786918,0.82583034,0.91291517,0.78673875,0.8933694,0.827384,0.913692,0.841036,0.92051804,0.83411765,0.9170588
98310,0.71121526,0.8556076,0.7154745,0.85773724,0.678928,0.839464,0.65067333,0.8253367,0.7130638,0.85653186,0.7528641,0.87643206,0.75905406,0.87952703,0.76104987,0.88052493,0.72372365,0.8618618,0.7596918,0.87984586
98311,0.7373334,0.8686667,0.6621274,0.8310637,0.6274242,0.8137121,0.6281663,0.81408316,0.7241995,0.86209977,0.82506853,0.91253424,0.7787477,0.88937384,0.76361704,0.8818085,0.78444743,0.8922237,0.854421,0.9272105
98312,0.7017761,0.850888,0.7246591,0.86232954,0.6333224,0.81666124,0.6708956,0.8354478,0.7472085,0.87360424,0.7921573,0.89607865,0.8213201,0.91066,0.7882055,0.89410275,0.783098,0.891549,0.8334755,0.91673774
98313,0.7550905,0.87754524,0.75176096,0.8758805,0.700909,0.8504545,0.68216217,0.8410811,0.7515112,0.8757556,0.846657,0.9233285,0.7598338,0.8799169,0.85950565,0.9297528,0.8038444,0.9019222,0.8293272,0.9146636
98314,0.7722722,0.8861361,0.6910982,0.8455491,0.6571708,0.8285854,0.6794208,0.8397104,0.7340021,0.86700106,0.838806,0.91940296,0.7273723,0.86368614,0.8108172,0.9054086,0.76995546,0.8849777,0.79181135,0.8959057
98315,0.67493445,0.8374672,0.6612252,0.8306126,0.6009375,0.80046874,0.6189899,0.809495,0.65463895,0.8273195,0.79899174,0.89949584,0.69945294,0.84972644,0.74677014,0.8733851,0.7534154,0.8767077,0.802159,0.90107954
98316,0.7839252,0.8919626,0.76589274,0.8829464,0.70591366,0.85295683,0.6806281,0.84031403,0.7966362,0.8983181,0.8696673,0.93483365,0.7791256,0.8895628,0.833325,0.9166625,0.79982007,0.89991003,0.83252484,0.9162624
98317,0.6833205,0.84166026,0.64166784,0.8208339,0.5668576,0.7834288,0.5800492,0.79002464,0.7184388,0.85921943,0.81957006,0.90978503,0.78192735,0.8909637,0.73677856,0.86838925,0.739202,0.869601,0.82049483,0.91024745
98318,0.6835101,0.84175503,0.6453961,0.82269806,0.5920621,0.79603106,0.65825343,0.8291267,0.64888626,0.8244431,0.7394695,0.86973476,0.6863769,0.84318846,0.7301771,0.8650886,0.7425108,0.8712554,0.759767,0.8798835
98319,0.6990831,0.84954154,0.6573458,0.8286729,0.6209338,0.8104669,0.6609976,0.8304988,0.65639925,0.8281996,0.7675586,0.8837793,0.7095042,0.85475206,0.74436057,0.8721803,0.77346873,0.88673437,0.77714777,0.8885739
98320,0.71887314,0.8594366,0.660439,0.8302195,0.6272856,0.8136428,0.5932651,0.7966325,0.7587657,0.87938285,0.8675876,0.9337938,0.77183187,0.88591594,0.81447977,0.9072399,0.7860515,0.89302576,0.8433653,0.92168266
98321,0.73341346,0.8667067,0.6860459,0.84302294,0.66683847,0.8334192,0.66810733,0.83405364,0.7117393,0.85586965,0.82537013,0.91268504,0.7326532,0.8663266,0.8113551,0.90567756,0.78644145,0.8932207,0.8180428,0.9090214
98322,0.6631454,0.8315727,0.64946294,0.82473147,0.57711923,0.7885596,0.59912634,0.79956317,0.68912995,0.844565,0.8167285,0.90836424,0.7523577,0.87617886,0.77884525,0.88942266,0.7936951,0.89684755,0.81880283,0.9094014
98323,0.6950903,0.84754515,0.6715814,0.8357907,0.58086765,0.7904338,0.57381046,0.7869052,0.70540416,0.8527021,0.7619488,0.8809744,0.7164595,0.85822976,0.7582699,0.87913495,0.7168419,0.85842097,0.74321496,0.8716075
98324,0.7159575,0.85797876,0.6906812,0.8453406,0.6433097,0.82165486,0.6895101,0.84475505,0.72630274,0.8631514,0.8108903,0.90544516,0.76860344,0.8843017,0.81230235,0.9061512,0.7974787,0.89873934,0.8276447,0.91382235
98325,0.69821334,0.84910667,0.6720506,0.8360253,0.63840306,0.8192015,0.6593744,0.82968724,0.71159816,0.8557991,0.8307421,0.91537106,0.75735176,0.8786759,0.8246921,0.912346,0.8182065,0.9091033,0.84828794,0.92414397
98326,0.6845515,0.84227574,0.67944163,0.83972085,0.59580255,0.7979013,0.6326465,0.8163233,0.6637841,0.831892,0.7858901,0.89294505,0.72818553,0.86409277,0.7852638,0.8926319,0.80943406,0.904717,0.81978154,0.9098908
98327,0.6127642,0.80638206,0.62580276,0.8129014,0.52397,0.761985,0.57275194,0.786376,0.6072486,0.8036243,0.7318742,0.8659371,0.69351745,0.8467587,0.70823014,0.85411507,0.7643436,0.8821718,0.7889087,0.89445436
98328,0.7081605,0.85408026,0.6506676,0.82533383,0.6303053,0.81515265,0.7201593,0.86007965,0.6797577,0.83987886,0.74379265,0.8718963,0.6916298,0.84581494,0.7593082,0.8796541,0.7649971,0.88249856,0.76008093,0.88004047
98329,0.68315566,0.8415778,0.6651181,0.83255905,0.5886568,0.7943284,0.6431122,0.8215561,0.66264224,0.8313211,0.74863374,0.8743169,0.7316383,0.86581916,0.75903606,0.87951803,0.77967274,0.8898364,0.7911346,0.8955673
98330,0.6609361,0.83046806,0.6648645,0.83243227,0.6001254,0.80006266,0.61128867,0.80564433,0.6643559,0.83217794,0.73971725,0.8698586,0.7022798,0.8511399,0.71613824,0.8580691,0.73067605,0.865338,0.7324357,0.86621785
98331,0.68759775,0.8437989,0.6472459,0.82362294,0.6289116,0.8144558,0.65470165,0.82735085,0.6614067,0.8307034,0.7889091,0.89445454,0.67258465,0.8362923,0.7423769,0.87118846,0.77981853,0.88990927,0.7559262,0.87796307
98332,0.5579499,0.77897495,0.5803032,0.7901516,0.50879526,0.75439763,0.58536637,0.7926832,0.5644577,0.7822288,0.65061677,0.8253084,0.66678673,0.83339334,0.70491326,0.8524566,0.72378623,0.8618931,0.7151494,0.8575747
98333,0.66156334,0.8307817,0.63625914,0.81812954,0.6062486,0.8031243,0.61021054,0.80510527,0.63836396,0.819182,0.787181,0.8935905,0.70926565,0.85463285,0.7249761,0.86248803,0.7517601,0.87588006,0.79673827,0.89836913
98334,0.6813564,0.8406782,0.6907264,0.8453632,0.68676746,0.8433837,0.619488,0.809744,0.64328337,0.8216417,0.66987944,0.8349397,0.5804311,0.79021555,0.69326115,0.8466306,0.6649344,0.8324672,0.649802,0.824901
98335,0.69632936,0.8481647,0.69713306,0.84856653,0.6254835,0.81274176,0.6794522,0.8397261,0.67397475,0.8369874,0.74475884,0.8723794,0.7222612,0.8611306,0.75992775,0.8799639,0.7468679,0.87343395,0.7576703,0.87883514
98336,0.55427337,0.7771367,0.563265,0.78163254,0.56247735,0.7812387,0.56528926,0.7826446,0.5446615,0.77233076,0.6168318,0.8084159,0.51942146,0.7597107,0.62199354,0.8109968,0.6157536,0.8078768,0.567917,0.7839585
98337,0.54634345,0.7731717,0.555036,0.77751803,0.44745398,0.723727,0.5294384,0.7647192,0.55458164,0.7772908,0.6077961,0.80389804,0.6188649,0.80943245,0.612267,0.8061335,0.63363564,0.8168178,0.63093895,0.8154695
98338,0.6261827,0.81309134,0.6539868,0.8269934,0.56285465,0.7814273,0.62985504,0.8149275,0.5925294,0.7962647,0.56157255,0.7807863,0.58556294,0.7927815,0.6262144,0.8131072,0.64444655,0.8222233,0.60132426,0.80066216
98339,0.56419396,0.782097,0.56713116,0.7835656,0.5041862,0.7520931,0.54107934,0.77053964,0.5814013,0.7907007,0.7070719,0.85353595,0.64721227,0.82360613,0.69274014,0.8463701,0.7042638,0.8521319,0.74398124,0.8719906
98340,0.6090834,0.8045417,0.60362285,0.80181146,0.5480014,0.7740007,0.5902564,0.7951282,0.6081986,0.8040993,0.7216178,0.8608089,0.69411325,0.8470566,0.68830967,0.84415483,0.7410345,0.87051725,0.7662474,0.8831237
98341,0.6472683,0.82363415,0.66362345,0.8318117,0.5443137,0.77215683,0.60901326,0.80450666,0.6366302,0.8183151,0.7559875,0.87799376,0.7425832,0.87129164,0.77340025,0.88670015,0.7674191,0.88370955,0.8007822,0.9003911
98342,0.7376965,0.86884826,0.65136075,0.8256804,0.6283194,0.8141597,0.63045275,0.8152264,0.66763854,0.83381927,0.7947277,0.89736384,0.7081404,0.8540702,0.76893216,0.88446605,0.7570813,0.87854064,0.791213,0.8956065
98343,0.46547693,0.7327385,0.46464103,0.73232055,0.42143092,0.7107155,0.4718849,0.7359425,0.4603222,0.7301611,0.55258703,0.7762935,0.5124332,0.7562166,0.57069445,0.7853472,0.58994335,0.7949717,0.6226076,0.8113038
98344,0.7043681,0.85218406,0.7174951,0.85874754,0.63820165,0.81910086,0.6788696,0.8394348,0.69591,0.847955,0.76176894,0.88088447,0.7166865,0.85834324,0.75469387,0.87734693,0.75308657,0.8765433,0.7797137,0.8898568
98345,0.67440856,0.8372043,0.6422645,0.82113224,0.62440443,0.8122022,0.57175016,0.7858751,0.67342305,0.8367115,0.79849195,0.899246,0.67335236,0.8366762,0.7089436,0.8544718,0.71937066,0.8596853,0.7810193,0.8905096
98346,0.5688276,0.7844138,0.57390034,0.7869502,0.56321627,0.7816081,0.5968362,0.7984181,0.5886101,0.7943051,0.65521836,0.8276092,0.5857308,0.7928654,0.6955315,0.84776574,0.67251253,0.83625627,0.66286194,0.831431
98347,0.607038,0.803519,0.5900652,0.7950326,0.55322015,0.7766101,0.5669546,0.7834773,0.6018141,0.800907,0.70633,0.85316503,0.65109617,0.82554805,0.68545234,0.8427262,0.7473657,0.87368286,0.7287787,0.86438936
98348,0.64075315,0.8203766,0.63187987,0.8159399,0.59371823,0.79685915,0.63390374,0.8169519,0.6312652,0.8156326,0.69874585,0.8493729,0.6949978,0.8474989,0.69096124,0.8454806,0.77463543,0.8873177,0.74537045,0.8726852
